مدخل,هدف
لدي ترومبون وبوق وبيانو وكلارينيت وفلوت وكمان وأكورديون وطبل. كم عدد الآلات الموسيقية لدي؟,8
لدي طاولة ، وبطاطا ، وقرنبيط ، وملفوفان ، ورأس بروكلي ، وبطاطس ، وبصل ، وثومان. كم عدد الخضروات لدي؟,10
لدي فرن وطاولة ومصباح وثلاثة أرائك ومحمصة وميكروويف وسرير. كم عدد الأشياء التي أمتلكها؟,9
لدي ثلاجة وسرير ومحمصة وسيارة وميكروويف وكرسي ومصباح وطاولة وأريكة وموقدين. كم عدد الأشياء التي أمتلكها؟,11
لدي محمصة وسيارة وطاولة. كم عدد الأشياء التي أمتلكها؟,3
لدي بطاطس وملفوف وقرنبيط وبطة وبصل ورأس خس وثوم ودب ورأس بروكلي وجزر ودجاجة وثلاث بطاطا. كم عدد الخضروات لدي؟,11
لدي موقد وميكرويف وطاولة وفرن ومحمصة وأربعة كراسي وسيارة وثلاجة. كم عدد الأشياء التي أمتلكها؟,12
لدي حمار وأرنب وسمكة وخمس قطط. كم عدد الحيوانات لدي؟,8
لدي خوخ ونكتارين وموز وتوت وبطة. كم عدد الفاكهة لدي؟,4
لدي بطاطا ورأسان من الخس ورأس من البروكلي. كم عدد الخضروات لدي؟,4
لدي فرن وسرير ومحمصة. كم عدد الأشياء التي أمتلكها؟,3
لدي تفاحة ، ورأس من البروكلي ، ونكتارين ، وعنب ، وموز ، وبصل ، وتوت ، وفراولة ، واثنان من الخوخ ، واثنان من البرقوق ، وبرتقالة ، وثلاث حبات من التوت الأسود. كم عدد الفاكهة لدي؟,14
لدي خوخ ، وبرقوق ، وبلاك بيري ، وتفاحة. كم عدد الفاكهة لدي؟,4
لدي ثلاث طبول ، وفلوت ، وكلارينيت ، وكمانين ، وبوق. كم عدد الآلات الموسيقية لدي؟,8
لدي ثلاثة آلات كمان ، وثلاثة آلات ترومبون ، وفلوت ، وأربعة أبواق. كم عدد الآلات الموسيقية لدي؟,11
لدي رأس خس ، ملفوف ، بطاطس ، قرنبيط ، يام ، بصل ، ورأسان من البروكلي. كم عدد الخضروات لدي؟,8
لدي سيارتان وفرن. كم عدد الأشياء التي أمتلكها؟,3
لدي بطة ، قطة ، ضفدع ، فأر ، خنزير ، أرنب ، ثعبان ، دب ، وثلاثة ماعز. كم عدد الحيوانات لدي؟,12
لدي كلارينيت وأريكة وناي وأربعة كراسي وخمسة ترومبون وطبل وبوق وكمان وأكورديون. كم عدد الآلات الموسيقية لدي؟,11
لدي برتقالة ، عنب ، فراولة ، ثلاث تفاحات ، برقوق ، موزة ، توت ، توت أسود ، نكتارين ، وثلاث حبات خوخ. كم عدد الفاكهة لدي؟,14
لدي سيارة وثلاجة وفرن ومحمصة وأريكة وثلاثة مصابيح وخمسة كراسي وموقد وميكروويف. كم عدد الأشياء التي أمتلكها؟,15
لدي بوق وطبل وأكورديون وبيانو. كم عدد الآلات الموسيقية لدي؟,4
لدي أربعة آلات بيانو ، وأربعة قواقع ، وثلاث دجاجات ، وخنزير ، وكلب ، وبقرتان. كم عدد الحيوانات لدي؟,11
لدي بوق وطبل وبيانو وفلوت وترومبون. كم عدد الآلات الموسيقية لدي؟,6
لدي بصل وجزران وبطاطس وساق كرفس ورأس بروكلي وقرنبيط وملفوف ورأس خس وثوم وبطاطا. كم عدد الخضروات لدي؟,12
لدي خنزير وسمكة وفأر وضفدع وكلب وأرنب وحمار ودجاج وبطة. كم عدد الحيوانات لدي؟,9
لدي يام ، ثوم ، رأس خس ، بطاطس ، مصباح ، جزرة ، رأسان من البروكلي ، ساق من الكرفس ، بصل ، وثلاثة كرنب. كم عدد الخضروات لدي؟,12
لدي رأس من البروكلي ، وبصل ، وثوم ، وجزران ، ورأس خس ، وملفوفان ، وقرنبيط ، وساق كرفس ، وبطاطس ، وبطاطا. كم عدد الخضروات لدي؟,14
لدي بطة وبقرة وحمار وفأر ودب وثعبان وحلزون وماعز. كم عدد الحيوانات لدي؟,8
لدي ثلاثة أرائك ومصباح وموقد وطاولة وثلاجة وميكروويف. كم عدد الأشياء التي أمتلكها؟,8
لديّ طبلة ، وبيانو ، وكلارينيت ، وأربعة كمان ، وفلوت ، وبوقان. كم عدد الآلات الموسيقية لدي؟,10
لدي بيانو ، وأكورديون ، وترومبون ، واثنين من الكلارينيت ، واثنين من آلات الكمان ، وبوق ، وفلوت ، وطبل. كم عدد الآلات الموسيقية لدي؟,10
لدي ماعز وبرتقال ونكتارين وثلاثة خوخ وأربع فراولة. كم عدد الفاكهة لدي؟,9
لدي كرسي وطاولة وأريكة وموقد وسيارة ومصباح وثلاجة. كم عدد الأشياء التي أمتلكها؟,7
لدي سمكة وحلزون وأرانبان. كم عدد الحيوانات لدي؟,4
لدي أريكة وسريرين وثلاجة وفرن ومصباح وطاولة. كم عدد الأشياء التي أمتلكها؟,7
لدي رأس من البروكلي ، وأربع ثوم ، وبطاطا ، وساق من الكرفس ، وملفوف ، وبطاطس ، وبصل ، وأربعة رؤوس خس ، وقرنبيط. كم عدد الخضروات لدي؟,16
