مدخل,هدف
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على الغصن خمسة طيور: سمَّان ، بومة ، غراب ، صقر ، وروبن. البومة في أقصى اليسار. روبن على يسار الغراب. السمان هو أقصى اليمين. الغراب هو الثالث من اليسار.
خيارات:
(أ) السمان هو أقصى اليسار
(ب) البومة هي أقصى اليسار
(ج) الغراب هو أقصى اليسار
(د) الصقر هو أقصى اليسار
(ه) روبن هو أقصى اليسار",(ب)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب رمادي ، وكتاب أحمر ، وكتاب أرجواني ، وكتاب أزرق ، وكتاب أسود. الكتاب الأحمر على يمين الكتاب الرمادي. الكتاب الأسود على يسار الكتاب الأزرق. الكتاب الأزرق على يسار الكتاب الرمادي. الكتاب الأرجواني هو الثاني من اليمين.
خيارات:
(أ) الكتاب الرمادي هو أقصى اليمين
(ب) الكتاب الأحمر هو أقصى اليمين
(ج) الكتاب الأرجواني هو أقصى اليمين
(د) الكتاب الأزرق هو أقصى اليمين
(هـ) الكتاب الأسود هو أقصى اليمين",(ب)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب بني ، وكتاب أصفر ، وكتاب برتقالي ، وكتاب أخضر ، وكتاب رمادي. الكتاب الأخضر على يسار الكتاب الرمادي. الكتاب البني هو الثالث من اليسار. الكتاب الرمادي هو الثاني من اليمين. الكتاب الأصفر على يسار الكتاب الأخضر.
خيارات:
(أ) الكتاب البني هو الثاني من اليمين
(ب) الكتاب الأصفر هو الثاني من اليمين
(ج) والكتاب البرتقالي هو الثاني من اليمين
(د) الكتاب الأخضر هو الثاني من اليمين
(هـ) الكتاب الرمادي هو الثاني من اليمين",(و)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: جرار ، وعربة ستايشن واغن ، وميني فان ، وسيدان ، وهاتشباك. الميني فان أقدم من السيدان. الجرار أقدم من هاتشباك. الميني فان هو ثالث أحدث. عربة المحطة هي ثاني أحدث عربة.
خيارات:
(أ) الجرار هو الأقدم
(ب) عربة المحطة هي الأقدم
(C) الشاحنة الصغيرة هي الأقدم
(د) السيارة هي الأقدم
(ه) هاتشباك هي الأقدم",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك خمسة طيور: بومة ، روبن ، قيق أزرق ، صقر ، وطائر طنان. البومة هي الثانية من اليمين. روبن هو الثاني من اليسار. روبن على يمين القيق الأزرق. الطائر الطنان على يمين الصقر.
خيارات:
(أ) البومة هي الثانية من اليمين
(ب) روبن هو الثاني من اليمين
(ج) القيق الأزرق هو الثاني من اليمين
(د) الصقر هو الثاني من اليمين
(هـ) الطائر الطنان هو الثاني من اليمين",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: سيارة سيدان ، وسيارة مكشوفة ، وعربة ستيشن ، وحافلة ، ودراجة نارية. سيارة السيدان هي ثاني أحدث. عربة المحطة أحدث من السيارة القابلة للتحويل. السيارة أقدم من الدراجة النارية. الحافلة هي الأقدم.
خيارات:
(أ) السيارة هي الأقدم
(ب) السيارة القابلة للتحويل هي الأقدم
(ج) عربة المحطة هي الأقدم
(د) الحافلة هي الأقدم
(هـ) الدراجة النارية هي الأقدم",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة خمس فواكه: التفاح والمانجو والبرتقال والخوخ والكمثرى. البرتقال أغلى من المانجو. الخوخ أرخص. التفاح أرخص من المانجو. الكمثرى أغلى من البرتقال.
خيارات:
(أ) التفاح هو ثاني أرخص
(ب) المانجو هي ثاني أرخص
(ج) البرتقال هو ثاني أرخص
(د) البرقوق هو ثاني أرخص
(هـ) الكمثرى هي ثاني أرخص",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب بني ، وكتاب أصفر ، وكتاب برتقالي ، وكتاب أخضر ، وكتاب رمادي. الكتاب الأخضر على يسار الكتاب الرمادي. الكتاب البني هو الثالث من اليسار. الكتاب الرمادي هو الثاني من اليمين. الكتاب الأصفر على يسار الكتاب الأخضر.
خيارات:
(أ) الكتاب البني هو أقصى اليمين
(ب) الكتاب الأصفر هو أقصى اليمين
(ج) الكتاب البرتقالي هو أقصى اليمين
(د) الكتاب الأخضر هو أقصى اليمين
(هـ) الكتاب الرمادي هو أقصى اليمين",(ج)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك فواكه خمس فواكه: برتقال ، تفاح ، خوخ ، كنتالوب ، وكواتس. الكوات أقل تكلفة من الكنتالوب. الكنتالوب أرخص من التفاح. البرتقال أغلى ثمناً. التفاح هو ثالث أغلى.
خيارات:
(أ) البرتقال هو ثاني أرخص
(ب) التفاح هو ثاني أرخص
(ج) الدراق هو ثاني أرخص
(د) الكنتالوب هو ثاني أرخص
(ه) اسكواش هي ثاني أرخص",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك خمسة لاعبي غولف: إيمي ، إيف ، ميل ، ميا ، وروب. انتهت Eve في النهاية. انتهى روب فوق ميل. أنهت ايمي فوق روب. واحتل ميا المركز الثالث.
خيارات:
(أ) إيمي احتلت المركز الثالث
(ب) احتلت حواء المركز الثالث
(C) حل ميل في المركز الثالث
(د) حصل ميا على المركز الثالث
(ه) حصل روب على المركز الثالث",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: سيارة مكشوفة ، وسيارة سيدان ، وعربة ستيشن ، وحافلة ، وسيارة ليموزين. سيارة السيدان أحدث من ستيشن واغن. الليموزين هو الأحدث. الحافلة هي الأحدث الثاني. السيارة القابلة للتحويل هي ثاني أقدمها.
خيارات:
(أ) السيارة القابلة للتحويل هي الأحدث
(ب) السيارة هي الأحدث
(ج) عربة المحطة هي الأحدث
(د) الحافلة هي الأحدث
(هـ) الليموزين هو الأحدث",(و)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك فواكه خمس فواكه: المانجو والكمثرى والشمام والبطيخ والعقم. المانجو أغلى من الكوات. الكنتالوب أغلى من المانجو. البطيخ أغلى من الكنتالوب. الكمثرى أرخص.
خيارات:
(أ) المانجو هي ثالث أغلى
(ب) الكمثرى هي ثالث أغلى
(ج) الكنتالوب هو ثالث أغلى
(د) البطيخ هو ثالث أغلى
(ه) اسكدنيا هي ثالث أغلى",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك فواكه خمس فواكه: المانجو والكمثرى والشمام والبطيخ والعقم. المانجو أغلى من الكوات. الكنتالوب أغلى من المانجو. البطيخ أغلى من الكنتالوب. الكمثرى أرخص.
خيارات:
(أ) المانجو هي ثاني أرخص
(ب) الكمثرى هي ثاني أرخص
(ج) الكنتالوب هو ثاني أرخص
(د) البطيخ هو ثاني أرخص
(ه) اسكواش هي ثاني أرخص",(و)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك خمسة طيور: بومة ، روبن ، قيق أزرق ، صقر ، وطائر طنان. البومة هي الثانية من اليمين. روبن هو الثاني من اليسار. روبن على يمين القيق الأزرق. الطائر الطنان على يمين الصقر.
خيارات:
(أ) البومة هي الثالثة من اليسار
(ب) روبن هو الثالث من اليسار
(ج) القيق الأزرق هو الثالث من اليسار
(د) الصقر هو الثالث من اليسار
(هـ) الطائر الطنان هو الثالث من اليسار",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: سيارة مكشوفة ، سيدان ، جرار ، ميني فان ، وليموزين. الجرار أحدث من الميني فان. الجرار أقدم من الليموزين. السيارة القابلة للتحويل أقدم من السيارة السيدان. السيارة القابلة للتحويل هي ثاني الأحدث.
خيارات:
(أ) السيارة القابلة للتحويل هي الأقدم
(ب) السيدان هي الأقدم
(ج) الجرار هو الأقدم
(د) الميني فان هو الأقدم
(هـ) الليموزين هو الأقدم",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك خمسة لاعبي غولف: ميل ودان وإيمي وجو وحواء. أنهت ايمي أسفل دان. انتهى ميل أولاً. انتهى جو فوق دان. انتهت Eve في النهاية.
خيارات:
(أ) أنهى ميل المركز الثاني إلى الأخير
(ب) حل دان في المركز الثاني قبل الأخير
(ج) إيمي أنهت المركز الثاني قبل الأخير
(D) حل جو في المركز الثاني قبل الأخير
(هـ) أنهت حواء المركز الثاني قبل الأخير",(ج)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك خمسة طيور: السمان ، الطائر الطنان ، القيق الأزرق ، الصقر ، وروبن. روبن هو الثاني من اليسار. السمان هو أقصى اليسار. القيق الأزرق على يسار الطائر الطنان. الصقر هو الثالث من اليسار.
خيارات:
(ا) السمان هو الثالث من اليسار
(ب) الطائر الطنان هو الثالث من اليسار
(ج) القيق الأزرق هو الثالث من اليسار
(د) الصقر هو الثالث من اليسار
(ه) روبن هو الثالث من اليسار",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب أزرق ، وكتاب أحمر ، وكتاب بني ، وكتاب أصفر ، وكتاب برتقالي. الكتاب الأحمر على يسار الكتاب البني. الكتاب الأصفر على يمين الكتاب البرتقالي. الكتاب البني هو الثاني من اليسار. الكتاب الأصفر على يسار الكتاب الأزرق.
خيارات:
(أ) الكتاب الأزرق هو الثاني من اليسار
(ب) الكتاب الأحمر هو الثاني من اليسار
(ج) والكتاب البني هو الثاني من اليسار
(د) الكتاب الأصفر هو الثاني من اليسار
(هـ) الكتاب البرتقالي هو الثاني من اليسار",(ج)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب أصفر ، وكتاب بني ، وكتاب رمادي ، وكتاب أسود ، وكتاب بنفسجي. الكتاب الأصفر على يمين الكتاب الأرجواني. الكتاب الأسود على يسار الكتاب الأرجواني. الكتاب الأسود هو الثالث من اليسار. الكتاب البني هو أقصى اليسار.
خيارات:
(أ) الكتاب الأصفر هو الثاني من اليسار
(ب) الكتاب البني هو الثاني من اليسار
(ج) الكتاب الرمادي هو الثاني من اليسار
(د) الكتاب الأسود هو الثاني من اليسار
(هـ) الكتاب الأرجواني هو الثاني من اليسار",(ج)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة خمس فواكه: البطيخ والتفاح والمانجو والكمثرى والشمام. البطيخ أغلى من الكنتالوب. المانجو أقل تكلفة من الكمثرى. التفاح هو ثاني أرخص. البطيخ أرخص من المانجو.
خيارات:
(أ) البطيخ هو ثالث أغلى
(ب) التفاح هو ثالث أغلى
(ج) المانجو هي ثالث أغلى
(د) الكمثرى هي ثالث أغلى
(هـ) الكنتالوب هو ثالث أغلى ثمناً",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك خمسة لاعبي غولف: إيمي ، ميل ، روب ، جو ، وآدا. احتل جو المركز الثاني. انتهى جو تحت ايمي. انتهى ميل من المركز الثاني إلى الأخير. انتهى آدا في الماضي.
خيارات:
(أ) إيمي احتلت المركز الثاني
(ب) حل ميل في المركز الثاني
(C) حصل روب على المركز الثاني
(د) حل جو في المركز الثاني
(هـ) احتلت آدا المركز الثاني",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: جرار ، وعربة ستيشن ، وحافلة ، ودراجة نارية ، وحافلة صغيرة. الحافلة الصغيرة أقدم من الدراجة النارية. الحافلة هي الأحدث. الجرار هو ثالث الأحدث. تعتبر عربة ستيشن واغن ثاني أقدم عربة.
خيارات:
(أ) الجرار هو ثاني أحدث
(ب) عربة المحطة هي ثاني أحدث عربة
(ج) الحافلة هي الأحدث الثاني
(د) الدراجة النارية هي ثاني أحدث
(ه) الميني فان هو ثاني أحدث",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة خمس فواكه: التفاح والبرتقال والبطيخ والكمثرى والمانجو. التفاح أغلى ثمناً من البرتقال. البرتقال أغلى من المانجو. التفاح هو ثالث أغلى. الكمثرى أغلى من البطيخ.
خيارات:
(أ) التفاح هو الأغلى
(ب) البرتقال أغلى ثمناً
(ج) البطيخ هو الأغلى
(د) الكمثرى هي الأغلى
(هـ) المانجو هي الأغلى",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: ستايشن واغن ، سيدان ، جرار ، دراجة نارية ، وليموزين. الجرار أحدث من الدراجة النارية. الدراجة النارية أحدث من السيارة السيدان. الليموزين هو الأقدم. عربة المحطة هي الأحدث.
خيارات:
(أ) عربة المحطة هي الأحدث
(ب) السيارة هي الأحدث
(ج) الجرار هو الأحدث
(د) الدراجة النارية هي الأحدث
(هـ) الليموزين هو الأحدث",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب أزرق ، وكتاب أحمر ، وكتاب أرجواني ، وكتاب رمادي ، وكتاب أبيض. الكتاب الأبيض على يمين الكتاب الرمادي. الكتاب الأزرق هو أقصى اليسار. الكتاب الأحمر على يسار الكتاب الرمادي. الكتاب الأحمر هو الثالث من اليسار.
خيارات:
(أ) الكتاب الأزرق هو أقصى اليمين
(ب) الكتاب الأحمر هو أقصى اليمين
(ج) الكتاب الأرجواني هو أقصى اليمين
(د) الكتاب الرمادي هو أقصى اليمين
(هـ) الكتاب الأبيض هو أقصى اليمين",(و)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك الفاكهة خمس فواكه: التفاح والبرتقال والبطيخ والكمثرى والمانجو. التفاح أغلى ثمناً من البرتقال. البرتقال أغلى من المانجو. التفاح هو ثالث أغلى. الكمثرى أغلى من البطيخ.
خيارات:
(أ) التفاح هو ثاني أغلى
(ب) البرتقال هو ثاني أغلى ثمناً
(ج) البطيخ هو ثاني أغلى
(د) الكمثرى هي ثاني أغلى
(هـ) المانجو هي ثاني أغلى ثمناً",(ج)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب أخضر ، وكتاب برتقالي ، وكتاب بني ، وكتاب أصفر ، وكتاب أزرق. الكتاب البرتقالي على يمين الكتاب الأصفر. الكتاب الأخضر هو أقصى اليمين. الكتاب الأصفر على يمين الكتاب الأزرق. الكتاب البرتقالي هو الثالث من اليسار.
خيارات:
(أ) الكتاب الأخضر هو الثاني من اليسار
(ب) الكتاب البرتقالي هو الثاني من اليسار
(ج) والكتاب البني هو الثاني من اليسار
(د) الكتاب الأصفر هو الثاني من اليسار
(هـ) الكتاب الأزرق هو الثاني من اليسار",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب أسود ، وكتاب بني ، وكتاب أصفر ، وكتاب برتقالي ، وكتاب أحمر. الكتاب الأسود على يسار الكتاب الأصفر. الكتاب الأحمر هو الثالث من اليسار. الكتاب البني هو الثاني من اليسار. الكتاب الأصفر على يسار الكتاب البرتقالي.
خيارات:
(أ) الكتاب الأسود هو الثالث من اليسار
(ب) الكتاب البني هو الثالث من اليسار
(ج) الكتاب الأصفر هو الثالث من اليسار
(د) الكتاب البرتقالي هو الثالث من اليسار
(هـ) الكتاب الأحمر هو الثالث من اليسار",(و)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك خمسة طيور: كاردينال ، وروبن ، وجاي أزرق ، وسمان ، وغراب. روبن على يمين الغراب. الكاردينال هو أقصى اليسار. الغراب على يمين القيق الأزرق. القيق الأزرق هو الثالث من اليسار.
خيارات:
(أ) الكاردينال هو أقصى اليمين
(ب) روبن هو أقصى اليمين
(ج) القيق الأزرق هو أقصى اليمين
(د) السمان هو أقصى اليمين
(هـ) الغراب هو أقصى اليمين",(ب)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك خمسة لاعبي غولف: دان ، وآنا ، وإيلي ، وميا ، وإيمي. انتهى ايمي فوق ايلي. أنهت أنا فوق ايمي. انتهى ميا أسفل إيلي. انتهى دان أخيرًا.
خيارات:
(ا) حل دان في المركز الثالث
(ب) احتلت أنا المركز الثالث
(ج) إيلي حصل على المركز الثالث
(د) حصل ميا على المركز الثالث
(هـ) احتلت ايمي المركز الثالث",(ج)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك خمسة لاعبي غولف: روب وآدا ودان وجو وميل. انتهى Ada فوق ميل. انتهى ميل فوق دان. انتهى جو دون دان. احتلت آدا المركز الثاني.
خيارات:
(أ) حصل روب على المركز الثالث
(ب) احتلت آدا المركز الثالث
(ج) حل دان في المركز الثالث
(د) حل جو في المركز الثالث
(E) حل ميل في المركز الثالث",(و)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك خمسة طيور: كاردينال ، وروبن ، وجاي أزرق ، وسمان ، وغراب. روبن على يمين الغراب. الكاردينال هو أقصى اليسار. الغراب على يمين القيق الأزرق. القيق الأزرق هو الثالث من اليسار.
خيارات:
(ا) الكاردينال هو الثالث من اليسار
(ب) روبن هو الثالث من اليسار
(ج) القيق الأزرق هو الثالث من اليسار
(د) السمان هو الثالث من اليسار
(هـ) الغراب هو الثالث من اليسار",(ج)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب أزرق ، وكتاب بنفسجي ، وكتاب أصفر ، وكتاب أسود ، وكتاب أخضر. الكتاب الأرجواني هو الثالث من اليسار. الكتاب الأصفر على يسار الكتاب الأسود. الكتاب الأخضر على يسار الكتاب الأرجواني. الكتاب الأزرق على يسار الكتاب الأخضر.
خيارات:
(أ) الكتاب الأزرق هو أقصى اليسار
(ب) الكتاب الأرجواني هو أقصى اليسار
(ج) الكتاب الأصفر هو أقصى اليسار
(د) الكتاب الأسود هو أقصى اليسار
(هـ) الكتاب الأخضر هو أقصى اليسار",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الغصن خمسة طيور: صقر وغراب وكاردينال وصقر وغراب. الكاردينال هو الثاني من اليمين. الصقر على يمين الصقر. الغراب هو الثاني من اليسار. الغراب هو أقصى اليمين.
خيارات:
(أ) الصقر هو أقصى اليسار
(ب) الغراب هو أقصى اليسار
(ج) الكاردينال هو أقصى اليسار
(د) الصقر هو أقصى اليسار
(هـ) الغراب هو أقصى اليسار",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يبيع كشك فواكه خمس فواكه: برتقال ، شمام ، خوخ ، إسكدن ، وكيوي. الخوخ أغلى من البرتقال. الكنتالوب أغلى من الخوخ. الكيوي هو ثالث أغلى ثمناً. اسكواش هي ثاني أرخص.
خيارات:
(أ) البرتقال أرخص
(ب) الكنتالوب أرخص
(ج) الخوخ أرخص
(د) اسكواش أرخص
(هـ) الكيوي أرخص",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: ميني فان ، هاتشباك ، حافلة ، سيارة مكشوفة ، ودراجة نارية. هاتشباك أحدث من السيارة المكشوفة. الحافلة أحدث من هاتشباك. الحافلة أقدم من الدراجة النارية. الميني فان هو الأحدث.
خيارات:
(أ) الشاحنة الصغيرة هي الأقدم
(ب) هاتشباك هي الأقدم
(ج) الحافلة هي الأقدم
(د) السيارة القابلة للتحويل هي الأقدم
(هـ) الدراجة النارية هي الأقدم",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. على فرع ، هناك خمسة طيور: غراب ، بومة ، كاردينال ، طائر طنان ، وروبن. الكاردينال هو أقصى اليمين. الغراب على يسار البومة. روبن على يمين الطائر الطنان. الطائر الطنان هو الثالث من اليسار.
خيارات:
(أ) الغراب هو أقصى اليسار
(ب) البومة هي أقصى اليسار
(ج) الكاردينال هو أقصى اليسار
(د) الطائر الطنان هو أقصى اليسار
(ه) روبن هو أقصى اليسار",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك خمسة لاعبي غولف: حواء وروب وآنا وإيلي وميا. انتهى إيلي أسفل ميا. أنهت Eve المركز الأول. أنهت أنا تحت إيلي. أنهى روب المركز الثاني.
خيارات:
(أ) احتلت حواء المركز الأول
(ب) حصل روب على المركز الأول
(ج) احتلت أنا المركز الأول
(د) إيلي حصل على المركز الأول
(E) حصل Mya على المركز الأول",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: شاحنة ، وعربة ستيشن ، ودراجة نارية ، وسيارة ليموزين ، وهاتشباك. الدراجة النارية هي الأحدث في المرتبة الثانية. الشاحنة أحدث من الليموزين. الدراجة النارية أقدم من عربة المحطة. الليموزين أحدث من هاتشباك.
خيارات:
(أ) الشاحنة هي ثالث الأحدث
(ب) عربة المحطة هي ثالث أحدث عربة
(ج) الدراجة النارية هي ثالث أجدد
(د) الليموزين هي ثالث أجدد
(E) هاتشباك هي ثالث أجدد",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في بطولة الجولف ، كان هناك خمسة لاعبي غولف: جو وآنا وإيمي وميا وحواء. انتهى جو في النهاية. احتلت آنا المركز الثاني. انتهى ميا من المركز الثاني إلى الأخير. انتهت Eve أسفل Amy.
خيارات:
(أ) حل جو في المركز الثالث
(ب) احتلت أنا المركز الثالث
(ج) إيمي احتلت المركز الثالث
(د) حصل ميا على المركز الثالث
(هـ) احتلت حواء المركز الثالث",(و)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: ليموزين ، سيدان ، حافلة ، هاتشباك ، ودراجة نارية. هاتشباك أقدم من السيدان. هاتشباك هي ثاني أقدم سيارة. الليموزين أقدم من الحافلة. الحافلة أحدث من سيارة السيدان. الحافلة هي الأحدث الثاني.
خيارات:
(أ) الليموزين ثاني أقدم
(ب) السيارة السيدان هي ثاني أقدم سيارة
(ج) الحافلة هي الأقدم
(د) هاتشباك هي ثاني أقدم
(هـ) الدراجة النارية هي الأقدم",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الرف خمسة كتب: كتاب أزرق ، وكتاب أحمر ، وكتاب أرجواني ، وكتاب رمادي ، وكتاب أبيض. الكتاب الأبيض على يمين الكتاب الرمادي. الكتاب الأزرق هو أقصى اليسار. الكتاب الأحمر على يسار الكتاب الرمادي. الكتاب الأحمر هو الثالث من اليسار.
خيارات:
(أ) الكتاب الأزرق هو أقصى اليسار
(ب) الكتاب الأحمر هو أقصى اليسار
(ج) الكتاب الأرجواني هو أقصى اليسار
(د) الكتاب الرمادي هو أقصى اليسار
(هـ) الكتاب الأبيض هو أقصى اليسار",(أ)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. في معرض السيارات العتيقة ، هناك خمس سيارات: شاحنة ، وعربة ستيشن ، ودراجة نارية ، وسيارة مكشوفة ، وهاتشباك. الشاحنة القابلة للتحويل أحدث من الشاحنة. عربة المحطة أحدث من هاتشباك. السيارة القابلة للتحويل أقدم من هاتشباك. عربة المحطة هي ثاني أحدث عربة.
خيارات:
(أ) الشاحنة هي الأقدم
(ب) عربة المحطة هي ثاني أقدم عربة
(ج) الدراجة النارية هي الأقدم
(د) السيارة القابلة للتحويل هي ثاني أقدمها
(ه) هاتشباك هي ثاني أقدم",(د)
"تصف كل من الفقرات التالية مجموعة من خمسة عناصر مرتبة بترتيب ثابت. البيانات متسقة منطقيًا داخل كل فقرة. يوجد على الغصن خمسة طيور: غراب ، وصقر ، وصقر ، وروبن ، وسمان. روبن على يمين الصقر. السمان على يسار الصقر. روبن هو الثاني من اليسار. الصقر هو الثاني من اليمين.
خيارات:
(ا) الغراب هو الثاني من اليسار
(ب) الصقر هو الثاني من اليسار
(ج) الصقر هو الثاني من اليسار
(د) روبن هو الثاني من اليسار
(هـ) السمان هو الثاني من اليسار",(د)
