Eingang,Ziel
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es sieben Fahrzeuge: eine Limousine, einen Lastwagen, einen Minivan, einen Traktor, ein Fließheck, einen Bus und ein Cabrio. Das Cabriolet ist das zweitälteste. Der Traktor ist der viertneueste. Der Minivan ist älter als der LKW. Der Truck ist älter als die Limousine. Das Fließheck ist das drittälteste. Der Bus ist neuer als die Limousine.
Optionen:
(A) Die Limousine ist die zweitälteste
(B) Der LKW ist der zweitälteste
(C) Der Minivan ist der zweitälteste
(D) Der Traktor ist der zweitälteste
(E) Das Fließheck ist das zweitälteste
(F) Der Bus ist der zweitälteste
(G) Das Cabriolet ist das zweitälteste",(G)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen sieben Golfer teil: Joe, Dan, Ada, Amy, Rob, Mya und Mel. Ada landete hinter Amy. Joe landete hinter Dan. Dan landete hinter Ada. Mel wurde Drittletzter. Amy wurde Dritte. Rob kam unter Mya ins Ziel.
Optionen:
(A) Joe war Letzter
(B) Dan wurde Letzter
(C) Ada ist als Letzte fertig geworden
(D) Amy war als Letzte fertig
(E) Rob wurde Letzter
(F) Mya ist als Letzte fertig geworden
(G) Mel war Letzter",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Obststand werden sieben Früchte verkauft: Wassermelonen, Orangen, Mangos, Melonen, Kiwis, Birnen und Pfirsiche. Die Birnen sind die zweitbilligsten. Die Pfirsiche sind teurer als die Melonen. Die Pfirsiche sind günstiger als die Mangos. Die Melonen sind teurer als die Kiwis. Die Orangen sind die viertteuersten. Die Wassermelonen sind die zweitteuersten.
Optionen:
(A) Die Wassermelonen sind die drittteuersten
(B) Die Orangen sind die drittteuersten
(C) Die Mangos sind die drittteuersten
(D) Die Melonen sind die drittteuersten
(E) Die Kiwis sind die drittteuersten
(F) Die Birnen sind die drittteuersten
(G) Die Pfirsiche sind die drittteuersten",(G)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen sieben Golfer teil: Eve, Rob, Dan, Mel, Ana, Eli und Ada. Ada landete vor Rob. Eve landete vor Rob. Mel landete vor Eli. Ada landete vor Dan. Ana wurde Dritte. Eli wurde Zweiter.
Optionen:
(A) Eve wurde Dritte
(B) Rob wurde Dritter
(C) Dan wurde Dritter
(D) Mel wurde Dritter
(E) Ana wurde Dritte
(F) Eli wurde Dritter
(G) Ada wurde Dritte",(UND)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen sieben Golfer teil: Mya, Eli, Ana, Amy, Mel, Dan und Joe. Amy landete unter Joe. Dan landete vor Mya. Eli wurde Dritter. Ana war als Erste fertig. Amy wurde Vorletzte. Mya wurde Vierte.
Optionen:
(A) Mya war als Erste fertig
(B) Eli war Erster
(C) Ana war als Erste fertig
(D) Amy war als Erste fertig
(E) Mel war als Erster fertig
(F) Dan war Erster
(G) Joe war Erster",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Obststand werden sieben Früchte verkauft: Äpfel, Birnen, Mangos, Orangen, Wassermelonen, Pfirsiche und Melonen. Die Birnen sind teurer als die Orangen. Die Orangen sind teurer als die Melonen. Die Pfirsiche sind günstiger als die Melonen. Die Äpfel sind die drittbilligsten. Die Wassermelonen sind die zweitteuersten. Die Mangos sind die viertteuersten.
Optionen:
(A) Die Äpfel sind am billigsten
(B) Die Birnen sind am billigsten
(C) Die Mangos sind am billigsten
(D) Die Orangen sind am billigsten
(E) Die Wassermelonen sind am billigsten
(F) Die Pfirsiche sind am billigsten
(G) Die Melonen sind am billigsten",(F)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen sieben Bücher: ein braunes Buch, ein graues Buch, ein orangefarbenes Buch, ein grünes Buch, ein schwarzes Buch, ein lila Buch und ein gelbes Buch. Das violette Buch befindet sich ganz links. Das braune Buch befindet sich rechts vom gelben Buch. Das grüne Buch befindet sich links vom orangefarbenen Buch. Das orangefarbene Buch befindet sich links vom grauen Buch. Das schwarze Buch ist das dritte von links. Das Grünbuch ist das dritte von rechts.
Optionen:
(A) Das braune Buch ist das zweite von links
(B) Das graue Buch ist das zweite von links
(C) Das orangefarbene Buch ist das zweite von links
(D) Das Grünbuch ist das zweite von links
(E) Das schwarze Buch ist das zweite von links
(F) Das lila Buch ist das zweite von links
(G) Das gelbe Buch ist das zweite von links",(G)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen sieben Vögel: ein Blauhäher, eine Eule, ein Habicht, ein Falke, ein Kolibri, ein Rotkehlchen und eine Wachtel. Der Kolibri befindet sich links vom Falken. Die Eule ist die zweite von links. Das Rotkehlchen steht links vom Kolibri. Die Wachtel steht rechts vom Falken. Das Rotkehlchen steht rechts von der Eule. Der Blauhäher ist der Dritte von rechts.
Optionen:
(A) Der Blauhäher ist der zweite von links
(B) Die Eule ist die zweite von links
(C) Der Falke ist der zweite von links
(D) Der Falke ist der zweite von links
(E) Der Kolibri ist der zweite von links
(F) Das Rotkehlchen ist das zweite von links
(G) Die Wachtel ist die zweite von links",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen sieben Bücher: ein orangefarbenes Buch, ein rotes Buch, ein braunes Buch, ein blaues Buch, ein schwarzes Buch, ein graues Buch und ein weißes Buch. Das weiße Buch befindet sich ganz links. Das rote Buch befindet sich rechts vom blauen Buch. Das orangefarbene Buch ist das zweite von rechts. Das graue Buch ist das vierte von links. Das schwarze Buch befindet sich ganz rechts. Das graue Buch befindet sich rechts vom roten Buch.
Optionen:
(A) Das orangefarbene Buch ist das dritte von rechts
(B) Das rote Buch ist das dritte von rechts
(C) Das braune Buch ist das dritte von rechts
(D) Das blaue Buch ist das dritte von rechts
(E) Das schwarze Buch ist das dritte von rechts
(F) Das graue Buch ist das dritte von rechts
(G) Das Weißbuch ist das dritte von rechts",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es sieben Fahrzeuge: eine Limousine, einen Minivan, einen Bus, einen Kombi, einen Traktor, einen Lastwagen und ein Fließheck. Der LKW ist der älteste. Der Traktor ist älter als der Minivan. Der Minivan ist der drittneueste. Die Limousine ist die viertneueste. Der Kombi ist neuer als das Fließheck. Der Bus ist der zweitälteste.
Optionen:
(A) Die Limousine ist die älteste
(B) Der Minivan ist der älteste
(C) Der Bus ist der älteste
(D) Der Kombi ist der älteste
(E) Der Traktor ist der älteste
(F) Der LKW ist der älteste
(G) Das Fließheck ist das älteste",(F)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Obststand werden sieben Früchte verkauft: Wassermelonen, Orangen, Mangos, Melonen, Kiwis, Birnen und Pfirsiche. Die Birnen sind die zweitbilligsten. Die Pfirsiche sind teurer als die Melonen. Die Pfirsiche sind günstiger als die Mangos. Die Melonen sind teurer als die Kiwis. Die Orangen sind die viertteuersten. Die Wassermelonen sind die zweitteuersten.
Optionen:
(A) Die Wassermelonen sind am billigsten
(B) Die Orangen sind am billigsten
(C) Die Mangos sind am billigsten
(D) Die Melonen sind am billigsten
(E) Die Kiwis sind am günstigsten
(F) Die Birnen sind am billigsten
(G) Die Pfirsiche sind am billigsten",(UND)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es sieben Fahrzeuge: einen Bus, ein Motorrad, ein Fließheck, einen Kombi, einen Minivan, einen Lastwagen und eine Limousine. Der Kombi ist der viertneueste. Das Motorrad ist neuer als der LKW. Der Kombi ist älter als das Fließheck. Der Minivan ist neuer als das Fließheck. Der Bus ist neuer als der Minivan. Der LKW ist neuer als die Limousine.
Optionen:
(A) Der Bus ist der neueste
(B) Das Motorrad ist das neueste
(C) Das Fließheck ist das neueste
(D) Der Kombi ist der neueste
(E) Der Minivan ist der neueste
(F) Der LKW ist der neueste
(G) Die Limousine ist die neueste",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen sieben Vögel: ein Habicht, eine Krähe, eine Eule, ein Rabe, ein Falke, eine Wachtel und ein Kolibri. Der Kolibri ist der zweite von links. Der Rabe ist der vierte von links. Der Rabe steht rechts vom Falken. Die Eule befindet sich rechts von der Krähe. Der Falke ist ganz rechts. Der Falke steht rechts vom Kolibri. Die Wachtel ist die zweite von rechts.
Optionen:
(A) Der Falke ist der dritte von rechts
(B) Die Krähe ist die dritte von rechts
(C) Die Eule ist die dritte von rechts
(D) Der Rabe ist der Dritte von rechts
(E) Der Falke ist der Dritte von rechts
(F) Die Wachtel ist die dritte von rechts
(G) Der Kolibri ist der dritte von rechts",(C)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen sieben Bücher: ein braunes Buch, ein graues Buch, ein orangefarbenes Buch, ein grünes Buch, ein schwarzes Buch, ein lila Buch und ein gelbes Buch. Das violette Buch befindet sich ganz links. Das braune Buch befindet sich rechts vom gelben Buch. Das grüne Buch befindet sich links vom orangefarbenen Buch. Das orangefarbene Buch befindet sich links vom grauen Buch. Das schwarze Buch ist das dritte von links. Das Grünbuch ist das dritte von rechts.
Optionen:
(A) Das braune Buch ist das vierte von links
(B) Das graue Buch ist das vierte von links
(C) Das orangefarbene Buch ist das vierte von links
(D) Das Grünbuch ist das vierte von links
(E) Das schwarze Buch ist das vierte von links
(F) Das lila Buch ist das vierte von links
(G) Das gelbe Buch ist das vierte von links",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen sieben Bücher: ein braunes Buch, ein gelbes Buch, ein schwarzes Buch, ein weißes Buch, ein grünes Buch, ein orangefarbenes Buch und ein lila Buch. Das violette Buch befindet sich ganz rechts. Das gelbe Buch befindet sich ganz links. Das orangefarbene Buch ist das zweite von rechts. Das braune Buch befindet sich links vom grünen Buch. Das braune Buch befindet sich rechts vom schwarzen Buch. Das Weißbuch ist das vierte von links.
Optionen:
(A) Das braune Buch befindet sich ganz rechts
(B) Das gelbe Buch befindet sich ganz rechts
(C) Das schwarze Buch befindet sich ganz rechts
(D) Das weiße Buch befindet sich ganz rechts
(E) Das grüne Buch befindet sich ganz rechts
(F) Das orangefarbene Buch befindet sich ganz rechts
(G) Das violette Buch befindet sich ganz rechts",(G)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen sieben Vögel: ein Blauhäher, eine Eule, ein Habicht, ein Falke, ein Kolibri, ein Rotkehlchen und eine Wachtel. Der Kolibri befindet sich links vom Falken. Die Eule ist die zweite von links. Das Rotkehlchen steht links vom Kolibri. Die Wachtel steht rechts vom Falken. Das Rotkehlchen steht rechts von der Eule. Der Blauhäher ist der Dritte von rechts.
Optionen:
(A) Der Blauhäher ist der dritte von rechts
(B) Die Eule ist die dritte von rechts
(C) Der Falke ist der dritte von rechts
(D) Der Falke ist der Dritte von rechts
(E) Der Kolibri ist der dritte von rechts
(F) Das Rotkehlchen ist das dritte von rechts
(G) Die Wachtel ist die dritte von rechts",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen sieben Bücher: ein schwarzes Buch, ein orangefarbenes Buch, ein gelbes Buch, ein weißes Buch, ein blaues Buch, ein rotes Buch und ein grünes Buch. Das rote Buch befindet sich rechts vom gelben Buch. Das Weißbuch ist das zweite von rechts. Das rote Buch befindet sich links vom grünen Buch. Das blaue Buch befindet sich rechts vom schwarzen Buch. Das schwarze Buch ist das dritte von rechts. Das orangefarbene Buch befindet sich ganz links.
Optionen:
(A) Das schwarze Buch befindet sich ganz links
(B) Das orangefarbene Buch befindet sich ganz links
(C) Das gelbe Buch befindet sich ganz links
(D) Das weiße Buch befindet sich ganz links
(E) Das blaue Buch befindet sich ganz links
(F) Das rote Buch befindet sich ganz links
(G) Das grüne Buch befindet sich ganz links",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen sieben Golfer teil: Dan, Eve, Mya, Amy, Rob, Ada und Joe. Amy wurde Dritte. Joe wurde Letzter. Mya landete vor Dan. Eve wurde Vierte. Amy landete vor Rob. Ada wurde Drittletzte.
Optionen:
(A) Dan wurde Zweiter
(B) Eve wurde Zweite
(C) Mya wurde Zweite
(D) Amy wurde Zweite
(E) Rob wurde Zweiter
(F) Ada wurde Zweite
(G) Joe wurde Zweiter",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen sieben Bücher: ein lila Buch, ein grünes Buch, ein weißes Buch, ein graues Buch, ein rotes Buch, ein schwarzes Buch und ein braunes Buch. Das graue Buch befindet sich links vom violetten Buch. Das weiße Buch befindet sich rechts vom braunen Buch. Das schwarze Buch ist das dritte von rechts. Das violette Buch befindet sich links vom weißen Buch. Das Weißbuch ist das zweite von rechts. Das graue Buch ist das dritte von links. Das braune Buch befindet sich rechts vom grünen Buch.
Optionen:
(A) Das lila Buch ist das dritte von links
(B) Das Grünbuch ist das dritte von links
(C) Das Weißbuch ist das dritte von links
(D) Das graue Buch ist das dritte von links
(E) Das rote Buch ist das dritte von links
(F) Das schwarze Buch ist das dritte von links
(G) Das braune Buch ist das dritte von links",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Obststand werden sieben Früchte verkauft: Äpfel, Pflaumen, Mangos, Wassermelonen, Orangen, Kiwis und Wollmispeln. Die Wassermelonen sind günstiger als die Pflaumen. Die Wassermelonen sind teurer als die Orangen. Die Kiwis sind günstiger als die Orangen. Die Äpfel sind teurer als die Wollmispeln. Die Pflaumen sind günstiger als die Mangos. Die Mangos sind die drittteuersten.
Optionen:
(A) Die Äpfel sind die zweitbilligsten
(B) Die Pflaumen sind die zweitbilligsten
(C) Die Mangos sind die zweitbilligsten
(D) Die Wassermelonen sind die zweitbilligsten
(E) Die Orangen sind die zweitbilligsten
(F) Die Kiwis sind die zweitbilligsten
(G) Die Wollmispeln sind die zweitbilligsten",(UND)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es sieben Fahrzeuge: eine Limousine, einen Lastwagen, einen Bus, einen Kombi, einen Traktor, ein Cabrio und eine Limousine. Der LKW ist der älteste. Der Traktor ist der neueste. Die Limousine ist älter als der Kombi. Der Kombi ist der drittneueste. Der Bus ist älter als das Cabrio. Die Limousine ist neuer als das Cabrio.
Optionen:
(A) Die Limousine ist die viertneueste
(B) Der LKW ist der viertneueste
(C) Der Bus ist der viertneueste
(D) Der Kombi ist der viertneueste
(E) Der Traktor ist der viertneueste
(F) Das Cabrio ist das viertneueste
(G) Die Limousine ist die viertneueste",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen sieben Golfer teil: Mel, Rob, Eli, Dan, Ana, Ada und Mya. Ana wurde Letzte. Mya landete vor Rob. Dan landete vor Mya. Rob wurde Vierter. Eli wurde Zweiter. Mel landete vor Ada.
Optionen:
(A) Mel wurde Vierter
(B) Rob wurde Vierter
(C) Eli wurde Vierter
(D) Dan wurde Vierter
(E) Ana wurde Vierte
(F) Ada wurde Vierte
(G) Mya wurde Vierte",(B)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Obststand werden sieben Früchte verkauft: Wollmispeln, Wassermelonen, Orangen, Kiwis, Äpfel, Pflaumen und Pfirsiche. Am günstigsten sind die Pflaumen. Die Wassermelonen sind die drittteuersten. Die Äpfel sind teurer als die Orangen. Die Kiwis sind am teuersten. Die Äpfel sind günstiger als die Pfirsiche. Die Wollmispeln sind die drittbilligsten.
Optionen:
(A) Die Wollmispeln sind die zweitteuersten
(B) Die Wassermelonen sind die zweitteuersten
(C) Die Orangen sind die zweitteuersten
(D) Die Kiwis sind die zweitteuersten
(E) Die Äpfel sind die zweitteuersten
(F) Die Pflaumen sind die zweitteuersten
(G) Die Pfirsiche sind die zweitteuersten",(G)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es sieben Fahrzeuge: einen Bus, ein Motorrad, ein Fließheck, einen Kombi, einen Minivan, einen Lastwagen und eine Limousine. Der Kombi ist der viertneueste. Das Motorrad ist neuer als der LKW. Der Kombi ist älter als das Fließheck. Der Minivan ist neuer als das Fließheck. Der Bus ist neuer als der Minivan. Der LKW ist neuer als die Limousine.
Optionen:
(A) Der Bus ist der viertneueste
(B) Das Motorrad ist das viertneueste
(C) Das Fließheck ist das viertneueste
(D) Der Kombi ist der viertneueste
(E) Der Minivan ist der viertneueste
(F) Der LKW ist der viertneueste
(G) Die Limousine ist die viertneueste",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es sieben Fahrzeuge: einen Kombi, eine Limousine, einen Lastwagen, einen Minivan, ein Motorrad, ein Fließheck und einen Bus. Das Motorrad ist älter als der LKW. Der Kombi ist älter als das Fließheck. Das Motorrad ist neuer als das Fließheck. Der Bus ist der zweitneueste. Der Minivan ist der älteste. Die Limousine ist älter als der Kombi.
Optionen:
(A) Der Kombi ist der älteste
(B) Die Limousine ist die älteste
(C) Der LKW ist der älteste
(D) Der Minivan ist der älteste
(E) Das Motorrad ist das älteste
(F) Das Fließheck ist das älteste
(G) Der Bus ist der älteste",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen sieben Bücher: ein orangefarbenes Buch, ein rotes Buch, ein grünes Buch, ein weißes Buch, ein lila Buch, ein braunes Buch und ein gelbes Buch. Das grüne Buch befindet sich links vom violetten Buch. Das weiße Buch befindet sich rechts vom orangefarbenen Buch. Das grüne Buch befindet sich rechts vom braunen Buch. Das gelbe Buch befindet sich rechts vom weißen Buch. Das rote Buch befindet sich rechts vom gelben Buch. Das braune Buch befindet sich rechts vom roten Buch.
Optionen:
(A) Das orangefarbene Buch befindet sich ganz rechts
(B) Das rote Buch befindet sich ganz rechts
(C) Das grüne Buch befindet sich ganz rechts
(D) Das weiße Buch befindet sich ganz rechts
(E) Das violette Buch befindet sich ganz rechts
(F) Das braune Buch befindet sich ganz rechts
(G) Das gelbe Buch befindet sich ganz rechts",(UND)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. In einer Oldtimer-Show gibt es sieben Fahrzeuge: eine Limousine, einen Minivan, einen Bus, einen Kombi, einen Traktor, einen Lastwagen und ein Fließheck. Der LKW ist der älteste. Der Traktor ist älter als der Minivan. Der Minivan ist der drittneueste. Die Limousine ist die viertneueste. Der Kombi ist neuer als das Fließheck. Der Bus ist der zweitälteste.
Optionen:
(A) Die Limousine ist die neueste
(B) Der Minivan ist der neueste
(C) Der Bus ist der neueste
(D) Der Kombi ist der neueste
(E) Der Traktor ist der neueste
(F) Der LKW ist der neueste
(G) Das Fließheck ist das neueste",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen sieben Golfer teil: Joe, Eli, Ada, Mel, Eve, Rob und Ana. Joe war als Erster fertig. Mel wurde Vorletzter. Rob war schneller als Eve. Mel landete vor Eli. Rob kam vor Ada ins Ziel. Eve wurde Vierte.
Optionen:
(A) Joe wurde Dritter
(B) Eli wurde Dritter
(C) Ada wurde Dritte
(D) Mel wurde Dritter
(E) Eve wurde Dritte
(F) Rob wurde Dritter
(G) Ana wurde Dritte",(F)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Ast sitzen sieben Vögel: ein Kardinal, ein Blauhäher, ein Rotkehlchen, ein Falke, eine Wachtel, ein Kolibri und ein Rabe. Der Falke steht rechts von der Wachtel. Das Rotkehlchen steht rechts vom Kolibri. Der Rabe ist links von der Wachtel. Der Blauhäher ist der zweite von links. Das Rotkehlchen ist das dritte von links. Der Kardinal ist der Dritte von rechts.
Optionen:
(A) Der Kardinal steht ganz links
(B) Der Blauhäher ist ganz links
(C) Das Rotkehlchen ist ganz links
(D) Der Falke ist ganz links
(E) Die Wachtel ist ganz links
(F) Der Kolibri ist ganz links
(G) Der Rabe ist ganz links",(F)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal liegen sieben Bücher: ein braunes Buch, ein weißes Buch, ein schwarzes Buch, ein gelbes Buch, ein orangefarbenes Buch, ein blaues Buch und ein grünes Buch. Das gelbe Buch befindet sich ganz rechts. Das blaue Buch befindet sich links vom orangefarbenen Buch. Das grüne Buch befindet sich rechts vom weißen Buch. Das blaue Buch befindet sich rechts vom grünen Buch. Das schwarze Buch ist das vierte von links. Das braune Buch ist das dritte von rechts.
Optionen:
(A) Das braune Buch befindet sich ganz rechts
(B) Das weiße Buch befindet sich ganz rechts
(C) Das schwarze Buch befindet sich ganz rechts
(D) Das gelbe Buch befindet sich ganz rechts
(E) Das orangefarbene Buch befindet sich ganz rechts
(F) Das blaue Buch ist ganz rechts
(G) Das grüne Buch befindet sich ganz rechts",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Auf einem Regal stehen sieben Bücher: ein grünes Buch, ein braunes Buch, ein weißes Buch, ein schwarzes Buch, ein orangefarbenes Buch, ein lila Buch und ein gelbes Buch. Das violette Buch befindet sich links vom gelben Buch. Das grüne Buch befindet sich links vom weißen Buch. Das braune Buch befindet sich rechts vom gelben Buch. Das Weißbuch ist das vierte von links. Das grüne Buch befindet sich rechts vom orangefarbenen Buch. Das schwarze Buch ist das zweite von links.
Optionen:
(A) Das Grünbuch ist das zweite von rechts
(B) Das braune Buch ist das zweite von rechts
(C) Das Weißbuch ist das zweite von rechts
(D) Das schwarze Buch ist das zweite von rechts
(E) Das orangefarbene Buch ist das zweite von rechts
(F) Das lila Buch ist das zweite von rechts
(G) Das gelbe Buch ist das zweite von rechts",(G)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Golfturnier nahmen sieben Golfer teil: Ada, Amy, Eli, Rob, Joe, Eve und Ana. Rob wurde Zweiter. Rob war schneller als Eve. Joe landete vor Ada. Joe kam unter Eve ins Ziel. Ada landete vor Ana. Eli wurde Drittletzter.
Optionen:
(A) Ada wurde Zweite
(B) Amy wurde Zweite
(C) Eli wurde Zweiter
(D) Rob wurde Zweiter
(E) Joe wurde Zweiter
(F) Eve wurde Zweite
(G) Ana wurde Zweite",(D)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. An einem Obststand werden sieben Früchte verkauft: Äpfel, Pflaumen, Mangos, Wassermelonen, Orangen, Kiwis und Wollmispeln. Die Wassermelonen sind günstiger als die Pflaumen. Die Wassermelonen sind teurer als die Orangen. Die Kiwis sind günstiger als die Orangen. Die Äpfel sind teurer als die Wollmispeln. Die Pflaumen sind günstiger als die Mangos. Die Mangos sind die drittteuersten.
Optionen:
(A) Die Äpfel sind am teuersten
(B) Die Pflaumen sind am teuersten
(C) Die Mangos sind die teuersten
(D) Die Wassermelonen sind die teuersten
(E) Die Orangen sind die teuersten
(F) Die Kiwis sind die teuersten
(G) Die Wollmispeln sind am teuersten",(A)
"Die folgenden Absätze beschreiben jeweils einen Satz von sieben Objekten, die in einer festen Reihenfolge angeordnet sind. Die Aussagen sind innerhalb jedes Absatzes logisch konsistent. Ein Obststand verkauft sieben Früchte: Pflaumen, Kiwis, Melonen, Birnen, Wassermelonen, Äpfel und Wollmispeln. Die Wassermelonen sind teurer als die Melonen. Die Äpfel sind günstiger als die Melonen. Die Wassermelonen sind die zweitteuersten. Die Wollmispeln sind günstiger als die Kiwis. Die Äpfel sind teurer als die Wollmispeln. Die Wollmispeln sind die drittbilligsten. Am günstigsten sind die Pflaumen.
Optionen:
(A) Die Pflaumen sind die drittbilligsten
(B) Die Kiwis sind die drittbilligsten
(C) Die Melonen sind die drittbilligsten
(D) Die Birnen sind die drittbilligsten
(E) Die Wassermelonen sind die drittbilligsten
(F) Die Äpfel sind die drittbilligsten
(G) Die Wollmispeln sind die drittbilligsten",(G)
