Eingang,Ziel
"Morgen ist der 12.11.2019. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 12.11.2019
(B) 11.11.2042
(C) 11.11.2020
(D) 01.11.2019
(E) 11.11.2019
(F) 25.11.2019",(UND)
"Jane wurde am letzten Tag im Februar 2001 geboren. Heute ist ihr 16-jähriger Geburtstag. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 28.02.2017
(B) 18.02.2017
(C) 18.03.2017
(D) 13.02.2017
(E) 25.02.2017
(F) 03.04.2017",(B)
"Gestern war der 30. April 2021. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 10.05.2021
(B) 13.03.2021
(C) 10.04.2021
(D) 27.04.2021
(E) 05.09.2021
(F) 05.08.2021",(F)
"Jane wurde am letzten Tag im Februar 2001 geboren. Heute ist ihr 16-jähriger Geburtstag. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 08.03.2017
(B) 07.03.2058
(C) 03.07.2017
(D) 03.07.2018
(E) 03.07.1992
(F) 15.03.2017",(C)
"Jane dachte, heute sei der 11.03.2002, aber heute ist tatsächlich der 12. März, also einen Tag später. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 14.03.2002
(B) 13.12.2001
(C) 10.03.2002
(D) 13.03.2002
(E) 13.08.2001
(F) 27.02.2002",(D)
"In den USA ist Thanksgiving am vierten Donnerstag im November. Heute ist das US-Erntedankfest 2001. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 11.09.2002
(B) 12.07.2002
(C) 23.11.2002
(D) 23.06.2002
(E) 15.10.2002
(F) 29.08.2002",(C)
"Jane und John heirateten am 2. Januar 1958. Heute ist ihr goldener Hochzeitstag. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 26.12.2007
(B) 26.12.1951
(C) 26.05.2007
(D) 12.05.2007
(E) 26.09.2008
(F) 26.12.2099",(A)
"Heute ist der 10. April 1985. Janes Termin wird drei Tage später sein. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 13.04.1985
(B) 07.04.1985
(C) 13.05.1985
(D) 10.04.1986
(E) 10.03.1986
(F) 31.03.1985",(F)
"Am 9. Mai 2017 kaufte Jane 40 Eier. Sie aß eins pro Tag. Heute sind ihr die Eier ausgegangen. Welches Datum liegt heute vor einem Jahr in MM/TT/JJJJ?
Optionen:
(A) 18.06.2030
(B) 18.09.2016
(C) 18.06.2016
(D) 18.07.2015
(E) 22.06.2016
(F) 25.06.2016",(C)
"Der erste Tag des Jahres 2019 ist ein Dienstag, und heute ist der erste Montag des Jahres 2019. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 13.01.2019
(B) 11.02.2019
(C) 02.04.2019
(D) 14.01.2019
(E) 16.01.2019
(F) 31.12.2018",(D)
"Heute ist der 9. September 1909. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 16.09.1952
(B) 16.09.1909
(C) 16.09.1876
(D) 22.08.1909
(E) 16.12.1909
(F) 14.10.1909",(B)
"Heute ist der 7.9. Jane schaut NFL 2003. Welches Datum ist vor einem Monat im MM/TT/JJJJ?
Optionen:
(A) 14.08.2003
(B) 10.08.2003
(C) 08.08.2003
(D) 01.06.2003
(E) 04.07.2003
(F) 08.07.2003",(F)
"Die aktuelle Ortszeit ist der 04.05.2004, 15:02 Uhr. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 05.05.1915
(B) 05.06.2004
(C) 05.05.2004
(D) 01.05.2005
(E) 15.02.2004
(F) 05.04.2004",(C)
"Heute ist der Palindrom-Tag des Jahres 2020, da das MMTTJJJJ-Format des Datums rückwärts wie vorwärts dasselbe ist. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 22.01.2020
(B) 23.01.2020
(C) 23.03.2020
(D) 23.01.2078
(E) 23.01.2011",(B)
"Heute ist Heiligabend des Jahres 1937. Welches Datum liegt heute eine Woche zurück im MM/TT/JJJJ?
Optionen:
(A) 17.08.1937
(B) 18.09.1937
(C) 18.12.1937
(D) 17.12.1937
(E) 16.12.1937",(D)
"Die aktuelle Ortszeit ist der 04.05.2004, 15:02 Uhr. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 05.05.2004
(B) 05.04.2005
(C) 28.04.2004
(D) 05.04.2004
(E) 05.03.2004
(F) 11.05.2004",(D)
"Es war der 1. September 2021 vor einer Woche. Welches Datum liegt heute vor einem Jahr in MM/TT/JJJJ?
Optionen:
(A) 09.07.2020
(B) 31.08.2020
(C) 07.08.2020
(D) 08.09.2049
(E) 18.08.2020
(F) 08.09.2020",(F)
"Gestern war der 30. April 2021. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 01.04.2094
(B) 22.03.2021
(C) 18.03.2021
(D) 31.03.2021
(E) 01.04.2021
(F) 21.02.2021",(UND)
"Heute ist es 3/5 und es ist das zweite Mal im Jahr 1973, dass Jane einen Meteoritenschauer sieht. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 03.08.1983
(B) 03.06.1973
(C) 02.03.1973
(D) 04.05.1973
(E) 03.05.2007
(F) 01.02.1973",(B)
"Jane hat einen Flug für morgen, den 29. Juli 2002, gebucht. Welches Datum ist heute vor einem Jahr im MM/TT/JJJJ?
Optionen:
(A) 24.07.2001
(B) 28.09.2001
(C) 28.07.2001
(D) 10.10.2001
(E) 28.01.2002
(F) 28.07.2095",(C)
"In den USA ist Thanksgiving am vierten Donnerstag im November. Heute ist das US-Erntedankfest 2001. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 12.09.2002
(B) 30.11.2002
(C) 21.11.2002
(D) 21.11.2076
(E) 11.07.2002
(F) 15.11.2002",(C)
"Jane bekam ihren Job im Jahr 2016. Heute ist ihr dreijähriges Arbeitsjubiläum. Sie erinnert sich noch daran, dass sie am 2. Dezember, ihrem zweiten Arbeitstag, Kaffee auf ihrem Laptop verschüttete. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 29.02.2020
(B) 30.11.2065
(C) 18.02.2020
(D) 21.09.2019
(E) 29.11.2019
(F) 30.11.2019",(F)
"Heute ist es 3/5 und es ist das zweite Mal im Jahr 1973, dass Jane einen Meteoritenschauer sieht. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 04.05.1973
(B) 03.02.1973
(C) 22.01.2007
(D) 01.02.1973
(E) 03.05.1973
(F) 03.08.1983",(UND)
"Die heutige Sitzung wird auf morgen, 16.10.1924, 11 Uhr verschoben. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 16.10.1924
(B) 16.07.1925
(C) 17.10.1924
(D) 15.10.1924
(E) 16.10.1922
(F) 16.10.2010",(A)
"Jane besucht die Buchhandlung ab Oktober 2009 am 16. jedes Monats. Heute ist es ihr fünfter Besuch in der Buchhandlung. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 22.02.2010
(B) 23.02.2010
(C) 01.03.2010
(D) 26.01.2010
(E) 19.02.2010
(F) 24.02.2010",(B)
"Jane und John haben am 2. Januar 1958 geheiratet. Heute ist ihr fünfjähriger Hochzeitstag. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 01.01.2003
(B) 01.11.1960
(C) 01.02.1961
(D) 01.01.1958
(E) 01.01.1961
(F) 04.09.1961",(UND)
"Jane wurde am letzten Tag im Februar 2001 geboren. Heute ist ihr 16-jähriger Geburtstag. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 03.03.2017
(B) 27.04.2017
(C) 21.03.2017
(D) 21.02.1961
(E) 21.02.2017",(UND)
"Heute ist der erste Tag des Jahres 2007. Welches Datum haben wir heute in MM/TT/JJJJ?
Optionen:
(A) 01.05.2007
(B) 01.01.2007
(C) 01.01.1951
(D) 01.01.2096
(E) 22.01.2007
(F) 18.12.2006",(B)
"Es war der 1. September 2021 vor einer Woche. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 05.09.2021
(B) 08.08.2021
(C) 25.09.2021
(D) 08.09.2021
(E) 10.04.2021
(F) 25.07.2021",(B)
"Heute ist der 10. April 1985. Janes Termin wird drei Tage später sein. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 10.03.1986
(B) 10.04.1985
(C) 04.09.1985
(D) 04.07.1985
(E) 11.04.1986
(F) 13.05.1985",(C)
"Heute ist der zweite Tag des dritten Monats des Jahres 1966. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 01.02.1966
(B) 17.12.1965
(C) 02.02.1966
(D) 18.03.1966
(E) 02.03.1966",(C)
"Jane denkt, heute sei der 18.06.2019, aber John glaubt, heute sei der 19.06.2019. John hat recht. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 18.02.2019
(B) 18.06.2066
(C) 18.06.2019
(D) 18.06.1933
(E) 28.05.2019
(F) 18.11.2019",(C)
"Die Frist endet am 1. Juni 2021, also nur noch zwei Tage. Welches Datum haben wir 24 Stunden später im MM/TT/JJJJ?
Optionen:
(A) 31.05.1966
(B) 02.06.2021
(C) 18.08.2021
(D) 31.05.1941
(E) 16.06.2021
(F) 31.05.2021",(F)
"Heute, der 03.08.1997, ist ein Tag, den wir nie vergessen werden. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 12.06.1997
(B) 07.03.1997
(C) 08.03.1996
(D) 07.02.1997
(E) 22.09.1997
(F) 12.07.1997",(B)
"Heute ist der zweite Tag des dritten Monats des Jahres 1966. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 12.09.1965
(B) 03.02.1966
(C) 28.03.1966
(D) 26.03.1966
(E) 09.03.1966
(F) 22.02.1966",(UND)
"Jane denkt, heute sei der 18.06.2019, aber John glaubt, heute sei der 19.06.2019. John hat recht. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 12.06.2022
(B) 12.06.2019
(C) 11.06.2019
(D) 13.06.2019
(E) 25.08.2019
(F) 24.03.2019",(B)
"Vorgestern war der 23.11.1933. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 25.11.1933
(B) 02.12.1974
(C) 16.12.1933
(D) 11.11.1933
(E) 23.12.1933
(F) 12.02.1933",(F)
"Jane wurde am letzten Tag im Februar 2001 geboren. Heute ist ihr 16-jähriger Geburtstag. Welches Datum liegt heute vor einem Jahr in MM/TT/JJJJ?
Optionen:
(A) 28.02.2015
(B) 31.03.2016
(C) 28.02.2016
(D) 28.02.1992
(E) 27.03.2016
(F) 03.06.2016",(C)
"Jane wurde am letzten Tag im Februar 2000 geboren. Heute ist ihr 16-jähriger Geburtstag. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 21.02.2016
(B) 28.02.2016
(C) 13.03.2016
(D) 28.04.2016
(E) 01.06.2016
(F) 28.11.2015",(B)
"Jane und John heirateten am 2. Januar 1958. Heute ist ihr goldener Hochzeitstag. Welches Datum haben wir 24 Stunden später im MM/TT/JJJJ?
Optionen:
(A) 01.06.2008
(B) 07.03.2007
(C) 01.02.2008
(D) 01.11.2008
(E) 17.01.2008
(F) 01.03.2008",(F)
"Die heutige Sitzung wird auf morgen, 16.10.1924, 11 Uhr verschoben. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 15.10.1924
(B) 15.10.1835
(C) 14.10.1924
(D) 29.10.1924
(E) 17.09.1924",(A)
"2015 kommt in 36 Stunden. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 03.07.2015
(B) 28.11.2014
(C) 23.11.2014
(D) 20.12.2014
(E) 12.05.2014
(F) 29.11.2014",(F)
"Die Frist endet am 1. Juni 2021, also nur noch zwei Tage. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 05.09.2021
(B) 01.05.2021
(C) 08.03.2021
(D) 19.02.2021
(E) 30.04.2021
(F) 07.06.2021",(UND)
"Jane feiert den letzten Tag im Januar 2012. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 02.06.2012
(B) 24.08.2011
(C) 22.01.2012
(D) 24.01.2012
(E) 24.01.1923
(F) 24.01.1947",(D)
"Jane feiert den letzten Tag im Januar 2012. Welches Datum ist heute im MM/TT/JJJJ?
Optionen:
(A) 31.01.2012
(B) 29.01.2012
(C) 10.02.2012
(D) 22.03.2012
(E) 30.01.2012
(F) 21.01.2012",(A)
"Es war der 1. September 2021 vor einer Woche. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 15.10.2020
(B) 13.10.2021
(C) 05.09.2021
(D) 09.09.2021
(E) 15.09.2021
(F) 22.09.2021",(UND)
"Gestern war der 30. April 2021. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 29.04.2021
(B) 05.02.2021
(C) 11.04.2021
(D) 01.05.2021
(E) 14.03.2021
(F) 05.02.1960",(B)
"Es ist heute der 19.04.1969. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 19.03.1969
(B) 04.08.1969
(C) 24.03.1969
(D) 04.04.1969
(E) 10.04.1969
(F) 04.09.1969",(F)
"Jane und John haben am 2. Januar 1958 geheiratet. Heute ist ihr fünfjähriger Hochzeitstag. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 01.02.1894
(B) 01.02.1961
(C) 23.12.1960
(D) 01.02.1960
(E) 01.03.1961
(F) 01.02.1990",(B)
"2015 kommt in 36 Stunden. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 30.01.2014
(B) 30.10.2015
(C) 30.12.1933
(D) 31.12.2014
(E) 30.12.2014
(F) 29.12.2014",(UND)
"Vorgestern war der 23.11.1933. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 25.10.1921
(B) 25.10.1989
(C) 26.10.1933
(D) 25.10.1933
(E) 22.11.1933",(D)
"Jane bekam ihren Job im Jahr 2016. Heute ist ihr dreijähriges Arbeitsjubiläum. Sie erinnert sich noch daran, dass sie am 2. Dezember, ihrem zweiten Arbeitstag, Kaffee auf ihrem Laptop verschüttete. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 23.11.2019
(B) 24.06.2019
(C) 24.03.2019
(D) 24.11.2019
(E) 29.02.2020",(D)
"Dies ist der letzte Tag des Jahres 1899. Welches Datum ist vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 11.12.1899
(B) 21.12.1887
(C) 24.12.1899
(D) 21.12.1899
(E) 22.03.1900",(D)
"Jane denkt, heute sei der 18.06.2019, aber John glaubt, heute sei der 19.06.2019. John hat recht. Welches Datum liegt heute vor einem Jahr in MM/TT/JJJJ?
Optionen:
(A) 19.06.2018
(B) 22.05.2018
(C) 19.06.1934
(D) 19.06.1956
(E) 24.06.2018
(F) 18.06.2018",(A)
"Jane hat ihren Job am 20. März 2020 gekündigt. Seitdem sind 176 Tage vergangen. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 11.09.2094
(B) 11.09.2020
(C) 10.09.2020
(D) 14.08.2020
(E) 10.09.2020
(F) 17.09.2020",(B)
"Heute ist der 7.9. Jane schaut sich NFL 2003 an. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 09.06.2003
(B) 21.09.2003
(C) 09.05.2003
(D) 23.10.2003
(E) 09.06.2102",(A)
"Heute ist der letzte Tag des ersten Quartals 2008. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 29.02.2008
(B) 08.02.2008
(C) 26.12.2007
(D) 28.02.2008
(E) 01.02.2008
(F) 29.08.2008",(A)
"Jane hat für morgen (Dienstag, 09.07.1972) drei Termine mit fünf Leuten vereinbart. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 24.06.1972
(B) 16.07.1972
(C) 15.07.1972
(D) 18.06.1972
(E) 29.07.1972
(F) 15.07.2037",(C)
"Heute ist der 10. April 1985. Janes Termin wird drei Tage später sein. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 12.04.1986
(B) 07.04.1985
(C) 10.03.1986
(D) 10.04.1985
(E) 13.04.1985
(F) 13.05.1985",(D)
"Die aktuelle Ortszeit ist der 04.05.2004, 15:02 Uhr. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 27.04.2004
(B) 18.05.2004
(C) 28.04.2004
(D) 27.05.2004
(E) 27.04.2003
(F) 24.04.2004",(A)
"In den USA ist Thanksgiving am vierten Donnerstag im November. Heute ist das US-Erntedankfest 2001. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 16.01.2003
(B) 21.11.2002
(C) 09.04.2002
(D) 22.11.2002
(E) 24.08.2002
(F) 23.11.2002",(D)
"Jane dachte, heute sei der 11.03.2002, aber heute ist tatsächlich der 12. März, also einen Tag später. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 12.05.2001
(B) 12.03.2002
(C) 31.01.2002
(D) 14.03.2002
(E) 04.02.2002
(F) 12.03.1908",(B)
"Gestern war der 31.12.1929. Heute konnte nicht der 32.12.1929 sein, da der Dezember nur 31 Tage hat. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 22.12.1929
(B) 31.10.1929
(C) 19.11.1929
(D) 22.12.1973
(E) 22.09.1929",(A)
"Jane hat einen Flug für morgen, den 29. Juli 2002, gebucht. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 10.09.2002
(B) 18.08.2002
(C) 16.07.2002
(D) 28.07.2002
(E) 28.11.2002
(F) 11.09.2002",(D)
"Jane bekam ihren Job im Jahr 2016. Heute ist ihr dreijähriges Arbeitsjubiläum. Sie erinnert sich noch daran, dass sie am 2. Dezember, ihrem zweiten Arbeitstag, Kaffee auf ihrem Laptop verschüttete. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 21.11.2019
(B) 20.11.2019
(C) 21.03.2020
(D) 21.11.2080
(E) 21.02.2020
(F) 22.11.2019",(A)
"Heute ist der 10. April 1985. Janes Termin wird drei Tage später sein. Welches Datum haben wir 24 Stunden später im MM/TT/JJJJ?
Optionen:
(A) 11.04.1985
(B) 13.04.1985
(C) 12.04.1987
(D) 04.07.1975
(E) 12.04.1986
(F) 10.04.1985",(A)
"2015 kommt in 36 Stunden. Welches Datum haben wir 24 Stunden später im MM/TT/JJJJ?
Optionen:
(A) 01.09.2015
(B) 30.12.2059
(C) 30.12.2014
(D) 01.01.2015
(E) 01.04.2015
(F) 31.12.2014",(C)
"2015 kommt in 36 Stunden. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 01.02.2015
(B) 23.12.2014
(C) 19.12.2014
(D) 18.12.2014
(E) 21.11.2014
(F) 20.12.2014",(C)
"Gestern war der 31.12.1929. Heute konnte nicht der 32.12.1929 sein, da der Dezember nur 31 Tage hat. Welches Datum haben wir 24 Stunden später im MM/TT/JJJJ?
Optionen:
(A) 01.02.1930
(B) 08.02.1930
(C) 01.02.1884
(D) 06.11.1929
(E) 30.03.1930
(F) 01.02.1877",(A)
"Gestern war der 31.12.1929. Heute konnte nicht der 32.12.1929 sein, da der Dezember nur 31 Tage hat. Welches Datum liegt heute vor einem Jahr in MM/TT/JJJJ?
Optionen:
(A) 01.01.1898
(B) 01.01.1994
(C) 01.08.1929
(D) 01.08.1929
(E) 01.01.1891
(F) 01.01.1929",(F)
"Heute ist der 7.9. Jane schaut sich NFL 2003 an. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 09.05.2003
(B) 30.08.2003
(C) 31.08.2074
(D) 31.08.2003
(E) 30.06.2004",(D)
"Jane feiert den letzten Tag im Januar 2012. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 02.02.2012
(B) 15.02.2012
(C) 25.01.2012
(D) 22.04.2012
(E) 01.02.2012
(F) 11.02.2012",(UND)
"Der 6. Mai 1992 ist für Jane wie gestern, aber das ist tatsächlich zehn Jahre her. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 29.04.2002
(B) 24.04.2002
(C) 19.04.2002
(D) 28.04.2002
(E) 13.02.2002
(F) 20.05.2002",(A)
"Jane dachte, heute sei der 11.03.2002, aber heute ist tatsächlich der 12. März, also einen Tag später. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 13.05.2002
(B) 20.03.2002
(C) 19.03.2002
(D) 19.11.2002
(E) 26.03.2002",(C)
"Heute ist der zweite Tag des dritten Monats des Jahres 1966. Welches Datum ist gestern in MM/TT/JJJJ?
Optionen:
(A) 01.03.1966
(B) 01.11.1966
(C) 03.04.1966
(D) 01.10.1966
(E) 02.03.1966
(F) 01.03.1871",(A)
"Am 9. Mai 2017 kaufte Jane 40 Eier. Sie aß eins pro Tag. Heute sind ihr die Eier ausgegangen. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 17.06.2017
(B) 16.07.2017
(C) 18.06.2017
(D) 18.06.2016
(E) 18.06.2054
(F) 18.12.2016",(C)
"Jane besucht die Buchhandlung ab Oktober 2009 am 16. jedes Monats. Heute ist es ihr fünfter Besuch in der Buchhandlung. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 16.01.2010
(B) 19.12.2009
(C) 15.01.2010
(D) 11.02.2010
(E) 17.01.2010
(F) 10.09.2009",(A)
"Heute ist der 9. September 1909. Welches Datum ist 24 Stunden später im MM/TT/JJJJ?
Optionen:
(A) 10.09.1909
(B) 24.09.1909
(C) 03.07.1909
(D) 10.12.1909
(E) 13.08.1909
(F) 10.09.1892",(A)
"Jane und John heirateten am 2. Januar 1958. Heute ist ihr goldener Hochzeitstag. Welches Datum liegt heute vor einem Jahr in MM/TT/JJJJ?
Optionen:
(A) 24.03.2007
(B) 01.02.2007
(C) 04.05.2007
(D) 01.02.2037
(E) 01.01.2007
(F) 01.02.1957",(B)
"Die aktuelle Ortszeit ist der 04.05.2004, 15:02 Uhr. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 10.05.2004
(B) 11.05.2004
(C) 12.04.2004
(D) 05.05.2004
(E) 21.05.2004
(F) 25.05.2004",(B)
"Heute ist es 3/5 und es ist das zweite Mal im Jahr 1973, dass Jane einen Meteoritenschauer sieht. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 23.02.1973
(B) 01.02.1973
(C) 24.02.1973
(D) 08.03.1983
(E) 04.05.1973
(F) 03.02.1973",(A)
"Heute ist der 9. September 1909. Welches Datum haben wir morgen im MM/TT/JJJJ?
Optionen:
(A) 10.12.1908
(B) 14.12.1909
(C) 09.09.1909
(D) 03.07.1909
(E) 10.09.1909
(F) 11.09.1909",(UND)
"Heute ist der letzte Tag des ersten Quartals 2008. Welches Datum ist 24 Stunden später im MM/TT/JJJJ?
Optionen:
(A) 01.04.2008
(B) 17.01.2008
(C) 31.03.2008
(D) 01.04.2007
(E) 01.04.2063
(F) 22.03.2008",(A)
"Jane und John haben am 2. Januar 1958 geheiratet. Heute ist ihr fünfjähriger Hochzeitstag. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 12.02.2000
(B) 02.12.2055
(C) 01.12.1960
(D) 02.12.1960
(E) 05.02.1961
(F) 18.11.1960",(D)
"Jane feiert den letzten Tag im Januar 2012. Welches Datum ist heute vor einem Jahr im MM/TT/JJJJ?
Optionen:
(A) 31.10.2011
(B) 31.01.2011
(C) 30.06.2011
(D) 01.02.2011
(E) 08.02.2011
(F) 20.04.2011",(B)
"Heute ist Heiligabend des Jahres 1937. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 23.09.1938
(B) 23.12.1896
(C) 24.12.1937
(D) 01.06.1938
(E) 31.12.1937
(F) 23.12.1937",(F)
"Heute ist es 3/5 und es ist das zweite Mal im Jahr 1973, dass Jane einen Meteoritenschauer sieht. Welches Datum ist heute in einer Woche im MM/TT/JJJJ?
Optionen:
(A) 04.05.1973
(B) 03.02.1973
(C) 03.05.1972
(D) 01.02.1973
(E) 08.03.1983
(F) 12.03.1973",(F)
"Jane und John haben am 2. Januar 1958 geheiratet. Heute ist ihr fünfjähriger Hochzeitstag. Welches Datum ist heute vor einer Woche im MM/TT/JJJJ?
Optionen:
(A) 01.09.1961
(B) 01.02.1961
(C) 01.10.1960
(D) 26.12.1960
(E) 26.07.1960
(F) 26.12.1936",(D)
"2015 kommt in 36 Stunden. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 13.02.2015
(B) 29.12.2014
(C) 26.10.2014
(D) 28.12.2014
(E) 11.07.2014
(F) 10.03.2014",(D)
"Jane wurde am letzten Tag im Februar 2001 geboren. Heute ist ihr 16-jähriger Geburtstag. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 12.11.2016
(B) 21.01.2017
(C) 14.01.2017
(D) 28.01.2017
(E) 02.03.2017",(D)
"Jane hat einen Flug für morgen, den 29. Juli 2002, gebucht. Welches Datum ist vor 10 Tagen im MM/TT/JJJJ?
Optionen:
(A) 09.06.2002
(B) 18.10.2001
(C) 07.08.2002
(D) 08.08.2002
(E) 18.07.2002
(F) 10.08.2002",(UND)
"Die Frist endet am 1. Juni 2021, also nur noch zwei Tage. Welches Datum ist gestern im MM/TT/JJJJ?
Optionen:
(A) 12.06.2021
(B) 05.06.2021
(C) 29.07.2021
(D) 22.05.2021
(E) 17.06.2021
(F) 29.05.2021",(F)
"Das Konzert sollte am 01.06.1943 stattfinden, verschob sich jedoch um einen Tag auf heute. Welches Datum liegt vor 10 Tagen in MM/TT/JJJJ?
Optionen:
(A) 21.05.1943
(B) 23.10.1942
(C) 01.07.1943
(D) 24.05.1943
(E) 23.05.1943",(UND)
"Morgen ist der 12.11.2019. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 12.02.2020
(B) 12.11.2019
(C) 22.10.2019
(D) 14.11.2019
(E) 10.12.2019",(B)
"Jane besucht die Buchhandlung ab Oktober 2009 am 16. jedes Monats. Heute ist es ihr fünfter Besuch in der Buchhandlung. Welches Datum ist morgen im MM/TT/JJJJ?
Optionen:
(A) 14.02.2010
(B) 17.02.2096
(C) 17.02.2010
(D) 17.11.2009
(E) 16.02.2010
(F) 26.02.2010",(C)
"Gestern, am 21. Januar 2011, hat Jane 2 Pizzen und 5 Wings gegessen. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 08.02.2011
(B) 22.12.2010
(C) 22.06.2010
(D) 01.12.2010
(E) 01.05.2011
(F) 21.12.2010",(B)
"Gestern war der 30. April 2021. Welches Datum ist 24 Stunden später im MM/TT/JJJJ?
Optionen:
(A) 05.02.2020
(B) 05.02.2000
(C) 05.02.2021
(D) 05.03.2021
(E) 05.02.2022
(F) 04.04.2021",(C)
"Jane dachte, heute sei der 11.03.2002, aber heute ist tatsächlich der 12. März, also einen Tag später. Welches Datum ist vor einem Monat in MM/TT/JJJJ?
Optionen:
(A) 12.04.2001
(B) 11.02.2002
(C) 12.02.2002
(D) 08.02.2002
(E) 22.05.2002
(F) 18.02.2002",(C)
"Gestern, am 21. Januar 2011, hat Jane 2 Pizzen und 5 Wings gegessen. Welches Datum haben wir heute im MM/TT/JJJJ?
Optionen:
(A) 01.12.2011
(B) 01.08.2011
(C) 22.01.1990
(D) 22.01.2011
(E) 22.01.2086
(F) 23.01.2011",(D)
