Eingang,Ziel
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein lila Geschenk, Bob hat einen orangefarbenen Ball, Claire hat ein weißes Geschenk, Dave hat ein grünes Geschenk, Eve hat ein gelbes Geschenk, Fred hat ein braunes Geschenk und Gertrude hat ein rotes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Eve und Bob ihre Geschenke aus. Dann tauschen Dave und Claire ihre Geschenke aus. Dann tauschen Alice und Bob ihre Geschenke aus. Dann tauschen Alice und Gertrude ihre Geschenke aus. Dann tauschen Claire und Bob ihre Geschenke aus. Dann tauschen Dave und Fred ihre Geschenke aus. Schließlich tauschen Bob und Eve ihre Geschenke aus. Am Ende der Veranstaltung hat Claire das
Optionen:
(A) lila vorhanden
(B) orangefarbene Kugel
(C) weiß vorhanden
(D) grün vorhanden
(E) gelb vorhanden
(F) braun vorhanden
(G) rot vorhanden",(A)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein grünes Geschenk, Bob hat ein weißes Geschenk, Claire hat einen orangefarbenen Ball, Dave hat ein blaues Geschenk, Eve hat ein rotes Geschenk, Fred hat eine schwarze Kugel, und Gertrude hat eine rosa Kugel.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Eve und Dave ihre Geschenke aus. Dann tauschen Fred und Gertrude ihre Geschenke aus. Dann tauschen Fred und Eve ihre Geschenke aus. Dann tauschen Claire und Eve ihre Geschenke aus. Dann tauschen Claire und Fred ihre Geschenke aus. Dann tauschen Bob und Alice ihre Geschenke aus. Schließlich tauschen Bob und Claire ihre Geschenke aus. Am Ende der Veranstaltung hat Alice die
Optionen:
(A) grün vorhanden
(B) weiß vorhanden
(C) orangefarbene Kugel
(D) blau vorhanden
(E) rot vorhanden
(F) schwarzer Ball
(G) rosa Kugel",(B)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein blaues Geschenk, Bob hat ein braunes Geschenk, Claire hat einen orangefarbenen Ball, Dave hat ein rotes Geschenk, Eve hat einen schwarzen Ball, Fred hat ein lila Geschenk und Gertrude hat ein grünes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Claire und Gertrude ihre Geschenke aus. Dann tauschen Fred und Gertrude ihre Geschenke aus. Dann tauschen Gertrude und Eve ihre Geschenke aus. Dann tauschen Dave und Eve ihre Geschenke aus. Dann tauschen Dave und Alice ihre Geschenke aus. Dann tauschen Eve und Alice ihre Geschenke aus. Schließlich tauschen Bob und Dave ihre Geschenke aus. Am Ende der Veranstaltung hat Dave die
Optionen:
(A) blau vorhanden
(B) braun vorhanden
(C) orangefarbene Kugel
(D) rot vorhanden
(E) schwarzer Ball
(F) lila vorhanden
(G) grün vorhanden",(B)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt Moby Dick, Bob bekommt „Der Hund der Baskervilles“, Claire bekommt „Der große Gatsby“, Dave bekommt „Die Odyssee“, Eve bekommt „Ulysses“, Fred bekommt „Lolita“ und Gertrude bekommt „Die Perle“. .
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Fred Bücher. Dann tauschen Eve und Fred Bücher. Dann tauschen Fred und Bob Bücher. Dann tauschen Eve und Gertrude Bücher. Dann tauschen Gertrude und Claire Bücher. Dann tauschen Claire und Bob Bücher. Schließlich tauschen Dave und Alice Bücher. Am Ende des Semesters hat Bob
Optionen:
(A) Moby Dick
(B) Hund der Baskervilles
(C) Der große Gatsby
(D) Die Odyssee
(E) Odysseus
(F) Lolita
(G) Die Perle",(A)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein blaues Geschenk, Bob hat ein gelbes Geschenk, Claire hat ein rotes Geschenk, Dave hat einen schwarzen Ball, Eve hat ein weißes Geschenk, Fred hat ein braunes Geschenk und Gertrude hat eine orangefarbene Kugel.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Alice und Fred ihre Geschenke aus. Dann tauschen Claire und Bob ihre Geschenke aus. Dann tauschen Dave und Fred ihre Geschenke aus. Dann tauschen Eve und Alice ihre Geschenke aus. Dann tauschen Bob und Alice ihre Geschenke aus. Dann tauschen Eve und Gertrude ihre Geschenke aus. Schließlich tauschen Fred und Alice ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) blau vorhanden
(B) Gelb vorhanden
(C) rot vorhanden
(D) schwarzer Ball
(E) weiß vorhanden
(F) braun vorhanden
(G) orangefarbene Kugel",(UND)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt die mittlere Mittelfeldspielerin, Bob spielt den rechten Flügelspieler, Claire spielt den rechten Mittelfeldspieler, Dave spielt den Bankspieler, Eve spielt die Cheerleaderin, Fred spielt den Torwart und Gertrude spielt Linksaußen.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zunächst tauschen Fred und Bob ihre Positionen. Dann tauschen Bob und Claire ihre Positionen. Dann tauschen Alice und Eve ihre Positionen. Dann tauschen Dave und Claire ihre Positionen. Dann tauschen Fred und Alice ihre Positionen. Dann tauschen Bob und Fred ihre Positionen. Schließlich tauschen Alice und Gertrude ihre Positionen. Am Ende des Spiels spielt Gertrude
Optionen:
(A) mittlerer Mittelfeldspieler
(B) Rechtsaußen
(C) rechter Mittelfeldspieler
(D) Bankwärmer
(E) Cheerleaderin
(F) Torwart
(G) linker Flügelspieler",(B)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Melissa, Bob tanzt mit Rodrigo, Claire tanzt mit Karl, Dave tanzt mit Ophelia, Eve tanzt mit Lola, Fred tanzt mit Jamie und Gertrude tanzt mit Patrick.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Alice und Eve den Partner. Dann wechseln Gertrude und Claire den Partner. Dann wechseln Fred und Claire den Partner. Dann wechseln Dave und Alice den Partner. Dann wechseln Dave und Fred den Partner. Dann wechseln Alice und Bob den Partner. Schließlich wechseln Fred und Bob den Partner. Am Ende des Tanzes tanzt Gertrude mit
Optionen:
(A) Melissa
(B) Rodrigo
(C) Karl
(D) Ophelia
(E) Lola
(F) Jamie
(G) Patrick",(C)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen orangefarbenen Ball, Bob hat einen rosa Ball, Claire hat einen braunen Ball, Dave hat einen grünen Ball, Eve hat einen gelben Ball, Fred hat einen roten Ball, und Gertrude hat einen blauen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Bob und Gertrude die Bälle. Dann tauschen Dave und Bob die Bälle. Dann tauschen Eve und Gertrude die Bälle. Dann tauschen Bob und Alice die Bälle. Dann tauschen Eve und Fred die Bälle. Dann tauschen Claire und Dave die Bälle. Schließlich tauschen Gertrude und Fred die Bälle. Am Ende des Spiels hat Bob das
Optionen:
(A) orangefarbene Kugel
(B) rosa Kugel
(C) braune Kugel
(D) grüner Ball
(E) gelber Ball
(F) roter Ball
(G) blaue Kugel",(A)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen grünen Ball, Bob hat einen braunen Ball, Claire hat einen lila Ball, Dave hat einen rosa Ball, Eve hat einen weißen Ball, Fred hat einen roten Ball, und Gertrude hat eine orangefarbene Kugel.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Eve und Dave die Bälle. Dann tauschen Claire und Eve die Bälle. Dann tauschen Dave und Claire die Bälle. Dann tauschen Bob und Fred die Bälle. Dann tauschen Fred und Dave die Bälle. Dann tauschen Eve und Alice die Bälle. Schließlich tauschen Dave und Gertrude die Bälle. Am Ende des Spiels hat Eve das
Optionen:
(A) grüner Ball
(B) braune Kugel
(C) lila Kugel
(D) rosa Kugel
(E) weiße Kugel
(F) roter Ball
(G) orangefarbene Kugel",(A)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen schwarzen Ball, Bob hat einen blauen Ball, Claire hat einen roten Ball, Dave hat einen lila Ball, Eve hat einen rosa Ball, Fred hat einen braunen Ball, und Gertrude hat einen weißen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Fred und Gertrude die Bälle. Dann tauschen Fred und Alice die Bälle. Dann tauschen Alice und Claire die Bälle. Dann tauschen Bob und Dave die Bälle. Dann tauschen Fred und Eve die Bälle. Dann tauschen Gertrude und Fred die Bälle. Schließlich tauschen Gertrude und Bob die Bälle. Am Ende des Spiels hat Alice das
Optionen:
(A) schwarzer Ball
(B) blaue Kugel
(C) rote Kugel
(D) lila Kugel
(E) rosa Kugel
(F) braune Kugel
(G) weiße Kugel",(C)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat einen orangefarbenen Ball, Bob hat ein braunes Geschenk, Claire hat einen rosa Ball, Dave hat ein blaues Geschenk, Eve hat ein grünes Geschenk, Fred hat ein gelbes Geschenk und Gertrude hat ein weißes Geschenk.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Dave und Gertrude ihre Geschenke aus. Dann tauschen Gertrude und Alice ihre Geschenke aus. Dann tauschen Claire und Bob ihre Geschenke aus. Dann tauschen Eve und Claire ihre Geschenke aus. Dann tauschen Fred und Alice ihre Geschenke aus. Dann tauschen Gertrude und Alice ihre Geschenke aus. Schließlich tauschen Bob und Gertrude ihre Geschenke aus. Am Ende der Veranstaltung hat Bob die
Optionen:
(A) orangefarbene Kugel
(B) braun vorhanden
(C) rosa Kugel
(D) blau vorhanden
(E) grün vorhanden
(F) Gelb vorhanden
(G) weiß vorhanden",(F)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Karl, Bob tanzt mit Helga, Claire tanzt mit Sam, Dave tanzt mit Rodrigo, Eve tanzt mit Melissa, Fred tanzt mit Izzi und Gertrude tanzt mit Ophelia.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zunächst wechseln Gertrude und Fred den Partner. Dann wechseln Gertrude und Bob den Partner. Dann wechseln Alice und Bob den Partner. Dann wechseln Eve und Dave den Partner. Dann wechseln Bob und Gertrude den Partner. Dann wechseln Alice und Claire den Partner. Schließlich wechseln Dave und Fred den Partner. Am Ende des Tanzes tanzt Bob mit
Optionen:
(A) Karl
(B) Helga
(C) Sam
(D) Rodrigo
(E) Melissa
(F) Izzi
(G) Ophelia",(B)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Melissa, Bob tanzt mit Sam, Claire tanzt mit Jamie, Dave tanzt mit Izzi, Eve tanzt mit Lola, Fred tanzt mit Rodrigo und Gertrude tanzt mit Ophelia.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zunächst wechseln Gertrude und Alice den Partner. Dann wechseln Dave und Claire den Partner. Dann wechseln Bob und Claire den Partner. Dann wechseln Gertrude und Eve den Partner. Dann wechseln Claire und Fred den Partner. Dann wechseln Fred und Alice den Partner. Schließlich wechseln Gertrude und Dave den Partner. Am Ende des Tanzes tanzt Bob mit
Optionen:
(A) Melissa
(B) Sam
(C) Jamie
(D) Izzi
(E) Lola
(F) Rodrigo
(G) Ophelia",(D)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Lola, Bob tanzt mit Ophelia, Claire tanzt mit Sam, Dave tanzt mit Helga, Eve tanzt mit Patrick, Fred tanzt mit Jamie und Gertrude tanzt mit Rodrigo.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zunächst wechseln Fred und Bob den Partner. Dann wechseln Eve und Alice den Partner. Dann wechseln Fred und Eve den Partner. Dann wechseln Claire und Fred den Partner. Dann wechseln Gertrude und Alice den Partner. Dann wechseln Alice und Bob den Partner. Schließlich wechseln Dave und Fred den Partner. Am Ende des Tanzes tanzt Dave mit
Optionen:
(A) Lola
(B) Ophelia
(C) Sam
(D) Helga
(E) Patrick
(F) Jamie
(G) Rodrigo",(C)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Helga, Bob tanzt mit Izzi, Claire tanzt mit Ophelia, Dave tanzt mit Melissa, Eve tanzt mit Patrick, Fred tanzt mit Rodrigo und Gertrude tanzt mit Sam.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Alice und Bob den Partner. Dann wechseln Eve und Gertrude den Partner. Dann wechseln Alice und Claire den Partner. Dann wechseln Eve und Dave den Partner. Dann wechseln Bob und Alice den Partner. Dann wechseln Bob und Fred den Partner. Schließlich wechseln Bob und Eve den Partner. Am Ende des Tanzes tanzt Bob mit
Optionen:
(A) Helga
(B) Izzi
(C) Ophelia
(D) Melissa
(E) Patrick
(F) Rodrigo
(G) Sam",(D)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt den linken Mittelfeldspieler, Bob spielt den Bankspieler, Claire spielt den rechten Mittelfeldspieler, Dave spielt die Cheerleaderin, Eve spielt den linken Flügelspieler, Fred spielt den Torwart und Gertrude spielt Rechtsaußen.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zunächst tauschen Fred und Claire ihre Positionen. Dann tauschen Fred und Dave ihre Positionen. Dann tauschen Alice und Bob ihre Positionen. Dann tauschen Gertrude und Eve ihre Positionen. Dann tauschen Dave und Bob ihre Positionen. Dann tauschen Dave und Eve ihre Positionen. Schließlich tauschen Dave und Alice ihre Positionen. Am Ende des Spiels spielt Gertrude
Optionen:
(A) linker Mittelfeldspieler
(B) Bankwärmer
(C) rechter Mittelfeldspieler
(D) Cheerleader
(E) linker Flügelspieler
(F) Torwart
(G) Rechtsaußen",(UND)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt die linke Mittelfeldspielerin, Bob spielt die mittlere Mittelfeldspielerin, Claire spielt die Bankspielerin, Dave spielt die Cheerleaderin, Eve spielt die Stürmerin, Fred spielt die rechte Mittelfeldspielerin und Gertrude spielt Rechtsaußen.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zunächst tauschen Dave und Gertrude ihre Positionen. Dann tauschen Dave und Fred ihre Positionen. Dann tauschen Alice und Dave ihre Positionen. Dann tauschen Alice und Gertrude ihre Positionen. Dann tauschen Bob und Eve ihre Positionen. Dann tauschen Dave und Alice ihre Positionen. Schließlich tauschen Claire und Dave ihre Positionen. Am Ende des Spiels spielt Gertrude
Optionen:
(A) linker Mittelfeldspieler
(B) mittlerer Mittelfeldspieler
(C) Bankwärmer
(D) Cheerleader
(E) Stürmer
(F) rechter Mittelfeldspieler
(G) Rechtsaußen",(F)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Freunde und begeisterte Leser, die gelegentlich Bücher tauschen. Zu Beginn des Semesters kaufen sie jeweils ein neues Buch: Alice bekommt „Ulysses“, Bob bekommt „Die Odyssee“, Claire bekommt „Der Hund der Baskervilles“, Dave bekommt „Moby Dick“, Eve bekommt „Frankenstein“, Fred bekommt „Die Perle“ und Gertrude bekommt „Lolita“.
Im Laufe des Semesters beginnen sie mit dem Handel mit den neuen Büchern. Zuerst tauschen Alice und Gertrude Bücher. Dann tauschen Dave und Fred Bücher. Dann tauschen Alice und Claire Bücher. Dann tauschen Claire und Bob Bücher. Dann tauschen Eve und Claire Bücher. Dann tauschen Fred und Alice Bücher. Schließlich tauschen Claire und Dave Bücher. Am Ende des Semesters hat Alice
Optionen:
(A) Odysseus
(B) Die Odyssee
(C) Hund der Baskervilles
(D) Moby Dick
(E) Frankenstein
(F) Die Perle
(G) Lolita",(D)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Karl, Bob tanzt mit Izzi, Claire tanzt mit Melissa, Dave tanzt mit Lola, Eve tanzt mit Rodrigo, Fred tanzt mit Helga und Gertrude tanzt mit Patrick.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Alice und Bob den Partner. Dann wechseln Eve und Gertrude den Partner. Dann wechseln Claire und Gertrude den Partner. Dann wechseln Gertrude und Bob den Partner. Dann wechseln Claire und Bob den Partner. Dann wechseln Fred und Gertrude den Partner. Schließlich wechseln Claire und Dave den Partner. Am Ende des Tanzes tanzt Bob mit
Optionen:
(A) Karl
(B) Izzi
(C) Melissa
(D) Lola
(E) Rodrigo
(F) Helga
(G) Patrick",(UND)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen grünen Ball, Bob hat einen braunen Ball, Claire hat einen orangefarbenen Ball, Dave hat einen roten Ball, Eve hat einen blauen Ball, Fred hat einen schwarzen Ball, und Gertrude hat einen gelben Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Eve und Dave die Bälle. Dann tauschen Gertrude und Eve die Bälle. Dann tauschen Bob und Fred die Bälle. Dann tauschen Claire und Fred die Bälle. Dann tauschen Alice und Claire die Bälle. Dann tauschen Eve und Fred die Bälle. Schließlich tauschen Eve und Dave die Bälle. Am Ende des Spiels hat Dave die
Optionen:
(A) grüner Ball
(B) braune Kugel
(C) orangefarbene Kugel
(D) rote Kugel
(E) blaue Kugel
(F) schwarzer Ball
(G) gelber Ball",(C)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Patrick, Bob tanzt mit Rodrigo, Claire tanzt mit Lola, Dave tanzt mit Izzi, Eve tanzt mit Sam, Fred tanzt mit Karl und Gertrude tanzt mit Melissa.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zunächst wechseln Bob und Fred den Partner. Dann wechseln Claire und Alice den Partner. Dann wechseln Claire und Dave den Partner. Dann wechseln Gertrude und Alice den Partner. Dann wechseln Claire und Bob den Partner. Dann wechseln Dave und Fred den Partner. Schließlich wechseln Eve und Alice den Partner. Am Ende des Tanzes tanzt Eve mit
Optionen:
(A) Patrick
(B) Rodrigo
(C) Lola
(D) Izzi
(E) Sam
(F) Karl
(G) Melissa",(G)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude veranstalten einen Geschenkaustausch mit weißen Elefanten. Zu Beginn der Veranstaltung hält jeder ein Geschenk in einer anderen Farbe in der Hand: Alice hat ein grünes Geschenk, Bob hat einen orangefarbenen Ball, Claire hat einen schwarzen Ball, Dave hat ein blaues Geschenk, Eve hat ein rotes Geschenk, Fred hat ein braunes Geschenk und Gertrude hat eine rosa Kugel.
Im Verlauf der Veranstaltung tauschen Paare Geschenke aus. Zuerst tauschen Fred und Eve ihre Geschenke aus. Dann tauschen Bob und Gertrude ihre Geschenke aus. Dann tauschen Alice und Claire ihre Geschenke aus. Dann tauschen Dave und Fred ihre Geschenke aus. Dann tauschen Alice und Fred ihre Geschenke aus. Dann tauschen Dave und Eve ihre Geschenke aus. Schließlich tauschen Alice und Eva ihre Geschenke aus. Am Ende der Veranstaltung hat Eve die
Optionen:
(A) grün vorhanden
(B) orangefarbene Kugel
(C) schwarze Kugel
(D) blau vorhanden
(E) rot vorhanden
(F) braun vorhanden
(G) rosa Kugel",(D)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt den linken Flügelspieler, Bob spielt die Cheerleaderin, Claire spielt den Außenverteidiger, Dave spielt den rechten Flügelspieler, Eve spielt die Stürmerin, Fred spielt den rechten Mittelfeldspieler und Gertrude spielt zentralen Mittelfeldspieler.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zunächst tauschen Bob und Dave ihre Positionen. Dann tauschen Eve und Claire ihre Positionen. Dann tauschen Gertrude und Alice ihre Positionen. Dann tauschen Bob und Claire ihre Positionen. Dann tauschen Alice und Bob ihre Positionen. Dann tauschen Eve und Fred ihre Positionen. Schließlich tauschen Alice und Fred ihre Positionen. Am Ende des Spiels spielt Fred
Optionen:
(A) linker Flügelspieler
(B) Cheerleader
(C) Außenverteidiger
(D) Rechtsaußen
(E) Stürmer
(F) rechter Mittelfeldspieler
(G) mittlerer Mittelfeldspieler",(UND)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen lila Ball, Bob hat einen braunen Ball, Claire hat einen blauen Ball, Dave hat einen rosa Ball, Eve hat einen gelben Ball, Fred hat einen weißen Ball, und Gertrude hat einen schwarzen Ball.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Alice und Eva die Bälle. Dann tauschen Dave und Fred die Bälle. Dann tauschen Alice und Gertrude die Bälle. Dann tauschen Fred und Claire die Bälle. Dann tauschen Bob und Fred die Bälle. Dann tauschen Gertrude und Bob die Bälle. Schließlich tauschen Gertrude und Claire die Bälle. Am Ende des Spiels hat Fred das
Optionen:
(A) lila Kugel
(B) braune Kugel
(C) blaue Kugel
(D) rosa Kugel
(E) gelber Ball
(F) weiße Kugel
(G) schwarze Kugel",(B)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen ein Spiel. Zu Beginn des Spiels hält jeder einen Ball: Alice hat einen lila Ball, Bob hat einen blauen Ball, Claire hat einen gelben Ball, Dave hat einen braunen Ball, Eve hat einen schwarzen Ball, Fred hat einen weißen Ball, und Gertrude hat eine orangefarbene Kugel.
Im Verlauf des Spiels tauschen Spielerpaare Bälle. Zuerst tauschen Dave und Fred die Bälle. Dann tauschen Claire und Dave die Bälle. Dann tauschen Eve und Bob die Bälle. Dann tauschen Gertrude und Claire die Bälle. Dann tauschen Alice und Gertrude die Bälle. Dann tauschen Bob und Claire die Bälle. Schließlich tauschen Bob und Alice die Bälle. Am Ende des Spiels hat Eve das
Optionen:
(A) lila Kugel
(B) blaue Kugel
(C) gelber Ball
(D) braune Kugel
(E) schwarzer Ball
(F) weiße Kugel
(G) orangefarbene Kugel",(B)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt den rechten Flügelspieler, Bob spielt den rechten Mittelfeldspieler, Claire spielt die Cheerleaderin, Dave spielt den Stürmer, Eve spielt den mittleren Mittelfeldspieler, Fred spielt den Bankspieler und Gertrude spielt linken Mittelfeldspieler.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Eve und Claire ihre Positionen. Dann tauschen Gertrude und Dave ihre Positionen. Dann tauschen Bob und Claire ihre Positionen. Dann tauschen Fred und Dave ihre Positionen. Dann tauschen Gertrude und Fred ihre Positionen. Dann tauschen Fred und Claire ihre Positionen. Schließlich tauschen Claire und Alice ihre Positionen. Am Ende des Spiels spielt Claire
Optionen:
(A) Rechtsaußen
(B) rechter Mittelfeldspieler
(C) Cheerleaderin
(D) Stürmer
(E) mittlerer Mittelfeldspieler
(F) Bankwärmer
(G) linker Mittelfeldspieler",(A)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude spielen in einem Fußballspiel im selben Team. Zu Beginn des Spiels wird ihnen jeweils eine Position zugewiesen: Alice spielt den Außenverteidiger, Bob spielt den Bankspieler, Claire spielt die Cheerleaderin, Dave spielt den linken Mittelfeldspieler, Eve spielt den rechten Flügelspieler, Fred spielt den linken Flügelspieler und Gertrude spielt Torwart.
Im Verlauf des Spiels tauschen Spielerpaare gelegentlich ihre Positionen. Zuerst tauschen Eve und Bob ihre Positionen. Dann tauschen Gertrude und Bob ihre Positionen. Dann tauschen Bob und Dave ihre Positionen. Dann tauschen Gertrude und Dave ihre Positionen. Dann tauschen Bob und Claire ihre Positionen. Dann tauschen Fred und Bob ihre Positionen. Schließlich tauschen Alice und Eve ihre Positionen. Am Ende des Spiels spielt Gertrude
Optionen:
(A) Außenverteidiger
(B) Bankwärmer
(C) Cheerleaderin
(D) linker Mittelfeldspieler
(E) Rechtsaußen
(F) linker Flügelspieler
(G) Torwart",(G)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Ophelia, Bob tanzt mit Melissa, Claire tanzt mit Jamie, Dave tanzt mit Sam, Eve tanzt mit Patrick, Fred tanzt mit Rodrigo und Gertrude tanzt mit Karl.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zunächst wechseln Dave und Claire den Partner. Dann wechseln Alice und Eve den Partner. Dann wechseln Eve und Bob den Partner. Dann wechseln Claire und Bob den Partner. Dann wechseln Fred und Eve den Partner. Dann wechseln Gertrude und Dave den Partner. Schließlich wechseln Dave und Alice den Partner. Am Ende des Tanzes tanzt Fred mit
Optionen:
(A) Ophelia
(B) Melissa
(C) Jamie
(D) Sam
(E) Patrick
(F) Rodrigo
(G) Karl",(B)
"Alice, Bob, Claire, Dave, Eve, Fred und Gertrude sind Tänzer bei einem Square Dance. Zu Beginn eines Liedes haben sie jeweils einen Partner: Alice tanzt mit Patrick, Bob tanzt mit Lola, Claire tanzt mit Izzi, Dave tanzt mit Rodrigo, Eve tanzt mit Helga, Fred tanzt mit Sam und Gertrude tanzt mit Melissa.
Während des Liedes tauschen die Tänzer oft ihre Partner. Zuerst wechseln Eve und Bob den Partner. Dann wechseln Eve und Dave den Partner. Dann wechseln Fred und Gertrude den Partner. Dann wechseln Gertrude und Alice den Partner. Dann wechseln Alice und Dave den Partner. Dann wechseln Claire und Alice den Partner. Schließlich wechseln Alice und Dave den Partner. Am Ende des Tanzes tanzt Gertrude mit
Optionen:
(A) Patrick
(B) Lola
(C) Izzi
(D) Rodrigo
(E) Helga
(F) Sam
(G) Melissa",(A)
