Eingang,Ziel
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) quadratisches, altmodisches japanisches Übungsmotorrad aus Pappe
(B) altmodisches quadratisches weißes japanisches Übungsmotorrad aus Pappe",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) geheimnisvolle indische Pyramidensocke
(B) geheimnisvolle Pyramiden-Indianer-Socke",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) wunderbare kleine neue Wandersocke aus Fiberglas
(B) wunderschöne kleine neue Fiberglas-Wandersocke",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Fahrpapier altmodischer brauner bangladeschischer guter runder Schuh
(B) guter, altmodischer, kugelförmiger, brauner Autoschuh aus bangladeschischem Papier",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schöne riesige Goldsocke
(B) riesige schöne Goldsocke",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(Ein) kleines, lächerliches Spiel
(B) lächerliches kleines Streichholz",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) winziges altmodisches prismenartiges rosafarbenes chinesisches Surfbrett
(B) kleines, altmodisches, rosafarbenes, prismenartiges chinesisches Surfbrett",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) archaisches kugelförmiges Wanderspiel
(B) archaisches Wanderkugelspiel",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) kleines prismenartiges russisches schönes Messer
(B) schönes kleines prismenartiges russisches Messer",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) rechteckiger Kunststoff-Trinkcomputer
(B) neuer rechteckiger Trinkcomputer aus hellbraunem Kunststoff",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) rotes äthiopisches Streichholz
(B) Äthiopisches rotes Streichholz",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) kleines widerliches amerikanisches kugelförmiges rotes Lederschiff
(B) widerliches kleines kugelförmiges rotes amerikanisches Lederschiff",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) gutes quadratisches äthiopisches Schnorchelmotorrad
(B) Äthiopischer Platz zum Schnorcheln mit gutem Motorrad",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Essen kleiner runder schöner Stuhl
(B) schöner kleiner runder Esszimmerstuhl",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Indischer riesiger neuer brauner Hund
(B) riesiger neuer brauner Indianerhund",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) geheimnisvolles bleiorangefarbenes Laufsurfbrett
(B) geheimnisvolles orangefarbenes Blei-Walking-Surfbrett",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schrecklich riesige eiserne Wandersocke
(B) riesige, schreckliche eiserne Wandersocke",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) massives kongolesisches Raucher-Surfbrett aus Stoff
(B) Stoff rauchendes massives kongolesisches Surfbrett",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) alter kongolesischer Glasfaser-Schnorchelpullover
(B) Schnorcheln aus kongolesischem Glasfaser-Altpullover",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) winziger neuer runder Stoffpullover
(B) runder, winziger neuer Stoffpullover",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) geheimnisvolles, massives braunes nigerianisches Fiberglas-Schnitzschiff
(B) schnitzendes braunes nigerianisches Fiberglas-Massiv-Mystery-Schiff",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) braune Wolle, riesiges, schreckliches Auto
(B) schrecklich großes braunes Wollauto",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) archaische, lächerliche, prismenartige winzige Thai-Socken aus Pappe
(B) lächerliche winzige archaische prismenartige thailändische Pappsocke",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Übung rechteckiger brandneuer schöner Hund
(B) schöner, brandneuer rechteckiger Übungshund",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) rauchendes blaues Plastikschiff
(B) blaues rauchendes Plastikschiff",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) guter alter prismenartiger Affe
(B) prismenartiger guter alter Affe",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) grünes brasilianisches archaisches normalgroßes Auto
(B) normalgroßer archaischer grüner brasilianischer Schreibwagen",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) alter kleiner grüner Schnorchelpullover
(B) kleiner alter grüner Schnorchelpullover",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schreckliches, normalgroßes, rundes, rotes Fiberglasbaby
(B) rotes, normales, kreisförmiges schreckliches Baby aus Fiberglas",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) abstoßendes rechteckiges schwarzes riesiges Bleistreichholz
(B) abstoßendes riesiges rechteckiges schwarzes Bleistreichholz",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) kleines Pyramidenmesser aus Gummi
(B) kleines Pyramidengummimesser",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) riesiges kreisförmiges pakistanisches schnorchelndes goldgelbes Baby
(B) riesiges kreisförmiges gelbes pakistanisches Goldschnorchelbaby",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) altmodischer rechteckiger nigerianischer Gummischnorchelaffe
(B) Nigerianischer rechteckiger altmodischer Gummischnorchelaffe",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) mittelgroßes kreisförmiges Glasfasermesser
(B) rundes mittelgroßes Glasfasermesser",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schönes, massives russisches Baby
(B) riesiges, hübsches russisches Baby",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schreckliches kleines Papierschiff
(B) Papier schreckliches kleines Schiff",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) riesiger hellbrauner Stuhl
(B) brauner riesiger Stuhl",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) rundes kleines brandneues Auto
(B) kleines, brandneues Rundauto",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) kugelförmiger grauer Schreibstuhl
(B) schrecklicher kugelförmiger rosa Schreibstuhl",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Deutsches graues schönes Schiff
(B) schönes graues deutsches Schiff",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) dreieckiger lila Trainingsstoff-Pullover
(B) alberner dreieckiger Trainingspullover aus lilafarbenem Stoff",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) lächerliche, pyramidenförmige große Ledersocke
(B) lächerlich große Pyramidenledersocke",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schreckliches kleines dreieckiges Papiermotorrad
(B) dreieckiges, schreckliches kleines Papiermotorrad",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) dreieckiges neues vietnamesisches Stahl-Winziges schreckliches rosa Streichholz
(B) schreckliches kleines neues dreieckiges rosa Streichholz aus vietnamesischem Stahl",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) blauer indischer abstoßender Wollhund normaler Größe
(B) abstoßender normalgroßer blauer indischer Wollhund",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) dummer mittelgroßer rechteckiger thailändischer Papierhund
(B) mittelgroßer thailändischer, rechteckiger Papierhund",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) guter kugelförmiger Schuh
(B) kugelförmiger guter Schuh",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) großer, brandneuer kugelförmiger roter kongolesischer Plastikstuhl
(B) kugelförmiger kongolesischer, brandneuer großer Stuhl aus rotem Kunststoff",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) hübsche, kleine, altmodische, pyramidenförmige, glasfressende pakistanische Katze
(B) Pyramidenförmige, hübsche, altmodische, kleine, fressende Glaskatze aus Pakistan",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) alberner alter brauner Raucherschuh
(B) brauner alberner, rauchender alter Schuh",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) graue altmodische kleine Plastiksocke
(B) kleine altmodische graue Plastiksocke",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) hübsches kleines, archaisches, prismenartiges, schwarzes, rauchendes Motorrad
(B) kleines, hübsches, rauchendes, archaisches, schwarzes, prismenartiges Motorrad",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) altmodische kreisförmige Wanderkatze aus Gummi
(B) altmodische Wander-Rundkatze aus Gummi",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schreckliches lila Essmesser in normaler Größe
(B) schreckliches lila Essmesser in normaler Größe",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schöner rosa Schuh
(B) rosa schöner Schuh",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) gelbes Wandermesser aus türkischem Gummi
(B) abstoßendes brandneues gelbes türkisches Gummi-Wandermesser",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schreckliches archaisches Papiermesser
(B) archaisches schreckliches Papiermesser",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) abstoßender prismenartiger Glasschuh
(B) glasabstoßender prismenartiger Schuh",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) fahrender thailändischer Wollhund
(B) riesiger kreisförmiger thailändischer Wollhund",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) altes kugelförmiges Streichholz aus schwarzem Wanderkarton
(B) altes kugelförmiges Wanderstreichholz aus schwarzem Karton",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) silberner prismenartiger brauner Wanderschuh
(B) prismenartiger braun-silberner Wanderschuh",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) vietnamesischer kleiner alter Stoffpullover
(B) kleiner alter vietnamesischer Stoffpullover",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) großer kugelförmiger lilafarbener, rauchender neuer Pullover
(B) großer neuer kugelförmiger lila Raucherpullover",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) normalgroßes kugelförmiges nigerianisches schönes grünes Übungsschiff
(B) schönes kugelförmiges grünes nigerianisches Übungsschiff normaler Größe",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) massiver alter dreieckiger orange-silberner Wandercomputer
(B) Wandern alter dreieckiger silberner massiver orangefarbener Computer",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) silberner mittelgroßer Hund
(B) mittelgroßer silberner Hund",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) lächerlicher Papierschuh
(B) lächerlicher Papierschuh",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) altmodisches rechteckiges braunes russisches Baby
(B) Russisches braunes altmodisches rechteckiges Baby",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) kleine antike kugelförmige braune russische Glasfasersocke
(B) Russische kugelförmige alte kleine braune Socke aus Fiberglas",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) abstoßender äthiopischer großer roter rauchender Pyramidenstuhl
(B) abstoßender großer pyramidenförmiger roter äthiopischer Raucherstuhl",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) mittelgroßer, brandneuer violetter vietnamesischer Glasfaserpullover
(B) Mittelgroßer brandneuer vietnamesischer lila Pullover aus Glasfaser",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) altmodischer runder Trainingscomputer aus grünem Karton
(B) altmodischer grüner kreisförmiger Übungscomputer aus Pappe",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Führen Sie einen schönen kugelförmigen kleinen Stuhl
(B) schöner kleiner kugelförmiger Bleistuhl",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) kleines rechteckiges rosafarbenes Surfbrett
(B) rosa fahrendes winziges rechteckiges Surfbrett",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Guter bangladeschischer hellbrauner Papieraffe, der trinkt
(B) gut gebräunter, trinkender Affe aus bangladeschischem Papier",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) alter trinkender brauner Pyramidenaffe
(B) alter pyramidenförmiger brauner trinkender Affe",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schönes kleines quadratisches Motorrad aus weißem Stahl
(B) schönes kleines, quadratisches, weißes Stahlmotorrad",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) brandneuer türkischer Eisenaffe
(B) Türkischer eiserner brandneuer Affe",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schönes altes graues Motorrad
(B) graues schönes altes Motorrad",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) lächerliches dreieckiges rosa Surfbrett
(B) dreieckiges rosa lächerliches Surfbrett",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) schreckliches mexikanisches gummibraunes Auto
(B) schreckliches braunes mexikanisches Gummiauto",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) riesiges lila Motorrad
(B) lila riesiges Motorrad",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) alte, riesige, schreckliche Trainingssocke
(B) schrecklich riesige archaische Trainingssocke",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Türkisches rechteckiges großes Messer
(B) großes rechteckiges türkisches Messer",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) gelbes, riesiges, quadratisches, antikes Auto
(B) riesiges altes quadratisches gelbes Schreibauto",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) rotes kleines dummes Tuch, das rechteckige Socke isst
(B) dumme kleine rechteckige rote Stoffsocke",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) riesige brandneue kugelförmige ägyptische Katze
(B) kugelförmige massive ägyptische neue Katze",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) abstoßendes prismenartiges brasilianisches Übungsbaby
(B) Abstoßendes brasilianisches prismenartiges Baby trainieren",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) iranische alte große rauchende Wollsocke
(B) große antike iranische Wollsocke",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) geheimnisvolle mittelgroße alte prismatische rote vietnamesische Silbersocke
(B) silberrote vietnamesische prismenartige, geheimnisvolle alte mittelgroße Socke",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) kleines, albernes Plastikmesser
(B) albernes kleines Plastikmesser",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) riesiger schrecklicher Schreibstuhl
(B) schrecklicher riesiger Schreibstuhl",(B)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) albernes, altmodisches indisches Fahrmesser
(B) altmodisches albernes indisches Fahrmesser",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) alberne alte prismenartige mexikanische Socke
(B) Mexikanische prismenartige alte alberne Socke",(A)
"Welcher Satz hat die richtige Adjektivreihenfolge:
Optionen:
(A) Ägyptisch gebräuntes, großes, rauchendes, archaisches, quadratisches Streichholz
(B) großes archaisches quadratisches braunes ägyptisches Rauchholz",(B)
