输入,目标
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢中前卫，Bob 踢后卫，Claire 踢守门员，Dave 踢左边锋，Eve 踢右边锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，伊芙和克莱尔交换立场。然后，爱丽丝和戴夫交换头寸。然后，克莱尔和鲍勃交换头寸。然后，伊芙和爱丽丝交换头寸。最后，克莱尔和伊芙交换了立场。比赛结束时，克莱尔上场
选项：
(A) 中场
(B) 后卫
（三）守门员
(D) 左边锋
(E) 右边锋",(D)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是朋友，也是狂热的读者，偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《指环王》，鲍勃买了《奥德赛》，克莱尔买了《第二十二条军规》，戴夫买了《了不起的盖茨比》，伊芙买了《洛丽塔》。
随着学期的进行，他们开始围绕新书进行交易。首先，爱丽丝和夏娃交换书籍。然后，克莱尔和伊芙交换书籍。然后，爱丽丝和夏娃交换书籍。然后，伊芙和戴夫交换书籍。最后，爱丽丝和鲍勃交换了书。学期结束时，鲍勃
选项：
(A) 魔戒远征队
(B) 奥德赛
(C) 第 22 条军规
(D) 了不起的盖茨比
(E) 洛丽塔",(C)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与赫尔加跳舞，鲍勃与罗德里戈跳舞，克莱尔与梅丽莎跳舞，戴夫与帕特里克跳舞，伊芙与杰米跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和鲍勃交换了伙伴。然后，爱丽丝和鲍勃交换了伙伴。然后，戴夫和伊芙交换了伙伴。然后，伊芙和克莱尔交换了伙伴。最后，爱丽丝和克莱尔交换了伙伴。舞蹈结束时，伊芙与
选项：
(A) 赫尔加
(B) 罗德里戈
(C)梅丽莎
(D) 帕特里克
（E）杰米",(C)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个蓝色球，鲍勃有一个紫色球，克莱尔有一个绿色球，戴夫有一个棕色球，伊芙有一个橙色球。
随着比赛的进行，两对球员交换球。首先，鲍勃和克莱尔交换球。然后，戴夫和鲍勃交换球。然后，克莱尔和鲍勃交换球。然后，鲍勃和爱丽丝交换球。最后，伊芙和鲍勃交换了球。游戏结束时，鲍勃得到了
选项：
（一）蓝球
(B) 紫色球
(C) 绿球
(D) 棕色球
(E) 橙色球",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与奥菲莉亚跳舞，鲍勃与杰米跳舞，克莱尔与山姆跳舞，戴夫与梅丽莎跳舞，伊芙与罗德里戈跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和戴夫交换了伙伴。然后，爱丽丝和鲍勃交换了伙伴。然后，戴夫和鲍勃交换了伙伴。然后，鲍勃和爱丽丝交换了伙伴。最后，爱丽丝和克莱尔交换了伙伴。舞蹈结束时，鲍勃与
选项：
(A) 奥菲莉亚
(B) 杰米
(C) 萨姆
(D) 梅丽莎
(E) 罗德里戈",(B)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有棕色礼物，鲍勃有紫色礼物，克莱尔有橙色球，戴夫有粉色球，伊芙有蓝色礼物。
随着活动的进行，人们会交换礼物。首先，克莱尔和伊芙交换礼物。然后，克莱尔和鲍勃交换礼物。然后，爱丽丝和戴夫交换了礼物。然后，鲍勃和克莱尔交换了礼物。最后，鲍勃和爱丽丝交换了礼物。活动结束后，伊芙获得了
选项：
(A) 棕色礼物
(B) 紫色礼物
(C) 橙色球
(D) 粉色球
(E) 蓝色礼物",(C)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与杰米跳舞，鲍勃与罗德里戈跳舞，克莱尔与帕特里克跳舞，戴夫与伊兹跳舞，伊芙与梅丽莎跳舞。
在整首歌中，舞者经常交换舞伴。首先，戴夫和伊芙交换伙伴。然后，鲍勃和克莱尔交换了伙伴。然后，鲍勃和伊芙交换了伙伴。然后，克莱尔和爱丽丝交换了伙伴。最后，克莱尔和鲍勃交换了伙伴。舞蹈结束时，戴夫与
选项：
（一）杰米
(B) 罗德里戈
(C) 帕特里克
(D) 伊兹
（E）梅丽莎",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有一份绿色礼物，鲍勃有一份紫色礼物，克莱尔有一份蓝色礼物，戴夫有一个黑球，而伊芙有一份白色礼物。
随着活动的进行，人们会交换礼物。首先，伊芙和鲍勃交换礼物。然后，克莱尔和爱丽丝交换了礼物。然后，鲍勃和夏娃交换礼物。然后，戴夫和克莱尔交换了礼物。最后，爱丽丝和夏娃交换了礼物。活动结束时，戴夫得到了
选项：
（一）绿色礼物
(B) 紫色礼物
(C) 蓝色礼物
(D) 黑球
(E) 白色礼物",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是朋友，也是狂热的读者，偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《第二十二条军规》，鲍勃买了《奥德赛》，克莱尔买了《白鲸》，戴夫买了《洛丽塔》，夏娃买了《弗兰肯斯坦》。
随着学期的进行，他们开始围绕新书进行交易。首先，克莱尔和伊芙交换书籍。然后，爱丽丝和鲍勃交换书。然后，鲍勃和夏娃交换书籍。然后，伊芙和爱丽丝交换书籍。最后，鲍勃和戴夫交换了书。学期结束时，克莱尔
选项：
(A) 第 22 条军规
(B) 奥德赛
(C)莫比迪克
(D) 洛丽塔
(E) 弗兰肯斯坦",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢左边锋，Bob 踢后卫，Claire 踢替补，Dave 踢守门员，Eve 踢左中场。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，鲍勃和克莱尔交换头寸。然后，鲍勃和戴夫交换头寸。然后，伊芙和戴夫交换位置。然后，戴夫和克莱尔交换立场。最后，爱丽丝和戴夫交换头寸。比赛结束时，克莱尔上场
选项：
(A) 左边锋
(B) 后卫
(C) 替补队员
（四）守门员
(E) 左中场",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢右前卫，Bob 踢替补，Claire 踢左前卫，Dave 踢右边锋，Eve 踢前锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，Alice 和 Bob 交易头寸。然后，伊芙和克莱尔交换位置。然后，伊芙和鲍勃交换头寸。然后，戴夫和鲍勃交换头寸。最后，克莱尔和爱丽丝交换了立场。比赛结束时，Eve 正在上场
选项：
(A) 右中场
(B) 替补队员
(C) 左中场
(D) 右翼
（五）前锋",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢中前卫，Bob 踢后卫，Claire 踢守门员，Dave 踢左边锋，Eve 踢右边锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，伊芙和克莱尔交换立场。然后，爱丽丝和戴夫交换头寸。然后，克莱尔和鲍勃交换头寸。然后，伊芙和爱丽丝交换头寸。最后，克莱尔和伊芙交换了立场。比赛结束时，Eve 正在上场
选项：
(A) 中场
(B) 后卫
（三）守门员
(D) 左边锋
(E) 右边锋",(B)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有紫色礼物，鲍勃有蓝色礼物，克莱尔有棕色礼物，戴夫有黄色礼物，伊芙有黑色球。
随着活动的进行，人们会交换礼物。首先，爱丽丝和鲍勃交换礼物。然后，鲍勃和戴夫交换了礼物。然后，克莱尔和鲍勃交换礼物。然后，戴夫和爱丽丝交换了礼物。最后，戴夫和伊芙交换了礼物。活动结束时，戴夫得到了
选项：
(A) 紫色礼物
(B) 蓝色礼物
(C) 棕色存在
(D) 黄色礼物
(E) 黑球",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢右边锋，Bob 踢左中场，Claire 踢右中场，Dave 踢前锋，Eve 踢后卫。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，伊芙和克莱尔交换立场。然后，戴夫和鲍勃交换头寸。然后，伊芙和戴夫交换位置。然后，爱丽丝和克莱尔交换头寸。最后，鲍勃和夏娃交换头寸。比赛结束时，Eve 正在上场
选项：
(A) 右翼
(B) 左中场
(C) 右中场
（四）前锋
(E) 后卫",(D)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 担任替补，Bob 担任左中场，Claire 担任右中场，Dave 担任守门员，Eve 担任中前卫。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，戴夫和鲍勃交换头寸。然后，戴夫和克莱尔交换立场。然后，伊芙和鲍勃交换头寸。然后，爱丽丝和戴夫交换头寸。最后，伊芙和克莱尔交换了立场。比赛结束时，鲍勃正在上场
选项：
(A) 替补队员
(B) 左中场
(C) 右中场
（四）守门员
(E) 中场",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有一份绿色礼物，鲍勃有一份棕色礼物，克莱尔有一份白色礼物，戴夫有一个黑色球，而伊芙有一个橙色球。
随着活动的进行，人们会交换礼物。首先，戴夫和克莱尔交换礼物。然后，戴夫和夏娃交换礼物。然后，爱丽丝和克莱尔交换了礼物。然后，伊芙和爱丽丝交换了礼物。最后，鲍勃和戴夫交换了礼物。活动结束后，伊芙获得了
选项：
（一）绿色礼物
(B) 棕色礼物
(C) 白色礼物
(D) 黑球
(E) 橙色球",(D)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与罗德里戈跳舞，鲍勃与山姆跳舞，克莱尔与卡尔跳舞，戴夫与伊兹跳舞，伊芙与杰米跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和鲍勃交换了伙伴。然后，戴夫和爱丽丝交换了伙伴。然后，爱丽丝和克莱尔交换了伙伴。然后，伊芙和克莱尔交换了伙伴。最后，爱丽丝和鲍勃交换了伙伴。舞蹈结束时，伊芙与
选项：
(A) 罗德里戈
(B) 萨姆
(C)卡尔
(D) 伊兹
（E）杰米",(D)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有棕色礼物，鲍勃有黑色球，克莱尔有绿色礼物，戴夫有紫色礼物，伊芙有黄色礼物。
随着活动的进行，人们会交换礼物。首先，鲍勃和戴夫交换礼物。然后，鲍勃和夏娃交换礼物。然后，戴夫和克莱尔交换了礼物。然后，戴夫和鲍勃交换礼物。最后，爱丽丝和戴夫交换了礼物。活动结束时，戴夫得到了
选项：
(A) 棕色礼物
(B) 黑球
（三）绿色礼物
(D) 紫色礼物
(E) 黄色礼物",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Ophelia 跳舞，Bob 与 Karl 跳舞，Claire 与 Lola 跳舞，Dave 与 Jamie 跳舞，Eve 与 Izzi 跳舞。
在整首歌中，舞者经常交换舞伴。首先，克莱尔和爱丽丝交换了伙伴。然后，伊芙和爱丽丝交换了伙伴。然后，克莱尔和戴夫交换了伙伴。然后，戴夫和鲍勃交换了伙伴。最后，克莱尔和爱丽丝交换了伙伴。舞蹈结束时，伊芙与
选项：
(A) 奥菲莉亚
(B)卡尔
(C) 萝拉
(D) 杰米
(E) 伊兹",(C)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与卡尔跳舞，鲍勃与帕特里克跳舞，克莱尔与杰米跳舞，戴夫与罗德里戈跳舞，伊芙与洛拉跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和克莱尔交换了伴侣。然后，鲍勃和爱丽丝交换了伙伴。然后，戴夫和鲍勃交换了伙伴。然后，戴夫和伊芙交换了伙伴。最后，克莱尔和伊芙交换了伴侣。舞蹈结束时，戴夫与
选项：
（一）卡尔
(B) 帕特里克
(C) 杰米
(D) 罗德里戈
(E) 萝拉",(C)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个橙色的球，鲍勃有一个黑色的球，克莱尔有一个绿色的球，戴夫有一个棕色的球，伊芙有一个黄色的球。
随着比赛的进行，两对球员交换球。首先，伊芙和爱丽丝交换球。然后，克莱尔和鲍勃交换球。然后，戴夫和鲍勃交换球。然后，爱丽丝和伊芙交换球。最后，戴夫和克莱尔交换了球。游戏结束时，爱丽丝得到了
选项：
（一）橙色球
(B) 黑球
(C) 绿球
(D) 棕色球
(E) 黄球",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与山姆跳舞，鲍勃与卡尔跳舞，克莱尔与伊兹跳舞，戴夫与帕特里克跳舞，伊芙与赫尔加跳舞。
在整首歌中，舞者经常交换舞伴。首先，鲍勃和克莱尔交换伙伴。然后，伊芙和戴夫交换了伙伴。然后，鲍勃和戴夫交换了伙伴。然后，爱丽丝和鲍勃交换了伙伴。最后，鲍勃和伊芙交换了伙伴。舞蹈结束时，鲍勃与
选项：
（一）萨姆
(B)卡尔
(C) 伊兹
(D) 帕特里克
(E)赫尔加",(D)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有一份绿色礼物，鲍勃有一份棕色礼物，克莱尔有一份紫色礼物，戴夫有一份白色礼物，而伊芙有一份蓝色礼物。
随着活动的进行，人们会交换礼物。首先，爱丽丝和鲍勃交换礼物。然后，鲍勃和夏娃交换礼物。然后，戴夫和夏娃交换礼物。然后，爱丽丝和克莱尔交换了礼物。最后，鲍勃和夏娃交换了礼物。活动结束时，戴夫得到了
选项：
（一）绿色礼物
(B) 棕色礼物
(C) 紫色礼物
(D) 白色礼物
(E) 蓝色礼物",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是朋友，也是狂热的读者，偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《了不起的盖茨比》，鲍勃买了《白鲸》，克莱尔买了《珍珠》，戴夫买了《洛丽塔》，伊芙买了《奥德赛》。
随着学期的进行，他们开始围绕新书进行交易。首先，伊芙和克莱尔交换书籍。然后，戴夫和爱丽丝交换书籍。然后，戴夫和伊芙交换书籍。然后，爱丽丝和戴夫交换书籍。最后，鲍勃和夏娃交换了书。学期结束时，鲍勃
选项：
（一）了不起的盖茨比
(B)莫比迪克
(C) 珍珠
(D) 洛丽塔
(E) 奥德赛",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢后卫，Bob 踢中前卫，Claire 踢右前卫，Dave 踢左边锋，Eve 踢守门员。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，戴夫和伊芙交换立场。然后，克莱尔和鲍勃交换头寸。然后，爱丽丝和鲍勃交易头寸。然后，伊芙和戴夫交换位置。最后，鲍勃和爱丽丝交易头寸。比赛结束时，Eve 正在上场
选项：
(A) 后卫
(B) 中场
(C) 右中场
(D) 左边锋
（五）守门员",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与卡尔跳舞，鲍勃与帕特里克跳舞，克莱尔与杰米跳舞，戴夫与罗德里戈跳舞，伊芙与洛拉跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和克莱尔交换了伴侣。然后，鲍勃和爱丽丝交换了伙伴。然后，戴夫和鲍勃交换了伙伴。然后，戴夫和伊芙交换了伙伴。最后，克莱尔和伊芙交换了伴侣。舞蹈结束时，伊芙与
选项：
（一）卡尔
(B) 帕特里克
(C) 杰米
(D) 罗德里戈
(E) 萝拉",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个橙色的球，鲍勃有一个绿色的球，克莱尔有一个蓝色的球，戴夫有一个粉红色的球，伊芙有一个紫色的球。
随着比赛的进行，两对球员交换球。首先，戴夫和爱丽丝交换球。然后，鲍勃和克莱尔交换球。然后，鲍勃和爱丽丝交换球。然后，爱丽丝和克莱尔交换球。最后，伊芙和鲍勃交换了球。游戏结束时，鲍勃得到了
选项：
（一）橙色球
(B) 绿球
(C) 蓝球
(D) 粉色球
(E) 紫色球",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Karl 跳舞，Bob 与 Melissa 跳舞，Claire 与 Lola 跳舞，Dave 与 Sam 跳舞，Eve 与 Izzi 跳舞。
在整首歌中，舞者经常交换舞伴。首先，克莱尔和戴夫交换了伙伴。然后，伊芙和鲍勃交换了伙伴。然后，克莱尔和爱丽丝交换了伙伴。然后，伊芙和爱丽丝交换了伙伴。最后，克莱尔和戴夫交换了伙伴。舞蹈结束时，爱丽丝与
选项：
（一）卡尔
(B) 梅丽莎
(C) 萝拉
(D) 萨姆
(E) 伊兹",(B)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 扮演啦啦队长，Bob 扮演守门员，Claire 扮演前锋，Dave 扮演左中场，Eve 扮演右翼前锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，克莱尔和伊芙交换立场。然后，克莱尔和戴夫交换立场。然后，伊芙和克莱尔交换位置。然后，克莱尔和爱丽丝交换头寸。最后，鲍勃和戴夫交换头寸。比赛结束时，戴夫正在上场
选项：
（一）啦啦队长
（二）守门员
（三）前锋
(D) 左中场
(E) 右边锋",(B)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 打后卫，Bob 打右边锋，Claire 打中前卫，Dave 打前锋，Eve 打替补。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，Alice 和 Bob 交易头寸。然后，戴夫和鲍勃交换头寸。然后，爱丽丝和克莱尔交换头寸。然后，鲍勃和克莱尔交换头寸。最后，爱丽丝和夏娃交换了立场。比赛结束时，鲍勃正在上场
选项：
(A) 后卫
(B) 右翼
(C) 中场
（四）前锋
(E) 替补队员",(B)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个黑球，鲍勃有一个棕色球，克莱尔有一个蓝色球，戴夫有一个绿色球，伊芙有一个黄色球。
随着比赛的进行，两对球员交换球。首先，伊芙和克莱尔交换球。然后，鲍勃和戴夫交换球。然后，伊芙和爱丽丝交换球。然后，克莱尔和鲍勃交换球。最后，爱丽丝和伊芙交换了球。游戏结束时，鲍勃得到了
选项：
（一）黑球
(B) 棕色球
(C) 蓝球
(D) 绿球
(E) 黄球",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢前锋，Bob 踢右边锋，Claire 踢守门员，Dave 踢左边锋，Eve 踢左中场。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，戴夫和鲍勃交换头寸。然后，爱丽丝和鲍勃交易头寸。然后，伊芙和戴夫交换位置。然后，鲍勃和戴夫交换头寸。最后，克莱尔和爱丽丝交换了立场。比赛结束时，克莱尔上场
选项：
（一）前锋
(B) 右翼
（三）守门员
(D) 左边锋
(E) 左中场",(D)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Sam 跳舞，Bob 与 Izzi 跳舞，Claire 与 Karl 跳舞，Dave 与 Helga 跳舞，Eve 与 Ophelia 跳舞。
在整首歌中，舞者经常交换舞伴。首先，鲍勃和爱丽丝交换伙伴。然后，爱丽丝和克莱尔交换了伙伴。然后，爱丽丝和戴夫交换了伙伴。然后，爱丽丝和伊芙交换了伙伴。最后，戴夫和克莱尔交换了伙伴。舞蹈结束时，克莱尔与
选项：
（一）萨姆
(B) 伊兹
(C)卡尔
(D) 赫尔加
(E) 奥菲莉亚",(C)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢右边锋，Bob 踢前锋，Claire 踢替补，Dave 踢后卫，Eve 踢左中场。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，戴夫和鲍勃交换头寸。然后，克莱尔和伊芙交换位置。然后，伊芙和鲍勃交换头寸。然后，爱丽丝和克莱尔交换头寸。最后，爱丽丝和戴夫交换头寸。比赛结束时，克莱尔上场
选项：
(A) 右翼
（二）前锋
(C) 替补队员
(D) 后卫
(E) 左中场",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个橙色的球，鲍勃有一个黑色的球，克莱尔有一个红色的球，戴夫有一个粉红色的球，而伊芙有一个蓝色的球。
随着比赛的进行，两对球员交换球。首先，伊芙和鲍勃交换球。然后，克莱尔和伊芙交换球。然后，鲍勃和戴夫交换球。然后，伊芙和爱丽丝交换球。最后，戴夫和鲍勃交换球。游戏结束时，爱丽丝得到了
选项：
（一）橙色球
(B) 黑球
(C) 红球
(D) 粉色球
(E) 蓝色球",(C)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个黑球，鲍勃有一个棕色球，克莱尔有一个蓝色球，戴夫有一个白球，伊芙有一个绿球。
随着比赛的进行，两对球员交换球。首先，戴夫和伊芙交换球。然后，鲍勃和克莱尔交换球。然后，克莱尔和爱丽丝交换球。然后，戴夫和伊芙交换球。最后，伊芙和克莱尔交换了球。游戏结束时，爱丽丝得到了
选项：
（一）黑球
(B) 棕色球
(C) 蓝球
(D) 白球
(E) 绿球",(B)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与奥菲莉亚跳舞，鲍勃与洛拉跳舞，克莱尔与伊兹跳舞，戴夫与卡尔跳舞，伊芙与杰米跳舞。
在整首歌中，舞者经常交换舞伴。首先，鲍勃和克莱尔交换伙伴。然后，伊芙和戴夫交换了伙伴。然后，伊芙和克莱尔交换了伙伴。然后，爱丽丝和伊芙交换了伙伴。最后，爱丽丝和鲍勃交换了伙伴。舞蹈结束时，爱丽丝与
选项：
(A) 奥菲莉亚
(B) 萝拉
(C) 伊兹
(D)卡尔
（E）杰米",(C)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是朋友，也是狂热的读者，偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《巴斯克维尔猎犬》，鲍勃买了《白鲸》，克莱尔买了《魔戒》，戴夫买了《第二十二条军规》，伊芙买了《弗兰肯斯坦》。
随着学期的进行，他们开始围绕新书进行交易。首先，克莱尔和戴夫交换书籍。然后，爱丽丝和夏娃交换书籍。然后，鲍勃和夏娃交换书籍。然后，戴夫和鲍勃交换书籍。最后，爱丽丝和戴夫交换了书。学期结束时，戴夫
选项：
(A) 巴斯克维尔猎犬
(B)莫比迪克
(C) 魔戒远征队
(D) 第 22 条军规
(E) 弗兰肯斯坦",(E)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢右前卫，Bob 踢替补，Claire 踢左前卫，Dave 踢右边锋，Eve 踢前锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，Alice 和 Bob 交易头寸。然后，伊芙和克莱尔交换位置。然后，伊芙和鲍勃交换头寸。然后，戴夫和鲍勃交换头寸。最后，克莱尔和爱丽丝交换了立场。比赛结束时，鲍勃正在上场
选项：
(A) 右中场
(B) 替补队员
(C) 左中场
(D) 右翼
（五）前锋",(D)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是朋友，也是狂热的读者，偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《了不起的盖茨比》，鲍勃买了《奥德赛》，克莱尔买了《指环王》，戴夫买了《白鲸》，伊芙买了《洛丽塔》。
随着学期的进行，他们开始围绕新书进行交易。首先，爱丽丝和鲍勃交换书籍。然后，伊芙和鲍勃交换书籍。然后，鲍勃和克莱尔交换书籍。然后，爱丽丝和克莱尔交换书籍。最后，戴夫和克莱尔交换了书籍。学期结束时，戴夫
选项：
（一）了不起的盖茨比
(B) 奥德赛
(C) 魔戒远征队
(D) 莫比迪克
(E) 洛丽塔",(B)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与奥菲莉亚跳舞，鲍勃与伊兹跳舞，克莱尔与赫尔加跳舞，戴夫与帕特里克跳舞，伊芙与洛拉跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和克莱尔交换了伴侣。然后，克莱尔和戴夫交换了伙伴。然后，克莱尔和爱丽丝交换了伙伴。然后，鲍勃和爱丽丝交换了伙伴。最后，戴夫和克莱尔交换了伙伴。舞蹈结束时，戴夫与
选项：
(A) 奥菲莉亚
(B) 伊兹
(C) 赫尔加
(D) 帕特里克
(E) 萝拉",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着不同颜色的礼物：爱丽丝有绿色礼物，鲍勃有黄色礼物，克莱尔有橙色球，戴夫有白色礼物，伊芙有棕色礼物。
随着活动的进行，人们会交换礼物。首先，伊芙和戴夫交换礼物。然后，戴夫和爱丽丝交换了礼物。然后，鲍勃和戴夫交换了礼物。然后，伊芙和克莱尔交换了礼物。最后，伊芙和爱丽丝交换了礼物。活动结束时，鲍勃获得了
选项：
（一）绿色礼物
(B) 黄色礼物
(C) 橙色球
(D) 白色礼物
(E) 棕色礼物",(A)
"爱丽丝、鲍勃、克莱尔、戴夫和伊芙是朋友，也是狂热的读者，偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《巴斯克维尔猎犬》，鲍勃买了《白鲸》，克莱尔买了《指环王》，戴夫买了《奥德赛》，伊芙买了《弗兰肯斯坦》。
随着学期的进行，他们开始围绕新书进行交易。首先，伊芙和爱丽丝交换书籍。然后，鲍勃和夏娃交换书籍。然后，克莱尔和戴夫交换书籍。然后，爱丽丝和夏娃交换书籍。最后，克莱尔和鲍勃交换了书籍。学期结束时，克莱尔
选项：
(A) 巴斯克维尔猎犬
(B)莫比迪克
(C) 魔戒远征队
(D) 奥德赛
(E) 弗兰肯斯坦",(A)
