输入,目标
"今天是 1909 年 9 月 9 日。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1832 年 9 月 2 日
(B) 1909 年 5 月 2 日
(C) 1864 年 9 月 2 日
(D) 1906 年 9 月 2 日
(E) 1909 年 9 月 2 日
(F) 1909 年 8 月 19 日",(E)
"今天，1997 年 8 月 3 日，是我们永远不会忘记的一天。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1998 年 3 月 27 日
(B) 1997 年 9 月 2 日
(C) 1997/07/27
(D) 1997 年 6 月 29 日
(E) 1973 年 7 月 27 日
(F) 1997年12月27日",(C)
"今天是 1966 年第三个月的第二天。24 小时后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1966 年 3 月 4 日
(B) 1966 年 4 月 3 日
(C) 1965 年 3 月 3 日
(D) 03/03/2021
(E) 1966 年 3 月 2 日
(F) 1966 年 3 月 3 日",(F)
"今天3月5日，这是简在1973年里第二次看到流星雨。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1972 年 3 月 5 日
(B) 1973 年 1 月 2 日
(C) 1973 年 4 月 5 日
(D) 1983年3月8日
(E) 1973 年 2 月 26 日
(F) 03/02/1973",(E)
"2017 年 5 月 9 日，Jane 购买了 40 个鸡蛋。她每天吃一颗。今天她的鸡蛋用完了。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1933 年 6 月 8 日
(B) 06/06/2017
(C) 2017 年 5 月 15 日
(D) 2017/06/14
(E) 06/08/2017
（六）2017 年 6 月 22 日",(E)
"明天是 2019 年 11 月 12 日。今天的日期（MM/DD/YYYY）？
选项：
（一）2019 年 11 月 12 日
(B) 2042 年 11 月 11 日
(C) 2020 年 11 月 11 日
(D) 11/01/2019
(E) 2019 年 11 月 11 日
（六）2019 年 11 月 25 日",(E)
"简出生于2001年二月的最后一天，今天是她16岁的生日。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
（一）2017年2月28日
(B) 2017 年 2 月 18 日
(C) 2017 年 3 月 18 日
(D) 2017/02/13
(E) 2017 年 2 月 25 日
（六）2017 年 3 月 4 日",(B)
"昨天是 2021 年 4 月 30 日。从今天开始一周的日期（MM/DD/YYYY）是多少？
选项：
(A) 2021 年 5 月 10 日
(B) 2021 年 3 月 13 日
(C) 2021 年 4 月 10 日
(D) 2021 年 4 月 27 日
(E) 05/09/2021
（六）2021 年 5 月 8 日",(F)
"简出生于2001年二月的最后一天，今天是她16岁的生日。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(一)2017年3月8日
(B) 2058 年 3 月 7 日
(C) 2017 年 3 月 7 日
(D) 03/07/2018
(E) 1992 年 3 月 7 日
（六）2017 年 3 月 15 日",(C)
"Jane 以为今天是 3/11/2002，但实际上今天是 3 月 12 日，也就是 1 天后。明天的日期（MM/DD/YYYY）是多少？
选项：
(A) 2002 年 3 月 14 日
(B) 2001 年 12 月 13 日
(C) 2002 年 10 月 3 日
(D) 2002 年 3 月 13 日
(E) 08/13/2001
(F) 02/27/2002",(D)
"在美国，感恩节是十一月的第四个星期四。今天是 2001 年美国感恩节。明天是哪一天（MM/DD/YYYY）？
选项：
(A) 11/09/2002
(B) 12/07/2002
(C) 2002 年 11 月 23 日
(D) 06/23/2002
(E) 2002 年 10 月 15 日
(F) 08/29/2002",(C)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们的金婚纪念日。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2007 年 12 月 26 日
(B) 1951 年 12 月 26 日
(C) 05/26/2007
(D) 12/05/2007
(E) 09/26/2008
（六）2099 年 12 月 26 日",(A)
"今天是 1985 年 4 月 10 日。Jane 的预约将在 3 天后进行。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1985 年 4 月 13 日
(B) 1985 年 4 月 7 日
(C) 1985 年 5 月 13 日
(D) 1986 年 4 月 10 日
(E) 1986 年 3 月 10 日
(F) 1985年3月31日",(F)
"2017 年 5 月 9 日，Jane 购买了 40 个鸡蛋。她每天吃一颗。今天她的鸡蛋用完了。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
（一）2030年6月18日
(B) 2016 年 9 月 18 日
(C) 2016 年 6 月 18 日
(D) 07/18/2015
(E) 2016 年 6 月 22 日
（六）2016 年 6 月 25 日",(C)
"2019 年的第一天是星期二，今天是 2019 年的第一个星期一。从今天开始一周的日期（MM/DD/YYYY）是多少？
选项：
（一）2019年1月13日
(B) 2019 年 2 月 11 日
(C) 2019年2月4日
(D) 2019/01/14
(E) 2019 年 1 月 16 日
（六）2018 年 12 月 31 日",(D)
"今天是 1909 年 9 月 9 日。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1952 年 9 月 16 日
(B) 1909 年 9 月 16 日
(C) 1876 年 9 月 16 日
(D) 1909 年 8 月 22 日
(E) 1909 年 12 月 16 日
(F) 1909 年 10 月 14 日",(B)
"今天是 9/7。 Jane 正在观看 NFL 2003。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2003年8月14日
(B) 2003 年 8 月 10 日
(C) 08/08/2003
(D) 06/01/2003
(E) 04/07/2003
(F) 08/07/2003",(F)
"当前当地时间是 2004 年 5 月 4 日下午 3:02。明天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1915 年 5 月 5 日
(B) 2004 年 5 月 6 日
(C) 05/05/2004
(D) 01/05/2005
(E) 2004 年 2 月 15 日
(F) 05/04/2004",(C)
"今天是 2020 年的回文日，因为日期的 MMDDYYYY 格式向后和向前相同。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
（一）2020年1月22日
(B) 2020 年 1 月 23 日
(C) 2020年3月23日
(D) 2078 年 1 月 23 日
(E) 01/23/2011",(B)
"今天是 1937 年的圣诞节前夕。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1937 年 8 月 17 日
(B) 1937 年 9 月 18 日
(C) 1937 年 12 月 18 日
(D) 1937 年 12 月 17 日
(E) 1937 年 12 月 16 日",(D)
"当前当地时间是 2004 年 5 月 4 日下午 3:02。今天的日期（MM/DD/YYYY）？
选项：
（一）2004年5月5日
(B) 2005 年 5 月 4 日
(C) 2004 年 4 月 28 日
(D) 05/04/2004
(E) 05/03/2004
(F) 05/11/2004",(D)
"一周前是 2021 年 9 月 1 日。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
（一）2020年9月7日
(B) 2020 年 8 月 31 日
(C) 2020年7月8日
(D) 09/08/2049
(E) 2020/08/18
（六）2020年9月8日",(F)
"昨天是 2021 年 4 月 30 日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2094 年 4 月 1 日
(B) 2021 年 3 月 22 日
(C) 2021 年 3 月 18 日
(D) 2021 年 3 月 31 日
(E) 2021 年 4 月 1 日
（六）2021 年 2 月 21 日",(E)
"今天3月5日，这是简在1973年里第二次看到流星雨。明天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1983 年 3 月 8 日
(B) 1973 年 3 月 6 日
(C) 1973 年 3 月 2 日
(D) 1973 年 4 月 5 日
(E) 03/05/2007
(F) 01/02/1973",(B)
"Jane 预订了明天（即 2002 年 7 月 29 日）的航班。从今天起，一年前的日期是 MM/DD/YYYY？
选项：
(A) 2001 年 7 月 24 日
(B) 2001 年 9 月 28 日
(C) 07/28/2001
(D) 2001 年 10 月 10 日
(E) 01/28/2002
(F) 07/28/2095",(C)
"在美国，感恩节是十一月的第四个星期四。今天是 2001 年美国感恩节。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 2002 年 9 月 12 日
(B) 2002 年 11 月 30 日
(C) 2002 年 11 月 21 日
(D) 2076 年 11 月 21 日
(E) 11/07/2002
(F) 2002 年 11 月 15 日",(C)
"Jane 于 2016 年找到工作。今天是她工作 3 周年纪念日。她还记得12月2日，她上班的第二天，她把咖啡洒在了笔记本电脑上。昨天的日期（MM/DD/YYYY）是多少？
选项：
（一）2020年2月29日
(B) 2065 年 11 月 30 日
(C) 2020年2月18日
(D) 09/21/2019
(E) 2019 年 11 月 29 日
（六）2019 年 11 月 30 日",(F)
"今天3月5日，这是简在1973年里第二次看到流星雨。今天的日期（MM/DD/YYYY）？
选项：
(A) 1973 年 4 月 5 日
(B) 1973 年 3 月 2 日
(C) 2007 年 1 月 22 日
(D) 1973 年 1 月 2 日
(E) 1973 年 3 月 5 日
(F) 1983年3月8日",(E)
"今天的会议改期到明天（1924 年 10 月 16 日）上午 11 点举行。明天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1924 年 10 月 16 日
(B) 1925 年 7 月 16 日
(C) 1924 年 10 月 17 日
(D) 1924 年 10 月 15 日
(E) 1922 年 10 月 16 日
（六）2010 年 10 月 16 日",(A)
"从2009年10月开始，简每个月16日都会去书店，今天已经是她第五次来书店了。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
（一）2010年2月22日
(B) 2010 年 2 月 23 日
(C) 2010 年 3 月 1 日
(D) 01/26/2010
(E) 2010 年 2 月 19 日
(F) 2010/02/24",(B)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们结婚 5 周年纪念日。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 2003 年 1 月 1 日
(B) 1960 年 1 月 11 日
(C) 1961 年 2 月 1 日
(D) 1958 年 1 月 1 日
(E) 1961 年 1 月 1 日
(F) 04/09/1961",(E)
"简出生于2001年二月的最后一天，今天是她16岁的生日。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(一)2017年3月3日
(B) 2017 年 4 月 27 日
(C) 2017 年 3 月 21 日
(D) 1961 年 2 月 21 日
(E) 2017 年 2 月 21 日",(E)
"今天是 2007 年的第一天。今天的日期（MM/DD/YYYY）是多少？
选项：
(A) 2007 年 5 月 1 日
(B) 2007 年 1 月 1 日
(C) 1951 年 1 月 1 日
(D) 01/01/2096
(E) 01/22/2007
（六）2006 年 12 月 18 日",(B)
"一周前是 2021 年 9 月 1 日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2021 年 9 月 5 日
(B) 2021 年 8 月 8 日
(C) 2021 年 9 月 25 日
(D) 08/09/2021
(E) 2021 年 10 月 4 日
(F) 07/25/2021",(B)
"今天是 1985 年 4 月 10 日。Jane 的预约将在 3 天后进行。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1986 年 3 月 10 日
(B) 1985 年 4 月 10 日
(C) 1985 年 4 月 9 日
(D) 1985 年 4 月 7 日
(E) 1986 年 4 月 11 日
(F) 1985 年 5 月 13 日",(C)
"今天是 1966 年第三个月的第二天。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1966 年 2 月 1 日
(B) 1965 年 12 月 17 日
(C) 1966 年 2 月 2 日
(D) 1966 年 3 月 18 日
(E) 1966 年 2 月 3 日",(C)
"Jane 认为今天是 6/18/2019，但 John 认为今天是 6/19/2019。约翰是对的。昨天的日期（MM/DD/YYYY）是多少？
选项：
（一）2019年2月18日
(B) 2066 年 6 月 18 日
(C) 2019/06/18
(D) 1933 年 6 月 18 日
(E) 2019/05/28
（六）2019 年 11 月 18 日",(C)
"截止日期是2021年6月1日，距离现在还有2天。 24 小时后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1966 年 5 月 31 日
(B) 2021 年 6 月 2 日
(C) 2021 年 8 月 18 日
(D) 1941 年 5 月 31 日
(E) 2021 年 6 月 16 日
（六）2021 年 5 月 31 日",(F)
"今天，1997 年 8 月 3 日，是我们永远不会忘记的一天。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1997 年 6 月 12 日
(B) 1997 年 7 月 3 日
(C) 1996 年 8 月 3 日
(D) 07/02/1997
(E) 1997 年 9 月 22 日
(F) 1997/07/12",(B)
"今天是 1966 年第三个月的第二天。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1965 年 9 月 12 日
(B) 1966 年 3 月 2 日
(C) 1966 年 3 月 28 日
(D) 1966 年 3 月 26 日
(E) 1966 年 3 月 9 日
(F) 1966 年 2 月 22 日",(E)
"Jane 认为今天是 6/18/2019，但 John 认为今天是 6/19/2019。约翰是对的。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2022 年 6 月 12 日
(B) 2019 年 6 月 12 日
(C) 2019 年 6 月 11 日
(D) 2019/06/13
(E) 2019/08/25
（六）2019年3月24日",(B)
"前天是 1933 年 11 月 23 日。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1933 年 11 月 25 日
(B) 1974 年 2 月 12 日
(C) 1933 年 12 月 16 日
(D) 1933 年 11 月 11 日
(E) 1933 年 12 月 23 日
(F) 1933 年 2 月 12 日",(F)
"简出生于2001年二月的最后一天，今天是她16岁的生日。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
（一）2015年2月28日
(B) 2016 年 3 月 31 日
(C) 2016 年 2 月 28 日
(D) 1992 年 2 月 28 日
(E) 03/27/2016
(F) 03/06/2016",(C)
"简出生于2000年二月的最后一天，今天是她16岁的生日。昨天的日期（MM/DD/YYYY）是多少？
选项：
（一）2016年2月21日
(B) 2016 年 2 月 28 日
(C) 2016 年 3 月 13 日
(D) 2016/04/28
(E) 06/01/2016
（六）2015 年 11 月 28 日",(B)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们的金婚纪念日。 24 小时后的日期（MM/DD/YYYY）是多少？
选项：
（一）2008年1月6日
(B) 07/03/2007
(C) 01/02/2008
(D) 2008 年 1 月 11 日
(E) 2008 年 1 月 17 日
(F) 01/03/2008",(F)
"今天的会议改期到明天（1924 年 10 月 16 日）上午 11 点举行。今天的日期（MM/DD/YYYY）？
选项：
(A) 1924 年 10 月 15 日
(B) 1835 年 10 月 15 日
(C) 1924 年 10 月 14 日
(D) 1924 年 10 月 29 日
(E) 1924 年 9 月 17 日",(A)
"还有36小时，2015年就到了。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2015年3月7日
(B) 2014 年 11 月 28 日
(C) 2014 年 11 月 23 日
(D) 2014 年 12 月 20 日
(E) 12/05/2014
（六）2014 年 11 月 29 日",(F)
"截止日期是2021年6月1日，距离现在还有2天。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2021 年 5 月 9 日
(B) 2021 年 5 月 1 日
(C) 2021 年 8 月 3 日
(D) 2021 年 2 月 19 日
(E) 2021 年 4 月 30 日
（六）2021 年 7 月 6 日",(E)
"Jane 正在庆祝 2012 年 1 月的最后一天。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
（一）2012年2月6日
(B) 2011 年 8 月 24 日
(C) 2012 年 1 月 22 日
(D) 2012 年 1 月 24 日
(E) 1923 年 1 月 24 日
(F) 1947 年 1 月 24 日",(D)
"Jane 正在庆祝 2012 年 1 月的最后一天。今天是 MM/DD/YYYY 日期？
选项：
（一）2012年1月31日
(B) 2012 年 1 月 29 日
(C) 2012 年 2 月 10 日
(D) 2012 年 3 月 22 日
(E) 2012 年 1 月 30 日
(F) 01/21/2012",(A)
"一周前是 2021 年 9 月 1 日。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
（一）2020年10月15日
(B) 2021 年 10 月 13 日
(C) 2021 年 9 月 5 日
(D) 09/09/2021
(E) 09/15/2021
（六）2021 年 9 月 22 日",(E)
"昨天是 2021 年 4 月 30 日。明天的日期是 MM/DD/YYYY？
选项：
(A) 2021 年 4 月 29 日
(B) 2021 年 5 月 2 日
(C) 2021 年 4 月 11 日
(D) 2021 年 5 月 1 日
(E) 2021 年 3 月 14 日
(F) 1960 年 5 月 2 日",(B)
"今天是 1969 年 4 月 19 日。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1969 年 3 月 19 日
(B) 1969 年 4 月 8 日
(C) 1969 年 3 月 24 日
(D) 1969 年 4 月 4 日
(E) 1969 年 4 月 10 日
(F) 1969 年 4 月 9 日",(F)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们结婚 5 周年纪念日。今天的日期（MM/DD/YYYY）？
选项：
(A) 1894 年 1 月 2 日
(B) 1961 年 1 月 2 日
(C) 1960 年 12 月 23 日
(D) 1960 年 1 月 2 日
(E) 1961 年 1 月 3 日
(F) 1990 年 1 月 2 日",(B)
"还有36小时，2015年就到了。明天的日期（MM/DD/YYYY）是多少？
选项：
（一）2014年1月30日
(B) 2015 年 10 月 30 日
(C) 1933 年 12 月 30 日
(D) 2014 年 12 月 31 日
(E) 2014 年 12 月 30 日
（六）2014 年 12 月 29 日",(E)
"前天是 1933 年 11 月 23 日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1921 年 10 月 25 日
(B) 1989 年 10 月 25 日
(C) 1933 年 10 月 26 日
(D) 1933 年 10 月 25 日
(E) 1933 年 11 月 22 日",(D)
"Jane 于 2016 年找到工作。今天是她工作 3 周年纪念日。她还记得12月2日，她上班的第二天，她把咖啡洒在了笔记本电脑上。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
（一）2019 年 11 月 23 日
(B) 2019 年 6 月 24 日
(C) 2019 年 3 月 24 日
(D) 2019 年 11 月 24 日
(E) 2020 年 2 月 29 日",(D)
"这是 1899 年的最后一天。10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1899 年 12 月 11 日
(B) 1887 年 12 月 21 日
(C) 1899 年 12 月 24 日
(D) 1899 年 12 月 21 日
(E) 1900 年 3 月 22 日",(D)
"Jane 认为今天是 6/18/2019，但 John 认为今天是 6/19/2019。约翰是对的。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
(一)2018年6月19日
(B) 2018 年 5 月 22 日
(C) 1934 年 6 月 19 日
(D) 1956 年 6 月 19 日
(E) 2018/06/24
（六）2018 年 6 月 18 日",(A)
"Jane于2020年3月20日辞去了工作。距此已经过去了176天。昨天的日期（MM/DD/YYYY）是多少？
选项：
（一）2094年9月11日
(B) 2020年9月11日
(C) 2020年9月10日
(D) 2020年8月14日
(E) 2020 年 10 月 9 日
（六）2020年9月17日",(B)
"今天是 9/7。 Jane 正在观看 NFL 2003。昨天的日期是 MM/DD/YYYY？
选项：
（一）2003年9月6日
(B) 2003 年 9 月 21 日
(C) 09/05/2003
(D) 2003 年 10 月 23 日
(E) 09/06/2102",(A)
"今天是 2008 年第一季度的最后一天。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2008年2月29日
(B) 2008 年 2 月 8 日
(C) 2007 年 12 月 26 日
(D) 2008 年 2 月 28 日
(E) 2008 年 2 月 1 日
(F) 08/29/2008",(A)
"Jane 安排了明天与 5 个人的 3 个约会（1972 年 7 月 9 日星期二）。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1972 年 6 月 24 日
(B) 1972 年 7 月 16 日
(C) 1972 年 7 月 15 日
(D) 1972 年 6 月 18 日
(E) 1972 年 7 月 29 日
(F) 07/15/2037",(C)
"今天是 1985 年 4 月 10 日。Jane 的预约将在 3 天后进行。今天的日期（MM/DD/YYYY）？
选项：
(A) 1986 年 4 月 12 日
(B) 1985 年 4 月 7 日
(C) 1986 年 3 月 10 日
(D) 1985 年 4 月 10 日
(E) 1985 年 4 月 13 日
(F) 1985 年 5 月 13 日",(D)
"当前当地时间是 2004 年 5 月 4 日下午 3:02。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
（一）2004年4月27日
(B) 2004 年 5 月 18 日
(C) 2004 年 4 月 28 日
(D) 05/27/2004
(E) 04/27/2003
(F) 04/24/2004",(A)
"在美国，感恩节是十一月的第四个星期四。今天是 2001 年美国感恩节。今天是 MM/DD/YYYY 日期？
选项：
（一）2003年1月16日
(B) 2002 年 11 月 21 日
(C) 09/04/2002
(D) 2002 年 11 月 22 日
(E) 08/24/2002
(F) 2002 年 11 月 23 日",(D)
"Jane 以为今天是 3/11/2002，但实际上今天是 3 月 12 日，也就是 1 天后。今天的日期（MM/DD/YYYY）？
选项：
(A) 2001 年 5 月 12 日
(B) 2002 年 3 月 12 日
(C) 2002 年 1 月 31 日
(D) 2002 年 3 月 14 日
(E) 04/02/2002
(F) 1908 年 3 月 12 日",(B)
"昨天是 1929 年 12 月 31 日。今天不可能是 12/32/1929，因为 12 月只有 31 天。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1929 年 12 月 22 日
(B) 1929 年 10 月 31 日
(C) 1929 年 11 月 19 日
(D) 1973 年 12 月 22 日
(E) 1929 年 9 月 22 日",(A)
"Jane 预订了明天（2002 年 7 月 29 日）的航班。今天的日期是 MM/DD/YYYY？
选项：
(A) 10/09/2002
(B) 2002 年 8 月 18 日
(C) 07/16/2002
(D) 07/28/2002
(E) 2002 年 11 月 28 日
(F) 09/11/2002",(D)
"Jane 于 2016 年找到工作。今天是她工作 3 周年纪念日。她还记得12月2日，她上班的第二天，她把咖啡洒在了笔记本电脑上。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
（一）2019 年 11 月 21 日
(B) 2019 年 11 月 20 日
(C) 2020年3月21日
(D) 2080 年 11 月 21 日
(E) 2020 年 2 月 21 日
（六）2019 年 11 月 22 日",(A)
"今天是 1985 年 4 月 10 日。Jane 的预约将在 3 天后进行。 24 小时后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1985 年 4 月 11 日
(B) 1985 年 4 月 13 日
(C) 1987 年 4 月 12 日
(D) 1975 年 4 月 7 日
(E) 1986 年 4 月 12 日
(F) 1985/04/10",(A)
"还有36小时，2015年就到了。 24 小时后的日期（MM/DD/YYYY）是多少？
选项：
（一）2015年1月9日
(B) 2059 年 12 月 30 日
(C) 2014 年 12 月 30 日
(D) 01/01/2015
(E) 01/04/2015
（六）2014 年 12 月 31 日",(C)
"还有36小时，2015年就到了。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
（一）2015年1月2日
(B) 2014 年 12 月 23 日
(C) 2014 年 12 月 19 日
(D) 2014 年 12 月 18 日
(E) 2014 年 11 月 21 日
（六）2014 年 12 月 20 日",(C)
"昨天是 1929 年 12 月 31 日。今天不可能是 12/32/1929，因为 12 月只有 31 天。 24 小时后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1930 年 1 月 2 日
(B) 1930 年 8 月 2 日
(C) 1884 年 1 月 2 日
(D) 1929 年 6 月 11 日
(E) 1930 年 3 月 30 日
(F) 1877 年 1 月 2 日",(A)
"昨天是 1929 年 12 月 31 日。今天不可能是 12/32/1929，因为 12 月只有 31 天。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1898 年 1 月 1 日
(B) 1994 年 1 月 1 日
(C) 1929 年 8 月 1 日
(D) 1929 年 1 月 8 日
(E) 1891 年 1 月 1 日
(F) 1929 年 1 月 1 日",(F)
"今天是 9/7。 Jane 正在观看 NFL 2003。从今天开始一周前的日期是 MM/DD/YYYY 吗？
选项：
（一）2003年9月5日
(B) 2003 年 8 月 30 日
(C) 08/31/2074
(D) 08/31/2003
(E) 06/30/2004",(D)
"Jane 正在庆祝 2012 年 1 月的最后一天。明天的日期是 MM/DD/YYYY？
选项：
（一）2012年2月2日
(B) 2012 年 2 月 15 日
(C) 2012 年 1 月 25 日
(D) 2012 年 4 月 22 日
(E) 02/01/2012
（六）2012 年 2 月 11 日",(E)
"1992年5月6日对于简来说就像昨天一样，但那实际上已经是十年前的事了。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2002 年 4 月 29 日
(B) 2002 年 4 月 24 日
(C) 2002 年 4 月 19 日
(D) 2002 年 4 月 28 日
(E) 2002 年 2 月 13 日
(F) 05/20/2002",(A)
"Jane 以为今天是 3/11/2002，但实际上今天是 3 月 12 日，也就是 1 天后。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 2002 年 5 月 13 日
(B) 2002 年 3 月 20 日
(C) 2002 年 3 月 19 日
(D) 2002 年 11 月 19 日
(E) 03/26/2002",(C)
"今天是 1966 年第三个月的第二天。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1966 年 3 月 1 日
(B) 1966 年 1 月 11 日
(C) 1966 年 3 月 4 日
(D) 1966 年 10 月 1 日
(E) 1966 年 3 月 2 日
(F) 1871 年 3 月 1 日",(A)
"2017 年 5 月 9 日，Jane 购买了 40 个鸡蛋。她每天吃一颗。今天她的鸡蛋用完了。今天的日期（MM/DD/YYYY）？
选项：
（一）2017年6月17日
(B) 2017 年 7 月 16 日
(C) 2017 年 6 月 18 日
(D) 2016/06/18
(E) 06/18/2054
（六）2016 年 12 月 18 日",(C)
"从2009年10月开始，简每个月16日都会去书店，今天已经是她第五次来书店了。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2010年1月16日
(B) 2009 年 12 月 19 日
(C) 2010 年 1 月 15 日
(D) 2010 年 2 月 11 日
(E) 01/17/2010
（六）2009 年 10 月 9 日",(A)
"今天是 1909 年 9 月 9 日。24 小时后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1909 年 9 月 10 日
(B) 1909 年 9 月 24 日
(C) 1909 年 7 月 3 日
(D) 1909 年 10 月 12 日
(E) 1909 年 8 月 13 日
(F) 1892 年 9 月 10 日",(A)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们的金婚纪念日。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
（一）2007年3月24日
(B) 2007 年 1 月 2 日
(C) 04/05/2007
(D) 01/02/2037
(E) 01/01/2007
(F) 1957 年 1 月 2 日",(B)
"当前当地时间是 2004 年 5 月 4 日下午 3:02。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 2004 年 5 月 10 日
(B) 2004 年 5 月 11 日
(C) 2004 年 4 月 12 日
(D) 05/05/2004
(E) 05/21/2004
(F) 05/25/2004",(B)
"今天3月5日，这是简在1973年里第二次看到流星雨。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1973 年 2 月 23 日
(B) 1973 年 1 月 2 日
(C) 1973 年 2 月 24 日
(D) 1983年3月8日
(E) 1973 年 4 月 5 日
(F) 03/02/1973",(A)
"今天是 1909 年 9 月 9 日。明天的日期是 MM/DD/YYYY？
选项：
(A) 1908 年 10 月 12 日
(B) 1909 年 12 月 14 日
(C) 1909 年 9 月 9 日
(D) 1909 年 7 月 3 日
(E) 1909 年 9 月 10 日
(F) 1909 年 9 月 11 日",(E)
"今天是 2008 年第一季度的最后一天。24 小时后的日期（MM/DD/YYYY）是多少？
选项：
(A) 2008 年 4 月 1 日
(B) 2008 年 1 月 17 日
(C) 2008 年 3 月 31 日
(D) 2007 年 4 月 1 日
(E) 04/01/2063
(F) 2008 年 3 月 22 日",(A)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们结婚 5 周年纪念日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 12/02/2000
(B) 2055 年 2 月 12 日
(C) 1960 年 1 月 12 日
(D) 1960 年 2 月 12 日
(E) 1961 年 5 月 2 日
(F) 1960 年 11 月 18 日",(D)
"Jane 正在庆祝 2012 年 1 月的最后一天。从今天算起一年前的日期（MM/DD/YYYY）是多少？
选项：
（一）2011 年 10 月 31 日
(B) 2011 年 1 月 31 日
(C) 06/30/2011
(D) 02/01/2011
(E) 02/08/2011
(F) 04/20/2011",(B)
"今天是 1937 年的圣诞节前夕。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1938 年 9 月 23 日
(B) 1896 年 12 月 23 日
(C) 1937 年 12 月 24 日
(D) 1938 年 1 月 6 日
(E) 1937 年 12 月 31 日
（女）1937 年 12 月 23 日",(F)
"今天3月5日，这是简在1973年里第二次看到流星雨。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1973 年 4 月 5 日
(B) 1973 年 3 月 2 日
(C) 1972 年 3 月 5 日
(D) 1973 年 1 月 2 日
(E) 1983 年 3 月 8 日
(F) 1973 年 3 月 12 日",(F)
