输入,目标
"在地板上，您可以看到三副黄色太阳镜、一个银盘、三个黄色猫玩具和两个黄色信封。如果我把地板上的所有信封都拿走，上面还剩下多少黄色物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(G)
"桌子上有三个青绿色的盘子、一个粉色的盘子和三本粉色的小册子。如果我把桌子上所有粉红色的东西拿走，上面还剩下多少本小册子？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(A)
"在床头柜上，您看到三支酒红色铅笔、三支洋红色铅笔和三个洋红色水壶。如果我把床头柜上的所有罐子都拿走，上面还剩下多少紫红色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(A)
"桌子上，你看到一堆东西排成一排：一副黄色太阳镜、一个棕色指尖陀螺、一个银色杯子和一只淡紫色泰迪熊。您在银色物体的右侧看到了多少个非黄色物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(B)
"床头柜上有一只银色泰迪熊、一支金色蜡笔和一个橙色发圈手机充电器。泰迪熊是紫红色的吗？
选项：
（一）是的
(B) 没有",(B)
"在桌子上，我看到两个紫红色发圈手机充电器、三个酒红色钥匙扣、三个酒红色猫玩具、三个紫红色钥匙扣、两个酒红色杯子和两个酒红色发圈手机充电器。如果我从桌子上取下所有钥匙扣，上面还剩下多少紫红色的物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(C)
"在桌子上，你看到以下物品排成一排：一个紫色的水壶、一个灰色的钥匙链、一个绿松石色的笔记本、一个绿色的发圈手机充电器和一支橙色的笔。离紫色物品最远的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(B)
"在地板上，你会看到一组排成一排的东西：紫色发圈手机充电器、绿松石色狗绳、洋红色钥匙扣、银色压力球和蓝色蜡笔。压力球左边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(G)
"在床头柜上，你看到一套排成一排的东西：一副棕色太阳镜、一只银色泰迪熊和一本洋红色笔记本。棕色物体右边的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"在桌子上，你看到一堆排成一排的物品：一个银色的拼图、一个绿色的钥匙链和一个紫红色的信封。最左边物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"在地板上，我看到一支洋红色的钢笔和一只淡紫色的泰迪熊。钢笔是洋红色的吗？
选项：
（一）是的
(B) 没有",(A)
"在桌子上，你看到一堆东西排成一排：一个粉红色的罐子、一张绿松石色的纸、一支洋红色的笔和一个酒红色的压力球。最左边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(R)
"桌子上有一个蓝色水罐、两条酒红色项链、一条蓝色项链、三个蓝色钥匙扣、三个蓝色泰迪熊和两个酒红色水罐。如果我把桌子上所有的酒红色物品拿走，上面还剩下多少条项链？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(B)
"在桌子上，你看到以下物品排成一排：一个银色盘子、一本黑色笔记本、一副红色太阳镜、一个洋红色水壶和一张青色纸。距离洋红色最远的物品的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"在地板上，您可以看到一个洋红色回形针、一个青色回形针、一个灰色板、三个洋红色板、一本洋红色教科书和三本青色教科书。如果我把地板上的所有灰色物体都移走，上面还剩下多少个回形针？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(C)
"在床头柜上，你看到几样东西排成一排：一个橙色的猫玩具、一支淡紫色的铅笔、一支黑色的蜡笔和一副黄色的太阳镜。你在黄色物体的右侧看到了多少个非紫红色的物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"桌子上，你看到一堆东西排成一排：一支粉色蜡笔、一副黑色太阳镜和一个橙色发圈手机充电器。蜡笔右边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(O)
"在地板上，你会看到一个蓝色的杯子、一只绿色的泰迪熊、一个银色的发圈手机充电器、一条棕色的狗绳、一张淡紫色的纸和一个紫红色的信封。 scrunchie 手机充电器是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"在桌子上，我看到三个青色手镯和两条灰色狗皮带。如果我把桌子上所有的狗绳都拿掉，上面还剩下多少青色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(D)
"在桌子上，你看到一堆东西排成一排：一个淡紫色钥匙扣、一个银色拼图、一个棕色手镯、一本红色小册子、一个绿松石色发圈手机充电器和一条酒红色项链。绿松石色物体左边的物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(A)
"在地板上，你看到一堆物品排成一排：一支淡紫色铅笔、一本银色教科书、一个蓝色信封和一条绿松石项链。银色物体左边的物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(I)
"桌子上有三根灰色的狗绳、两本灰色的笔记本、两根金色的狗绳、一本金色的笔记本、三支灰色的铅笔、两本灰色的小册子、一本金色的小册子和三支金色的铅笔。如果我把桌子上所有的狗绳都拿掉，上面还剩下多少金器？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(F)
"床头柜上有一个黄色笔记本、一个蓝色水壶、一个红色钥匙扣、一支橙色铅笔和一个紫色指尖陀螺。有多少物体既不是紫色也不是蓝色？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(D)
"在桌子上，你看到一堆物品排成一排：一条紫色的狗绳、一支银色的铅笔和一个黑色的手镯。距离狗绳最远的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(O)
"在桌子上，您可以看到三副银色太阳镜、两个青色信封、三副粉色太阳镜、一个银色信封、两个粉色信封、三副青色太阳镜、两个青色发圈充电器和三个粉色发圈充电器。如果我从桌子上拿走所有信封，上面还剩下多少粉红色的物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(G)
"在床头柜上，您看到一条绿色项链、两本绿色教科书和两本蓝色教科书。如果我把床头柜上的所有课本都拿走，上面还剩下多少绿色物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(B)
"在地板上，你会看到一个洋红色的拼图、一条金项链、一个黄色的盘子、一个棕色的信封和一个绿色的水壶。盘子是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(C)
"在桌子上，你看到几样东西排成一排：一个酒红色的手镯、一个灰色的杯子、一条绿色的项链和一本洋红色的教科书。项链左边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(P)
"在桌子上，你看到一组排成一排的物品：一支红色蜡笔、一个黄色回形针、一条洋红色项链、一本灰色教科书和一个银色猫玩具。最左边的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(A)
"在桌子上，你看到几件物品排成一排：一条紫色的狗绳、一个洋红色的猫玩具和一副绿松石色的太阳镜。距离狗绳最远的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(K)
"在桌子上，您会看到以下物品排成一排：一个银色回形针、一个橙色钥匙扣、一个洋红色信封、一个紫红色压力球和一支灰色钢笔。你在灰色东西的左边看到了多少个非橙色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(D)
"桌子上，你看到一堆物品排成一排：一个绿色的猫玩具、一个橙色的手镯、一条淡紫色的项链、一本粉色的教科书、一张银色的纸和一个金色的笔记本。您在金色物品的右侧看到了多少件非勃艮第物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"在桌子上，你看到一堆排成一排的物品：一个棕色的猫玩具、一个绿松石拼图、一个绿色的信封、一张紫色的纸、一条黄色的项链和一个淡紫色的手镯。离紫色物品最远的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(F)
"在桌子上，你看到一堆东西排成一排：一个绿松石色的信封、一条青色的狗皮带和一支紫色的铅笔。您在紫色物体的右侧看到了多少个非绿松石色物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"在床头柜上，你看到一堆东西排成一排：一支粉红色的笔、一本紫色的笔记本、一个绿色的钥匙扣、一个红色的猫玩具和一副绿松石色的太阳镜。紫色物体左边的物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(R)
"在地板上，你看到几件物品排成一排：一个粉色信封、一个黑色手镯、一个紫色指尖陀螺、一个棕色回形针、一支灰色蜡笔和一个洋红色猫玩具。紫色物品右边的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(F)
"桌子上，你看到几样东西排成一排：一副蓝色太阳镜、一条绿松石手链、一只黑色泰迪熊、一个紫色马克杯、一个金色发圈手机充电器和一本橙色教科书。你在课本左边看到了多少个非黑色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(E)
"在床头柜上，你会看到一本蓝色的小册子、一条棕色的项链、一个绿色的猫玩具、一个酒红色的杯子、一个橙色的钥匙扣和一本洋红色的教科书。猫玩具是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(D)
"在床头柜上，你看到一组排成一排的物品：一个绿色的指尖陀螺、一个酒红色的水壶、一个金色的钥匙扣、一个灰色的发圈手机充电器和一本蓝色的小册子。最右边物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(E)
"在桌子上，我看到一个黄色信封、一个金色压力球、一本洋红色小册子、一个蓝色手镯、一条淡紫色项链和一个青色马克杯。信封是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(C)
"在桌子上，我看到一个黄色的杯子、一个紫色的回形针、一本棕色的课本和一支粉红色的蜡笔。教科书是黄金吗？
选项：
（一）是的
(B) 没有",(B)
"在桌子上，我看到三个灰色压力球、两个紫色压力球、三支紫红色铅笔、一张紫色纸、一个紫红色压力球、两支灰色铅笔和两支紫色铅笔。如果我从桌子上拿走所有紫红色的物品，上面还剩下多少张纸？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(B)
"在地板上，你会看到一个酒红色发圈手机充电器和一个青色手镯。 scrunchie 手机充电器是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(L)
"地板上有一副绿色太阳镜、一条银色项链、一条酒红色狗链和一个淡紫色水壶。壶是紫红色的吗？
选项：
（一）是的
(B) 没有",(A)
"在桌子上，你会看到以下物品排成一排：一支棕色蜡笔、一个蓝色杯子、一条黑色狗绳、一个淡紫色压力球和一本银色教科书。最左边的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(F)
"桌子上有两个酒红色杯子、一个酒红色钥匙链、两个金色钥匙链、两个酒红色笔记本、一支金铅笔和一本金色笔记本。如果我把桌子上的所有金子都拿走，上面还剩下多少本笔记本？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(C)
"在地板上，我看到两个洋红色发圈手机充电器、一个金色指尖陀螺、三本金色小册子、三个银色发圈手机充电器、两本银色小册子和两本洋红色小册子。如果我从地板上移走所有洋红色物品，上面还剩下多少个发圈手机充电器？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(D)
"在桌子上，您会看到以下物品排成一排：一个棕色水罐、一本蓝色笔记本和一个紫色回形针。离紫色物体最远的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(F)
"在地板上，你会看到一个银色杯子、一本橙色教科书、一副棕色太阳镜、一个绿松石回形针和一本黄色笔记本。杯子是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"桌子上，你看到几样东西排成一排：一支银色铅笔、一个棕色手镯、一个绿色盘子和一支蓝色钢笔。您在笔的右侧看到了多少个非绿色物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"在地板上，你会看到一个紫色手镯和一个红色发圈手机充电器。有多少东西既不是红色也不是紫色？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"在床头柜上，你看到一堆东西排成一排：一个银色杯子、一条粉色狗绳、一本红色小册子、一个棕色盘子和一支青色铅笔。杯子右边的东西是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(R)
"在床头柜上，你会看到以下物品排成一排：一副黑色太阳镜、一条绿松石色狗绳、一个灰色杯子、一个棕色压力球、一个粉红色水壶和一本紫红色教科书。绿松石右侧物体的颜色是什么？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(P)
"地板上有一个洋红色发圈手机充电器和三支灰色铅笔。如果我把地板上的所有铅笔都拿走，上面还剩下多少酒红色的物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(A)
"地板上有一本黄色教科书、一条青色项链、三块黄色拼图、三块青色拼图、两本紫色教科书、两支洋红色铅笔、一支黄色铅笔、两条黄色项链和一条紫色项链。如果我把地板上所有洋红色的东西都拿掉，上面还剩下多少拼图？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(G)
"在桌子上，我看到一个青色的杯子、一个棕色的回形针、一个银色的指尖陀螺、一副黑色的太阳镜、一只黄色的泰迪熊和一个金色的盘子。指尖陀螺是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(M)
"桌子上有一条棕色项链、一个蓝色拼图和一支红色蜡笔。有多少物体既不是橙色也不是紫色？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(D)
"桌子上有一条红色的狗绳、一只棕色的泰迪熊、一支银色的铅笔和一个青色的回形针。回形针是什么颜色的？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(J)
"在桌子上，你看到以下物品排成一排：洋红色蜡笔、灰色猫玩具、粉色指尖陀螺、黄色小册子和金色水壶。离黄色物体最远的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(G)
"在床头柜上，你看到几件物品排成一排：一支酒红色铅笔、一支青色钢笔、一个蓝色指尖陀螺、一个黑色手镯、一个红色杯子和一条绿色项链。离红色物体最远的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(L)
"桌子上，你看到几件物品排成一排：一个酒红色的回形针、一个紫色的杯子、一支淡紫色的铅笔、一个黄色的钥匙链和一只银色的泰迪熊。离泰迪熊最远的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(L)
"床头柜上有一个黑色水壶和一个青色发圈手机充电器。如果我把床头柜上的所有罐子都拿走，上面还剩下多少黑色物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(A)
"在桌子上，我看到一个黑色笔记本、一支粉红色钢笔、一副酒红色太阳镜、一支金色蜡笔和一个绿色钥匙扣。蜡笔是绿松石色的吗？
选项：
（一）是的
(B) 没有",(B)
"在桌子上，你看到一组排成一排的物品：一只粉红色的泰迪熊、一本绿松石色的教科书、一支金色的铅笔、一个灰色的信封和一张酒红色的纸。离这张纸最远的物体是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(R)
"在床头柜上，你看到一个黄色的杯子、一副粉色的太阳镜、一支蓝色的铅笔、一支绿色的蜡笔和一个紫色的拼图。这副太阳镜是银色的吗？
选项：
（一）是的
(B) 没有",(B)
"在地板上，你会看到一堆排成一排的物体：一个青色的盘子、一个黑色的杯子、一个棕色的压力球和一条粉红色的狗皮带。您在棕色物体的右侧看到了多少个非洋红色物体？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(B)
"在桌子上，你看到一组排成一排的物品：一支橙色钢笔、一副绿松石色太阳镜、一个金色发圈手机充电器、一个黄色信封和一个紫红色手镯。最左边的物品是什么颜色？
选项：
（一）红色
(二) 橙色
(三)黄色
（四）绿色
(E) 蓝色
(F) 棕色
(G) 洋红色
(H) 紫红色
（一）紫红色
(J) 青色
(K) 绿松石
(L) 酒红色
(男) 银
(N) 金
(O) 黑色
(P) 灰色
（问）紫色
(右) 粉色",(B)
"在床头柜上，你看到几件物品排成一排：一个金色信封、一个橙色发圈手机充电器、一副棕色太阳镜和一条粉色狗皮带。您在粉色物品的右侧看到了多少非绿松石色物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(A)
"在桌子上，你会看到一个绿色的拼图、一个黑色的杯子、一个灰色的信封和一个绿松石色的发圈手机充电器。信封是灰色的吗？
选项：
（一）是的
(B) 没有",(A)
"在桌子上，我看到一副蓝色太阳镜和一个银色钥匙扣。这副太阳镜是绿色的吗？
选项：
（一）是的
(B) 没有",(B)
"在桌子上，你看到以下东西排成​​一排：一支蓝色笔、一本酒红色笔记本和一个粉色压力球。你在酒红色东西的左边看到了多少个非棕色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(B)
"在桌子上，你看到几件物品排成一排：一个紫红色的杯子、一支红色的笔、一个绿松石色的指尖陀螺、一个青色的回形针和一只银色的泰迪熊。您在指尖陀螺右侧看到了多少个非黄色物品？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(C)
"在桌子上，我看到两个洋红色杯子、一个酒红色水罐、两个银色杯子、一个青色水罐、三个洋红色水罐和一个酒红色杯子。如果我把桌子上所有的银制品拿走，上面还剩下多少个杯子？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(D)
"地板上有一支金笔、一支绿笔和两支绿铅笔。如果我把地板上的所有铅笔都拿走，地上还剩下多少金币？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六
(八) 七
（一）八
(J) 九
(K) 十
(左)十一
(男)十二
(N)十三
(O)十四
(P)十五
（问）十六",(B)
"在床头柜上，你看到一排排的东西：一个粉红色的杯子、一本橙色的小册子、一条绿松石项链和一本淡紫色的教科书。您在项链左侧看到了多少个非洋红色的东西？
选项：
（一）零
（二）一
（三）两个
（四）三
（五）四
(六)五
(七)六",(C)
