输入,目标
"查找类似于《奥斯汀大贱谍：国际神秘人》、《星球大战 IV - 新希望》、《星球大战 V - 帝国反击战》、《碟中谍》的电影：
选项：
(A) 冒名顶替者
(B) 维龙加
（三）资产阶级狗的自我批评
(D) 美国丽人",(D)
"找一部类似《与狼共舞》、《逃亡者》、《肖申克的救赎》、《勇敢的心》的电影：
选项：
(A) 人质
(B) 敌后
(C) 矮个子
(D) 爱丽丝",(C)
"找一部类似于《千与千寻》、《七武士》、《洛城机密》、《奇爱博士》或《我如何学会停止担忧并爱上炸弹》的电影：
选项：
(A) 一般嫌疑犯
(B) 返回蓝色泻湖
(C) 实用魔术
(D) 斯克鲁奇",(A)
"找一部类似《勇敢的心》、《辛德勒的名单》、《沉默的羔羊》、《侏罗纪公园》的电影：
选项：
(A) 独立日
(B) 破损
(C) 玩具总动员2
(D) 荣誉人物",(A)
"找一部类似阿波罗13号、侏罗纪公园、沉默的羔羊、阿甘正传的电影：
选项：
（一）某处
(B) 蝙蝠侠
(C) 辣妹
(D) 公寓",(B)
"找一部类似于《拯救大兵瑞恩》、《盗梦空间》、《夺宝奇兵》、《黑客帝国》的电影：
选项：
(A) 皇帝与刺客
(B) 角斗士
(C) 锡杯
(D) 亚历克斯和艾玛",(B)
"找一部类似《飞越疯人院》、《好家伙》、《后窗》、《这个杀手不太冷》的电影：
选项：
(A) 难忘的夜晚
(B) 天鹅公主
(C)金赛
(D) 专业人士莱昂",(D)
"找一部类似于《非常嫌疑犯》、《围攻》、《低俗小说》、《星球大战 6：绝地归来》的电影：
选项：
(A) 四的符号
(B) 追捕红色十月
(C) 自动对焦
(D) 掠夺者",(B)
"找一部类似《勇敢的心》、《逃亡者》、《面具》、《辛德勒的名单》的电影：
选项：
(A) 60 号州际公路
(B) 原色
(C) 小心你的愿望
(D) 肖申克的救赎",(D)
"找一部类似《逃亡者》、《赤潮》、《勇敢的心》、《肖申克的救赎》的电影：
选项：
(A) 低俗小说
（二）秋季马拉松
(C) 我不在那儿
(D) 石灰",(A)
"找一部类似于《阿甘正传》、《沉默的羔羊》、《逃亡者》、《侏罗纪公园》的电影：
选项：
(A) 穴居人
(B) 玉米之子 III
(C) 恐怖兜帽
(D) 勇敢的心",(D)
"找一部类似《与狼共舞》、《低俗小说》、《辛德勒的名单》、《肖申克的救赎》的电影：
选项：
（一）山声
(B) 勇敢的心
(C) 宝石红
(D) 烛蹄",(B)
"找一部类似于《逃亡者》、《巨蟒与圣杯》、《好家伙》、《星球大战 IV - 新希望》的电影：
选项：
（一）我
(二) 机器人
(C) 饼干的财富
(D) 成为约翰·马尔科维奇
(E) 敌后",(D)
"找一部类似于《明确而现实的危险》、《火线》、《逃亡者》、《勇敢的心》的电影：
选项：
(A) 三探戈
(B) 扼流圈
(C) 我桌上的天使
(D) 安
(E) 肖申克的救赎",(E)
"找一部类似于《阿甘正传》、《肖申克的救赎》、《低俗小说》、《与狼共舞》的电影：
选项：
(A) 陷入困境的女性
(B) 逃亡者
(C) 博物馆之夜 古墓的秘密
(D) 当你熟睡时",(B)
"找一部类似于《星球大战 5：帝国反击战》、《第六感》、《回到未来》、《终结者》的电影：
选项：
(A) 《恶搞之家》提出这是一个陷阱
(B) 查理和巧克力工厂
(C) 飞出个未来本德的游戏
(D) 玩具总动员",(D)
"找一部类似于《蝙蝠侠》、《阿甘正传》、《侏罗纪公园》、《非常嫌疑犯》的电影：
选项：
(一)阿波罗13号
(B) 星辰之外的战斗
(C) 巨大的火球！
(D) 原子潜艇",(A)
"查找类似于《星球大战 5：帝国反击战》、《星球大战 4：新希望》、《星球大战 6：绝地归来》、《黑客帝国》的电影：
选项：
(A) 婴儿节外出
(B) 悲惨世界
(C) 终结者 2 审判日
(D) 达德利做正确的事",(C)
"找一部类似《勇敢的心》、《低俗小说》、《辛德勒的名单》、《非常嫌疑犯》的电影：
选项：
(A) 卡扎姆
(B) 艾希曼
(C) 暗夜之子
(D) 阿波罗 13 号",(D)
"找一部类似《风月俏佳人》、《辛德勒的名单》、《肖申克的救赎》、《阿波罗13号》的电影：
选项：
（一）七月
(B) 黑蛇呻吟
（三）与狼共舞
(D) 心碎者",(C)
"找一部类似《勇敢的心》、《逃亡者》、《肖申克的救赎》、《非常嫌疑犯》的电影：
选项：
(A) 苍白骑士
(B) 失控的大脑
(C) 赤红之潮
(D) 超级马里奥兄弟",(C)
"找一部类似于《美国丽人》、《奇爱博士》或《我如何学会停止担忧并爱上炸弹》、《指环王》、《双塔》、《七武士》的电影：
选项：
(A) 近代
(B) 哈瓦那之夜辣身舞
(C) 沉默的羔羊
(D) 魔鬼和丹尼尔约翰斯顿",(C)
"找一部类似于《七号》、《星球大战 IV - 新希望》、《星球大战 V - 帝国反击战》、《美国丽人》的电影：
选项：
(A) 瓦嘉达
(B) 格雷解剖学
(C) 后窗
(D) 毛茸茸的 DA",(C)
"找一部类似于《非常嫌疑犯》、《低俗小说》、《好家伙》、《教父》的电影：
选项：
（一）大爸爸
(B) 莫甘博
(C) 吻吻棒棒
(D)巨蟒剧团和圣杯",(D)
"找一部类似于《黑客帝国》、《盗梦空间》、《低俗小说》、《阿甘正传》的电影：
选项：
(A) 夺宝方舟
(B) 变道
(C) 伊渥克人的冒险
(D) 正午",(A)
"找一部类似《夺宝奇兵》、《土拨鼠之日》、《冰血暴》、《沉默的羔羊》的电影：
选项：
(A) 胶带
(B) 葛底斯堡
(C) 公主新娘
(D) 星尘",(C)
"找一部类似《与狼共舞》、《矮个子》、《逃亡者》、《勇敢的心》类似的电影：
选项：
(A) 理发店 2 重新营业
(B) 酷跑
(C) 生存还是毁灭
(D) 肖申克的救赎",(D)
"找一部类似《好家伙》、《星球大战 5：帝国反击战》、《沉默的羔羊》、《夺宝奇兵》的电影：
选项：
(A) 叶问3
(B) 星球大战第四集 - 新希望
(C) 婚礼敲响者
(D) 送货员",(B)
"找一部类似《角斗士》、《夺宝奇兵》、《辛德勒的名单》、《拯救大兵瑞恩》的电影：
选项：
(A) 矩阵
(B) 天蝎座
（三）哦
(D) 百老汇你好
(E) 预言",(A)
"找一部类似《逃亡者》、《终结者 2 审判日》、《阿拉丁》、《玩具总动员》的电影：
选项：
(A) 爱的边缘
(B) 无题蜘蛛侠重启
(C) 狮子王
(D) 爸爸日营",(C)
"找一部类似《夺宝奇兵》、《黑客帝国》、《星球大战 IV - 新希望》、《盗梦空间》的电影：
选项：
(A) 杀手番茄的袭击！
(B) 向上
(C) 欧内斯特再次骑行
(D) 白色圣诞节",(B)
"找一部类似于《少数派报告》、《怪物史莱克》、《捉鬼敢死队》、《阿拉丁》的电影：
选项：
（一）怪物
(B) 公司
(C) 暗夜之子
(D) 不可思议的缩小人
(E) 城镇与乡村",怪物公司
"找一部类似《角斗士》、《拯救大兵瑞恩》、《黑客帝国》、《盗梦空间》的电影：
选项：
(A) 坏小子巴比
(B) 夺宝方舟
(C) 一切有效
(D) 红猪",(B)
"找一部类似于《阿甘正传》、《黑客帝国》、《低俗小说》、《盗梦空间》的电影：
选项：
(A) 疯狂
(B) 双赢
(C) 莫文·卡拉尔
(D) 独立日",(D)
"找一部类似于《阿拉丁》、《狮子王》、《终结者 2 审判日》、《蝙蝠侠》的电影：
选项：
(A) 木乃伊
(B) 缉毒警察
(C) 恐怖之夜
(D) 漂亮女人",(D)
"找一部类似《阿波罗13号》、《肖申克的救赎》、《勇敢的心》、《与狼共舞》的电影：
选项：
(A) 猩球崛起
(B) 东京颓废
(C) 蝙蝠侠
(D) 我出卖死者",(C)
"找一部类似于《搏击俱乐部》、《肖申克的救赎》、《杀死比尔》第 1 卷、《杀死比尔》第 2 卷的电影：
选项：
(A) 联谊会大屠杀
（二）进化
(C) 纪念品
(D) 史酷比进军好莱坞",(C)
"找一部类似《与狼共舞》、《肖申克的救赎》、《逃亡者》、《星际之门》类似的电影：
选项：
(A) 空军一号
(B) 明显且现实的危险
(C) 骨战斧
(D) 意大利曼波",(B)
"找一部类似《阿波罗 13 号》、《低俗小说》、《风月俏佳人》、《勇敢的心》的电影：
选项：
(A) 良好的陪伴
(B) 夏天的故事
（三）现象
(D) 肖申克的救赎",(D)
"找一部类似《冰血暴》、《辛德勒名单》、《非常嫌疑犯》、《低俗小说》的电影：
选项：
(一)《肖申克的救赎》
(B) 鹬
(C) 物质女孩
(D) 我们所知道的生活",(A)
"找一部类似《肖申克的救赎》、《阿甘正传》、《低俗小说》、《勇敢的心》的电影：
选项：
(A) 醉酒的女人
(B) 这是伟大的南瓜
(C) 查理·布朗
(D) 众议院
(E) 与狼共舞",(E)
"查找与《浪漫石头》、《美国丽人》、《公主新娘》、《星球大战 IV - 新希望》类似的电影：
选项：
(A) 保存最后一支舞
(B) 激情
(C) 成为约翰·马尔科维奇
(D) 反复试验",(C)
"找一部类似《侏罗纪公园》、《独立日》、《阿甘正传》、《蝙蝠侠》的电影：
选项：
(A) 公司
(B) 罗杰·道奇
(C) 无辜者
(D) 安
(E) 沉默的羔羊",(E)
"找一部类似于《阿甘正传》、《沉默的羔羊》、《冰血暴》、《七号》的电影：
选项：
(A) 辛德勒的名单
(B) 安妮·弗兰克日记
(C) 洁净皮肤
(D) 男孩",(A)
"找一部类似于《星球大战 6：绝地归来》、《回到未来》、《玩具总动员》、《终结者》的电影：
选项：
(A) 欧罗巴
(B) '夜妈妈
(C) 星球大战第四集 - 新希望
(D) 人类的束缚",(C)
"找一部类似《非常嫌疑犯》、《辛德勒的名单》、《勇敢的心》、《与狼共舞》的电影：
选项：
（一）枪法
(B) 恶霸
(C) 屋顶上的提琴手
(D) 蝙蝠侠",(D)
"找一部类似《矮个子》、《霍兰德先生的作品》、《星际之门》、《与狼共舞》类似的电影：
选项：
(A) 顶级演出
(B) 9 12 周
(C) 一般嫌疑犯
(D) 事情发生在一晚",(C)
"找一部类似于《美国丽人》、《少年派》、《X战警》、《教父》的电影：
选项：
(A) 警察学院莫斯科代表团
(B) 矩阵
(C) 灵魂嘉年华
(D) 超人世界末日",(B)
"找一部类似《星球大战第五集：帝国反击战》、《指环王》、《指环王》、《美国丽人》、《阿甘正传》的电影：
选项：
(A) 颠倒的创世记录故事
(B) 福尔摩斯与华生医生历险记
(C) 清醒的生活
(D) 指环王双塔",(D)
"找一部类似《低俗小说》、《辛德勒的名单》、《阿波罗13号》、《与狼共舞》的电影：
选项：
(A) 铁鹰 IV
(B) 肖申克的救赎
(C) 敲开天堂之门
(D) 阿吉雷 上帝的愤怒",(B)
"找一部类似《与狼共舞》、《非常嫌疑犯》、《玩具总动员》、《勇敢的心》的电影：
选项：
(A)阿什比
(B) 凹槽
(C) 晚餐游戏
(D) 辛德勒的名单",(D)
"找一部类似《追捕红色十月》、《非常嫌疑犯》、《第六感》、《逃亡者》的电影：
选项：
(A) 异性
(B) 福尔摩斯先生
(C) 低俗小说
(D) 这封信",(C)
"找一部类似《与狼共舞》、《赤潮》、《勇敢的心》、《逃亡者》类似的电影：
选项：
(A) 雷切尔结婚
(B) 霍华德鸭子
(C) 肖申克的救赎
(D) 邮报",(C)
"找一部类似于《阿呆与阿瓜》、《侏罗纪公园》、《辛德勒的名单》、《阿甘正传》的电影：
选项：
(A) 造假者
(B) 随风而逝
(C) 勇敢的心
(D) 陷阱",(C)
"找一部类似于《蓝调兄弟》、《非常嫌疑犯》、《阿甘正传》、《沉默的羔羊》的电影：
选项：
(A) 独立日
(B) 阳光下的地方
(C) 女婿
(D) 热水浴缸时间机器",(A)
"找一部类似于《非常嫌疑犯》、《黑客帝国》、《教父》、《Pi》的电影：
选项：
(A) 马克小小姐
(B) 低俗小说
(C) 爱是什么
(D) 邻家间谍",(B)
"找一部类似于《星球大战 IV：新希望》、《超人》、《终结者》、《美国丽人》的电影：
选项：
(一) 歌剧
(B) 奥斯汀·鲍尔斯 国际神秘人
(C) 高地人：寻找复仇
(D) 女超人",(B)
"找一部类似《终结者 2 审判日》、《阿拉丁》、《肖申克的救赎》、《狮子王》的电影：
选项：
(A) 钢铁侠与绿巨人英雄联盟
(B) 辛德勒的名单
(C) 小夏洛克
(D) 莉莉娅 4-永远",(B)
"找一部类似《盗梦空间》、《角斗士》、《黑客帝国》、《拯救大兵瑞恩》的电影：
选项：
(一) 机器人
(B) 喜剧之王
(C) 夺宝方舟
(D) 你愿意做我的邻居吗",(C)
"找一部类似于《捉鬼敢死队》、《怪物史莱克》、《怪兽电力公司》、《狮子王》的电影：
选项：
（一）阿拉丁
(B) 进入虚空
(C) 违禁品
(D) 事无巨细",(A)
"找一部类似《低俗小说》、《夺宝奇兵》、《黑客帝国》、《盗梦空间》的电影：
选项：
(A) 赫克托和寻找幸福
(B) 安静的美国人
(C) 肖申克的救赎
(D) 跌倒",(C)
"找一部类似《赤潮》、《逃犯》、《非常嫌疑犯》、《与狼共舞》的电影：
选项：
(A) 班迪达斯
(B) 勇敢的心
(C) 厨师太多
(D) 坏圣诞老人",(B)
"找一部类似《回到未来》、《夺宝奇兵》、《黑客帝国》、《终结者》的电影：
选项：
（一）最近怎么样
(B) 虎百合
(C) 被遗忘的梦之洞
(D) 蝙蝠侠
(E) 夸特马斯和坑",(D)
"找一部类似《面具》、《阿拉丁》、《狮子王》、《风月俏佳人》的电影：
选项：
(一) 蝙蝠侠
(B) 致命的蜜蜂
(C) 寻找辣妹
(D) 美人鱼",(A)
"找一部类似于《蝙蝠侠》、《独立日》、《阿甘正传》、《沉默的羔羊》的电影：
选项：
(一) 天际线
(B) 侏罗纪公园
(C) 龙珠 Z 布罗利 - 传说中的超级赛亚人
(D) 美好的一天",(B)
"找一部类似侏罗纪公园、沉默的羔羊、与狼共舞、七人组的电影：
选项：
(A) 阿甘正传
(B) 正义杀戮
(C) Cheech 和 Chong 冒烟了
(D) 最后的吸血鬼之血",(A)
"找一部类似《肖申克的救赎》、《低俗小说》、《与狼共舞》、《辛德勒的名单》的电影：
选项：
(A) 向南之路
(B) Er ist wieder da
(C) 勇敢的心
(D) 无人小姐",(C)
"找一部类似《低俗小说》、《阿甘正传》、《逃亡者》、《非常嫌疑犯》的电影：
选项：
（一）智慧
(B) 迷失和神志不清
(C) 我认识的人
(D) 勇敢的心",(D)
"找一部类似于《回到未来》、《指环王》、《指环王》、《星球大战 6：绝地归来》、《阿甘正传》的电影：
选项：
(A) 沉默的羔羊
(B) 取得成绩
(C) 男孩与野兽
(D) 维基克里斯蒂娜巴塞罗那",(A)
"找一部类似《沉默的羔羊》、《阿甘正传》、《虎胆龙威》、《侏罗纪公园》的电影：
选项：
(A) 闪耀
(B) 香蕉乔
(C) 马克斯·基布尔的大动作
(D) 独立日",(D)
"找一部类似于《阿甘正传》、《肖申克的救赎》、《黑客帝国》、《星球大战前传：幽灵的威胁》的电影：
选项：
(A) 搏击俱乐部
(B) 我射杀了杰西·詹姆斯
(C) 寒冷
(D) 贝莱德",(A)
"找一部类似于《矮个子》、《肖申克的救赎》、《逃亡者》、《霍兰德先生的作品》的电影：
选项：
(A) 乔·德特 2 美丽的失败者
(B) 勇敢的心
(C) 老鹰敢于冒险的地方
(D) 聚酯纤维",(B)
"找一部类似《低俗小说》、《与狼共舞》、《辛德勒的名单》、《勇敢的心》的电影：
选项：
(A) 延长接发
(B) 肖申克的救赎
(C) 热铅和冷脚
(D) 射杀自由华兰斯的人",(B)
"找一部类似《肖申克的救赎》、《低俗小说》、《逃亡者》、《星际之门》的电影：
选项：
（一）吉尼薇儿
(B) 白青蛙
（三）与狼共舞
(D) 本尼和琼",(C)
"找一部类似于《碟中谍》、《回到未来》、《星球大战 6：绝地归来》、《X 战警》的电影：
选项：
(A) 龙猫
(B) 举杯欢庆
(C) 他们走到一起
(D) 玩具总动员",(D)
"查找与《美国丽人》、《星球大战 5 - 帝国反击战》、《夺宝奇兵》、《星球大战 IV - 新希望》类似的电影：
选项：
(A) 哥伦比亚
(B) 雪落在雪松上
(C) 土拨鼠日
(D) 圣诞老人的小帮手",(C)
"找一部类似《狮子王》、《终结者 2 审判日》、《辛德勒的名单》、《肖申克的救赎》的电影：
选项：
(A) 我会回家过圣诞节
(B) 莉莉娅 4-永远
(C) 吉米·里尔登一生中的一个夜晚
(D) 阿拉丁",(D)
"找一部类似《沉默的羔羊》、《辛德勒的名单》、《非常嫌疑犯》、《七人》的电影：
选项：
(A) 归咎于服务生
(B) 阿甘正传
(C) 巴塞罗那
(D) 弗兰克",(B)
"找一部类似《灵异第六感》、《飞越疯人院》、《超级无敌掌门狗》、《马耳他之鹰》的电影：
选项：
(一) 盛宴
(B) 在循环中
（三）光荣归来
(D) 落水狗",(D)
"找一部类似于《星球大战前传：幽灵的威胁》、《第六感》、《独立日》、《搏击俱乐部》的电影：
选项：
(A) 终结者2 审判日
(B) 英格兰的一块田地
(C) 绿街流氓
(D) 银河护卫队2",(A)
"找一部类似《逃亡者》、《与狼共舞》、《阿甘正传》、《肖申克的救赎》类似的电影：
选项：
(A) 特别的一天
(B) 大卫·克罗斯让美国再次伟大
(C) 快乐去可爱
(D) 低俗小说",(D)
"找一部类似《夺宝奇兵》、《黑客帝国》、《职业杀手莱昂》、《星球大战 5：帝国反击战》的电影：
选项：
(A) 迈耶罗维茨的故事
(B) 锯
(C) 星球大战第四集 - 新希望
(D) 乔西和小猫咪们",(C)
"找一部类似《勇敢的心》、《矮个子》、《肖申克的救赎》、《低俗小说》的电影：
选项：
(A) 逃亡者
(B) 准备隆隆作响
(C) 彻底现代的米莉
(D) 忍者泪影",(A)
"找一部类似于《肖申克的救赎》、《黑客帝国》、《搏击俱乐部》、《星球大战前传：幽灵的威胁》的电影：
选项：
(一) 谢谢 1138
(B) 铁鹰II
(三) 巧克力
(D) 阿甘正传",(D)
"找一部类似于《蝙蝠侠》、《狮子王》、《风月俏佳人》、《终结者 2 审判日》的电影：
选项：
(A) 把我拖入地狱
(B) 老人与海
(C) 面具
(D) '夜妈妈",(C)
"找一部类似《与狼共舞》、《肖申克的救赎》、《勇敢的心》、《逃亡者》的电影：
选项：
(一) 村庄
(B) 比佛利山刑警 III
(C) 把阿尔弗雷多·加西亚的头给我带来
(D) 低俗小说",(D)
"找一部类似《与狼共舞》、《肖申克的救赎》、《逃亡者》、《低俗小说》的电影：
选项：
(A) 妇女之城
(B) 复仇者联盟无限战争 - 第一部分
(C) 阿甘正传
(D) 知道太多的人",(C)
"找一部类似《黑衣人》、《逃亡者》、《夺宝奇兵》、《冰血暴》的电影：
选项：
(A) 沉默的羔羊
(二) 学院
(C) 音乐盒
(D) 变得聪明",(A)
"找一部类似于与狼共舞、阿拉丁、勇敢的心、死囚行走的电影：
选项：
(A) 逃亡者
(B) 崔斯特瑞姆·项迪 公鸡与公牛的故事
(C) 赤脚在公园
(D) 但丁的地狱动画史诗",(A)
"查找与《非常嫌疑犯》、《星球大战 5 - 帝国反击战》、《低俗小说》、《星球大战 IV - 新希望》类似的电影：
选项：
(A) 十二只猴子
(B) 她不在我的范围内
(C) 失落的房间
(D) 重罪",(A)
"找一部类似于《阿甘正传》、《沉默的羔羊》、《非常嫌疑犯》、《蓝调兄弟》的电影：
选项：
(A) 来自地狱
(B) 内幕人士
(C) 独立日
(D) 恰吉的新娘",(C)
"找一部类似《银翼杀手》、《落水狗》、《杀手莱昂》、《后窗》的电影：
选项：
(A) 南大街上车
(B) 一只飞过杜鹃巢
(C) 主页
(D) 特朗博",(B)
"找一部类似于《侏罗纪公园》、《阿甘正传》、《独立日》、《碟中谍》的电影：
选项：
(A) 教父三部曲 1972-1990
(B) 星球大战第六集 - 绝地归来
(C) 万圣节二
(D) 爱丽丝镜中奇遇记",(B)
"找一部类似于《教父》、《十二猴子》、《圆周率》、《巨蟒剧团》和《圣杯》的电影：
选项：
(A) 低俗小说
(B) 机械师
(C) 是的人
(D) 完美的感觉",(A)
"找一部类似于《星球大战 IV：新希望》、《逃亡者》、《成为约翰·马尔科维奇》、《碟中谍》的电影：
选项：
(A) 宠物坟场 II
(B) 星球大战第五集 - 帝国反击战
(C) 小熊维尼
(D) 肯·帕克",(B)
"找一部类似《狮子王》、《怪兽电力公司》、《抓住我》、《少数派报告》的电影：
选项：
(A) 怪物史莱克
(B) 自然
（三）罢工！
(D) 野马先生们",(A)
"找一部类似于《夜访吸血鬼》、《吸血鬼编年史》、《狮子王》、《勇敢的心》、《肖申克的救赎》的电影：
选项：
（一）与狼共舞
(B) 杀手鼩鼱
(C) 住宅区女孩
(D) 巢穴",(A)
"找一部类似《低俗小说》、《勇敢的心》、《逃亡者》、《矮个子》的电影：
选项：
(A) 我如何结婚并保持单身
(B) 阿甘正传
(C) 路口守卫
(D) 吉米·卡尔让人发笑",(B)
"找一部类似于《黑客帝国》、《七人组》、《非常嫌疑犯》、《落水狗》的电影：
选项：
(A) 教父第二部分
(B) 刺痛
(C) 垃圾箱
(D) 第七个征兆",(A)
"找一部类似《低俗小说》、《星际之门》、《逃亡者》、《肖申克的救赎》的电影：
选项：
(A) 宇航员农民
(B) 是帕特
(C) 独眼杰克
(D) 与狼共舞",(D)
"找一部类似《与狼共舞》、《肖申克的救赎》、《辛德勒的名单》、《低俗小说》的电影：
选项：
（一）勇敢的心
(B) 美丽的人
(C) 艾莎和弗雷德
(D) 音乐之声",(A)
"找一部与霍兰德先生的作品《What's Eating Gilbert Grape》、《Braveheart》、《Don Juan DeMarco》类似的电影：
选项：
(A) 凯文·哈特 我是一个长大的小男人
(二) 智商
(C) 低俗小说
(D) 马达加斯加的企鹅",(C)
"查找与《阿甘正传》、《星球大战 IV - 新希望》、《回到未来》、《星球大战 VI - 绝地归来》类似的电影：
选项：
（一）苹果
(B) 独立日
(C) 沸点
(D) 洗车",(B)
"找一部类似于《肖申克的救赎》、《拯救大兵瑞恩》、《勇敢的心》、《黑客帝国》的电影：
选项：
(A) 德古拉 2000
第1492章 征服天堂
(C) 辛德勒的名单
(D) 自动对焦",(C)
"找一部类似蝙蝠侠、沉默的羔羊、侏罗纪公园、独立日的电影：
选项：
(A) 会议
（二）捅了马蜂窝的女孩
(C) 阿甘正传
(D) 夜幕降临前",(C)
"找一部类似《肖申克的救赎》、《低俗小说》、《赤潮》、《阿甘正传》的电影：
选项：
（一）勇敢的心
(B) 里普利的游戏
(C) 西班牙式英语
(D) 遇见弱者",(A)
"找一部类似《阿波罗13号》、《辛德勒的名单》、《风月俏佳人》、《勇敢的心》的电影：
选项：
(A) 苍蝇
(B) 都市
(C) 再见
(D) 教授！
(E) 与狼共舞",(E)
"找一部类似于《阿拉丁》、《白雪公主和七个小矮人》、《宝贝匹诺曹》的电影：
选项：
（一）情人节
(B) 双倍
(C) 秘密花园
(D) 一切都失去了",(C)
"找一部类似《低俗小说》、《逃亡者》、《肖申克的救赎》、《与狼共舞》的电影：
选项：
(A) 巴比伦5号 战斗的号召
(B) 硫磺岛的来信
(C) 阿甘正传
(D) 圣拉尔夫",(C)
"找一部类似《辛德勒的名单》、《逃亡者》、《盗火线》、《勇敢的心》的电影：
选项：
(A) 野生兰花
(B) 沉默的羔羊
(C) 你好女士们电影
(D) 星际迷航",(B)
"查找与《独立日》、《星球大战 5 - 帝国反击战》、《美国丽人》、《星球大战 6 - 绝地归来》类似的电影：
选项：
(A) 科学怪人
(B) 伊万·瓦西里耶维奇回到未来
(C) 我们买了一个动物园
(D) 星球大战第四集 - 新希望",(D)
"找一部类似与狼共舞、终结者2审判日、肖申克的救赎、勇敢的心的电影：
选项：
(A) 狩猎队
(B) 辛德勒的名单
(C) 巴拉卡
(D) 现实叮咬",(B)
"找一部类似《肖申克的救赎》、《低俗小说》、《逃亡者》、《冰血暴》的电影：
选项：
(A) 闪电战
(B) 只有恋人还活着
(C) 追逐
(D) 一般嫌疑犯",(D)
"找一部类似《非常嫌疑犯》、《辛德勒的名单》、《冰血暴》、《肖申克的救赎》的电影：
选项：
(A) 和哈利这样的朋友在一起
(B) 崩溃
(C) 斯蒂芬福夫人
(D) 低俗小说",(D)
"找一部类似《逃亡者》、《威利旺卡和巧克力工厂》、《所以我嫁给了一个斧头杀人犯》、《蝙蝠侠》的电影：
选项：
（一）七
(B) 认识斯巴达人
(C) 太空妖精 4
(D) 哈莱姆之夜",(A)
"找一部类似于《低俗小说》、《冰血暴》、《十二只猴子》、《巨蟒与圣杯》的电影：
选项：
(一) 云图
(B) 星期五晚上的灯光
(C) 教父
（四）傲慢与偏见",(C)
"找一部类似《与狼共舞》、《肖申克的救赎》、《阿波罗13号》、《辛德勒的名单》的电影：
选项：
（一）勇敢的心
(B) 大力水手
(C) House II 第二个故事
(D) 在中国他们吃狗",(A)
"找一部类似《辛德勒的名单》、《肖申克的救赎》、《终结者 2 审判日》、《狮子王》的电影：
选项：
(A) 红海龟
(B) 人猿泰山
(C) 除了麻烦什么也没有
(D) 阿拉丁",(D)
