输入,目标
"今天，马克去了书店。他们可能在什么时间之间离开？
我们知道：
马克早上 5 点就醒了。
玛丽看到马克从早上 5 点到 10 点在瑜伽馆里伸展身体。
贝蒂看到马克从上午 10 点到下午 5 点在学校上课。
从下午 5 点到晚上 8 点，艾米丽看到马克坐在屋顶上。
晚上 9 点到 10 点，杰西卡看到马克在花园里散步。
晚上10点后书店就关门了。
马克什么时候可以去书店？
选项：
(A) 晚上 8 点至晚上 9 点
(B) 晚上 9 点至晚上 10 点
(C) 下午 5 点至晚上 8 点
(D) 上午 10 点至下午 5 点",(A)
"今天，丽莎去了面包店。他们可能在什么时间之间离开？
我们知道：
丽莎早上五点就醒了。
肖恩看到丽莎从早上 5 点到 10 点在网球场打网球。
上午 10 点到 11 点，托马斯看到丽莎在电子商店修理电脑。
下午三点到八点，威廉看到丽莎在电影院看电影。
约翰看到丽莎从晚上 8 点到 10 点在花园里散步。
面包店晚上10点后就关门了。
丽莎什么时候可以去面包店？
选项：
(A) 上午 10 点至上午 11 点
(B) 早上 5 点至上午 10 点
(C) 上午 11 点至下午 3 点
(D) 晚上 8 点至晚上 10 点",(C)
"今天，托马斯去了服装店。他们可能在什么时间之间离开？
我们知道：
托马斯早上六点就醒了。
早上 6 点到 9 点，詹姆斯看到托马斯在花园里散步。
中午 12 点到晚上 7 点，安德鲁看到托马斯在熟食店买午餐。
晚上 7 点到 8 点，莎拉看到托马斯在剧院看电影。
服装店晚上八点后就关门了。
托马斯什么时候可以去服装店？
选项：
(A) 晚上 7 点至晚上 8 点
(B) 上午 9 点至中午 12 点
(C) 上午 6 点至上午 9 点
(D) 中午 12 点至晚上 7 点",(B)
"今天，莱斯利去了游泳池。他们可能在什么时间之间离开？
我们知道：
莱斯利早上 5 点就醒了。
早上 5 点到 8 点，莎拉看到莱斯利坐在屋顶上。
从早上 8 点到中午 12 点，威廉看到莱斯利走向自由女神像。
苏珊看到莱斯利从中午 12 点到下午 2 点在瑜伽馆做伸展运动。
约翰看到莱斯利从下午 4 点到下午 6 点在办公室工作。
艾米丽看到莱斯利从下午 6 点到 10 点在咖啡馆喝咖啡。
晚上10点后游泳池关闭。
莱斯利什么时候可以去游泳池？
选项：
(A) 下午 6 点至晚上 10 点
(B) 下午 2 点至 4 点
(C) 早上 5 点至早上 8 点
(D) 上午 8 点至中午 12 点",(B)
"今天，蒂芙尼去了服装店。他们可能在什么时间之间离开？
我们知道：
蒂芙尼早上六点就醒了。
中午 12 点到下午 5 点，迈克尔看到蒂芙尼在熟食店买午餐。
下午 5 点到 6 点，安德鲁看到蒂芙尼在网球场打网球。
约翰看到蒂芙尼从下午 6 点到晚上 8 点开车去水上乐园。
晚上 8 点到 10 点，莎拉看到蒂芙尼在剧院看电影。
服装店晚上10点后就关门了。
蒂芙尼什么时间会去服装店？
选项：
（一）下午 5 点至 6 点
(B) 下午 6 点至晚上 8 点
(C) 上午 6 点至中午 12 点
(D) 晚上 8 点至晚上 10 点",(C)
"今天，威廉去了书店。他们可能在什么时间之间离开？
我们知道：
威廉早上七点就醒了。
蒂芙尼看到威廉从早上 7 点到 8 点在健身房锻炼。
肖恩看到威廉从中午12点到下午1点开车去水上乐园。
下午1点到3点，安东尼看到威廉在火车站等车。
下午 3 点到 5 点，詹姆斯看到威廉在埃菲尔铁塔附近拍照。
杰西卡看到威廉从下午 5 点到 7 点在办公室工作。
书店晚上7点以后就关门了。
威廉什么时候可以去书店？
选项：
(A) 中午 12 点至下午 1 点
(B) 下午 1 点至 3 点
(C) 下午 3 点至 5 点
(D) 上午 8 点至中午 12 点",(D)
"今天，莱斯利去了海滩。他们可能在什么时间之间离开？
我们知道：
莱斯利早上七点就醒了。
阿什利（Ashley）看到莱斯利（Leslie）从早上 7 点到 9 点在瑜伽馆做伸展运动。
安德鲁看到莱斯利从上午 9 点到 11 点在网球场打网球。
上午 11 点到下午 4 点，杰森看到莱斯利走向自由女神像。
晚上 8 点后海滩关闭。
莱斯利什么时候可以去海滩？
选项：
(A) 上午 9 点至上午 11 点
(B) 下午 4 点至晚上 8 点
(C) 上午 7 点至上午 9 点
(D) 上午 11 点至下午 4 点",(B)
"今天，托马斯去了物理教室。他们可能在什么时间之间离开？
我们知道：
托马斯早上六点就醒了。
玛丽看到托马斯从中午 12 点到下午 1 点在网球场打网球。
下午 1 点到 3 点，琳达看到托马斯坐在屋顶上。
杰森看到托马斯从下午 3 点到 7 点在健身房锻炼。
晚上 7 点到 10 点，迈克尔看到托马斯在自行车店买了一辆自行车。
物理教室晚上10点后就关门了。
托马斯可以在什么时间去物理教室？
选项：
(A) 上午 6 点至中午 12 点
(B) 中午 12 点至下午 1 点
(C) 下午 3 点至晚上 7 点
(D) 晚上 7 点至晚上 10 点",(A)
"今天，艾米丽去了面包店。他们可能在什么时间之间离开？
我们知道：
艾米丽早上 5 点就醒了。
早上 6 点到 7 点，南希看到艾米丽坐在屋顶上。
贝蒂看到艾米丽从早上七点到八点在图书馆读书。
杰森看到艾米丽从早上 8 点到下午 6 点在熟食店买午餐。
大卫看到艾米丽从下午 6 点到 7 点在学校上课。
萨曼莎看到艾米丽从晚上 7 点到 10 点开车去水上乐园。
面包店晚上10点后就关门了。
艾米丽什么时候可以去面包店？
选项：
(A) 早上 5 点至早上 6 点
(B) 上午 8 点至下午 6 点
(C) 下午 6 点至晚上 7 点
(D) 上午 7 点至上午 8 点",(A)
"今天，艾米丽去了建筑工地。他们可能在什么时间之间离开？
我们知道：
艾米丽早上八点就醒了。
上午 9 点到 10 点，艾米丽看到艾米丽在埃菲尔铁塔附近拍照。
安德鲁看到艾米丽从上午 10 点到 11 点在商场买衣服。
从上午 11 点到下午 1 点，莱斯利 (Leslie) 看到艾米丽 (Emily) 坐在屋顶上。
琳达看到艾米丽从下午 1 点到 4 点在办公室工作。
下午 4 点到 10 点，威廉看到艾米丽在自行车店买自行车。
晚上10点后，施工现场关闭。
艾米丽什么时候可以去建筑工地？
选项：
(A) 上午 10 点至上午 11 点
(B) 上午 9 点至上午 10 点
(C) 上午 8 点至上午 9 点
(D) 下午 4 点至晚上 10 点",(C)
"今天，大卫去了游泳池。他们可能在什么时间之间离开？
我们知道：
大卫早上九点就醒了。
金伯利看到大卫从早上 9 点到 10 点在健身房锻炼。
上午 11 点到中午 12 点，迈克尔看到大卫在剧院看电影。
詹妮弗看到大卫从中午 12 点到下午 1 点在学校上课。
下午 1 点到 2 点，杰森看到大卫在电子商店买手机。
从下午 2 点到 10 点，威廉看到大卫坐在屋顶上。
晚上10点后游泳池关闭。
大卫什么时候可以去游泳池？
选项：
(A) 上午 10 点至上午 11 点
(B) 中午 12 点至下午 1 点
(C) 下午 2 点至晚上 10 点
(D) 上午 9 点至上午 10 点",(A)
"今天，迈克尔去了足球场。他们可能在什么时间之间离开？
我们知道：
迈克尔早上 10 点就醒了。
中午 12 点到下午 2 点，约翰看到迈克尔在埃菲尔铁塔附近拍照。
萨曼莎看到迈克尔从下午 2 点到 4 点在剧院看电影。
下午 4 点到 8 点，托马斯看到迈克尔坐在屋顶上。
晚上八点后足球场关闭。
迈克尔什么时候可以去足球场？
选项：
(A) 中午 12 点至下午 2 点
(B) 上午 10 点至中午 12 点
(C) 下午 2 点至 4 点
(D) 下午 4 点至晚上 8 点",(B)
"今天，理查德去了游乐园。他们可能在什么时间之间离开？
我们知道：
理查德早上五点就醒了。
上午 11 点到下午 6 点，玛丽看到理查德在电子商店买手机。
莱斯利看到理查德从下午 6 点到 8 点在健身房锻炼。
金伯利看到理查德从晚上八点到九点在学校上课。
南希看到理查德从晚上 9 点到 10 点在一家面包店买饼干。
游乐园晚上10点后就关门了。
理查德什么时候可以去游乐园？
选项：
(A) 下午 6 点至晚上 8 点
(B) 上午 5 点至上午 11 点
(C) 上午 11 点至下午 6 点
(D) 晚上 8 点至晚上 9 点",(B)
"今天，理查德去了面包店。他们可能在什么时间之间离开？
我们知道：
理查德早上八点就醒了。
贝蒂看到理查德从上午 9 点到下午 2 点在图书馆读书。
下午 2 点到 4 点，大卫看到理查德在电子商店修理他们的电脑。
下午 4 点到 5 点，玛丽看到理查德在埃菲尔铁塔附近拍照。
从下午 5 点到 6 点，汉娜看到理查德坐在屋顶上。
苏珊看到理查德从下午六点到七点开车去水上乐园。
面包店晚上7点后就关门了。
理查德可能在什么时间去面包店？
选项：
(A) 下午 6 点至晚上 7 点
(B) 上午 9 点至下午 2 点
(C) 下午 5 点至下午 6 点
(D) 上午 8 点至上午 9 点",(D)
"今天，托马斯去了加油站。他们可能在什么时间之间离开？
我们知道：
托马斯早上八点就醒了。
萨曼莎看到托马斯从上午 9 点到中午 12 点在瑜伽馆里做伸展运动。
托马斯看到托马斯从中午 12 点到下午 1 点在一家面包店买饼干。
金伯利看到托马斯从下午 1 点到 4 点在办公室工作。
下午 4 点到 5 点，安德鲁看到托马斯在火车站等候。
阿什利看到托马斯从下午 5 点到晚上 8 点在商场买衣服。
晚上八点以后，加油站就关门了。
托马斯可能在什么时间去加油站？
选项：
(A) 上午 8 点至上午 9 点
(B) 中午 12 点至下午 1 点
(C) 下午 5 点至晚上 8 点
(D) 下午 1 点至 4 点",(A)
"今天，南希去了海滩。他们可能在什么时间之间离开？
我们知道：
南希早上六点就醒了。
约翰看到南希从早上 6 点到 10 点在花园里散步。
蒂芙尼看到南希从上午 10 点到 11 点在办公室工作。
Leslie 看到 Nancy 从上午 11 点到中午 12 点在商场买衣服。
下午 1 点到 6 点，迈克尔看到南希在比萨斜塔附近拍照。
下午 6 点后海滩关闭。
南希什么时候可以去海滩？
选项：
(A) 中午 12 点至下午 1 点
(B) 上午 10 点至上午 11 点
(C) 上午 6 点至上午 10 点
(D) 下午 1 点至 6 点",(A)
"今天，安德鲁去了舞蹈室。他们可能在什么时间之间离开？
我们知道：
安德鲁早上八点就醒了。
托马斯看到安德鲁从早上 8 点到 11 点在网球场打网球。
玛丽看到安德鲁从上午 11 点到下午 1 点在图书馆读书。
晚上 8 点到 10 点，迈克尔看到安德鲁在电子商店修理电脑。
晚上10点后舞蹈室就关门了。
安德鲁什么时候可以去舞蹈室？
选项：
(A) 晚上 8 点至晚上 10 点
(B) 上午 11 点至下午 1 点
(C) 上午 8 点至上午 11 点
(D) 下午 1 点至晚上 8 点",(D)
"今天，萨曼莎去了咖啡店。他们可能在什么时间之间离开？
我们知道：
萨曼莎早上 6 点醒来。
理查德看到萨曼莎从早上 6 点到 10 点在剧院看电影。
马克看到萨曼莎从上午 10 点到 11 点开车去水上乐园。
约翰看到萨曼莎从上午 11 点到下午 6 点在瑜伽馆做伸展运动。
咖啡店晚上八点后就关门了。
萨曼莎什么时间可以去咖啡店？
选项：
(A) 上午 11 点至下午 6 点
(B) 上午 10 点至上午 11 点
(C) 上午 6 点至上午 10 点
(D) 下午 6 点至晚上 8 点",(D)
"今天，贝蒂去了舞蹈室。他们可能在什么时间之间离开？
我们知道：
贝蒂早上七点就醒了。
萨曼莎看到贝蒂从早上 7 点到 9 点在咖啡馆喝咖啡。
Leslie 看到 Betty 从早上 9 点到下午 2 点在机场等候。
苏珊看到贝蒂从下午 5 点到下午 6 点在办公室工作。
理查德看到贝蒂从下午六点到八点在火车站等着。
舞蹈室晚上八点后就关门了。
贝蒂什么时候可以去舞蹈室？
选项：
(A) 下午 2 点至 5 点
(B) 上午 7 点至上午 9 点
(C) 下午 5 点至下午 6 点
(D) 上午 9 点至下午 2 点",(A)
"今天，威廉去看艺术展。他们可能在什么时间之间离开？
我们知道：
威廉早上五点就醒了。
贝蒂看到威廉从早上 8 点到下午 1 点在学校上课。
琳达看到威廉从下午 1 点到 6 点在办公室工作。
金伯利看到威廉从下午 6 点到 7 点在咖啡馆喝咖啡。
史蒂文看到威廉从晚上七点到九点在火车站等车。
艺术展晚上九点后结束。
威廉什么时候可以去看艺术展？
选项：
(A) 上午 8 点至下午 1 点
(B) 下午 6 点至晚上 7 点
(C) 早上 5 点至早上 8 点
(D) 下午 1 点至 6 点",(C)
"今天，詹姆斯去了服装店。他们可能在什么时间之间离开？
我们知道：
詹姆斯早上六点就醒了。
金伯利 (Kimberly) 看到詹姆斯从早上 6 点到早上 8 点在自行车店买了一辆自行车。
丽莎看到詹姆斯从早上 8 点到下午 2 点在图书馆读书。
下午 3 点到 6 点，南希看到詹姆斯在网球场打网球。
服装店下午六点后就关门了。
詹姆斯什么时候可以去服装店？
选项：
(A) 早上 6 点至早上 8 点
(B) 下午 3 点至 6 点
(C) 上午 8 点至下午 2 点
(D) 下午 2 点至 3 点",(D)
"今天，萨曼莎去了游泳池。他们可能在什么时间之间离开？
我们知道：
萨曼莎早上 5 点就醒了。
托马斯看到萨曼莎从早上 5 点到 8 点在花园里散步。
大卫看到萨曼莎从上午 9 点到 10 点在瑜伽馆里做伸展运动。
上午 10 点到 11 点，南希看到萨曼莎在自行车店买了一辆自行车。
贝蒂看到萨曼莎从上午 11 点到下午 3 点在健身房锻炼。
下午 3 点到 5 点，约翰看到萨曼莎在一家面包店买饼干。
下午5点后游泳池关闭。
萨曼莎什么时间可以去游泳池？
选项：
(A) 上午 8 点至上午 9 点
(B) 早上 5 点至早上 8 点
(C) 上午 9 点至上午 10 点
(D) 上午 11 点至下午 3 点",(A)
"今天，威廉去了咖啡店。他们可能在什么时间之间离开？
我们知道：
威廉早上六点就醒了。
苏珊看到威廉从早上六点到九点在图书馆读书。
琳达从早上 9 点到下午 3 点看到威廉在机场等候。
下午 4 点到 6 点，马克看到威廉在网球场打网球。
萨曼莎看到威廉从下午 6 点到晚上 9 点在办公室工作。
阿什利看到威廉从晚上 9 点到 10 点在健身房锻炼。
咖啡厅晚上10点后就关门了。
威廉什么时候可以去咖啡店？
选项：
(A) 下午 3 点至 4 点
(B) 下午 4 点至 6 点
(C) 下午 6 点至晚上 9 点
(D) 上午 9 点至下午 3 点",(A)
"今天，金伯利去了市场。他们可能在什么时间之间离开？
我们知道：
金伯利早上 5 点就醒了。
南希看到金伯利从早上 5 点到下午 3 点在咖啡馆喝咖啡。
下午3点到5点，安东尼看到金伯利在比萨斜塔附近拍照。
下午 5 点到 6 点，安德鲁看到 Kimberly 在自行车店买了一辆自行车。
下午 6 点到 7 点，萨曼莎看到金伯利在电子商店修理电脑。
晚上 9 点后市场关闭。
金伯利什么时间可以去市场？
选项：
（一）下午 3 点至 5 点
(B) 下午 5 点至下午 6 点
(C) 晚上 7 点至晚上 9 点
(D) 下午 6 点至晚上 7 点",(C)
"今天，苏珊去了游乐园。他们可能在什么时间之间离开？
我们知道：
苏珊早上五点就醒了。
安东尼看到苏珊从早上五点到八点在火车站等。
上午 11 点到下午 5 点，詹姆斯看到苏珊在剧院看电影。
下午 5 点到 9 点，玛丽看到苏珊坐在屋顶上。
游乐园晚上九点后就关门了。
苏珊什么时候可以去游乐园？
选项：
(A) 上午 8 点至上午 11 点
(B) 早上 5 点至早上 8 点
(C) 下午 5 点至晚上 9 点
(D) 上午 11 点至下午 5 点",(A)
"今天，詹姆斯去了游泳池。他们可能在什么时间之间离开？
我们知道：
詹姆斯在中午 12 点醒来。
下午 2 点到 4 点，约翰看到詹姆斯在比萨斜塔附近拍照。
下午 4 点到 5 点，威廉看到詹姆斯在自行车店买了一辆自行车。
下午 5 点到 8 点，詹妮弗看到詹姆斯在咖啡馆喝咖啡。
晚上8点后游泳池关闭。
詹姆斯什么时候可以去游泳池？
选项：
（一）下午 4 点至 5 点
(B) 下午 5 点至晚上 8 点
(C) 中午 12 点至下午 2 点
(D) 下午 2 点至 4 点",(C)
"今天，阿什利去了艺术工作室。他们可能在什么时间之间离开？
我们知道：
阿什利早上 5 点就醒了。
早上 5 点到 6 点，玛丽看到阿什利在咖啡馆喝咖啡。
威廉看到阿什利从早上 6 点到下午 4 点在电子商店买手机。
下午 4 点到 5 点，Jennifer 看到 Ashley 在自行车店买了一辆自行车。
下午 5 点到 6 点，安东尼看到阿什利在火车站等候。
艺术工作室晚上八点后就关门了。
阿什利什么时候可以去艺术工作室？
选项：
（一）下午 4 点至 5 点
(B) 上午 6 点至下午 4 点
(C) 下午 6 点至晚上 8 点
(D) 早上 5 点至早上 6 点",(C)
"今天，詹妮弗去了舞蹈室。他们可能在什么时间之间离开？
我们知道：
詹妮弗早上八点就醒了。
琳达看到詹妮弗从早上 8 点到 10 点在一家面包店买饼干。
威廉看到詹妮弗从上午 10 点到下午 2 点在花园里散步。
蒂芙尼看到詹妮弗从下午 2 点到 6 点在火车站等车。
晚上10点后舞蹈室就关门了。
詹妮弗什么时候可以去舞蹈室？
选项：
(A) 下午 2 点至 6 点
(B) 下午 6 点至晚上 10 点
(C) 上午 8 点至上午 10 点
(D) 上午 10 点至下午 2 点",(B)
"今天，詹姆斯去了物理教室。他们可能在什么时间之间离开？
我们知道：
詹姆斯早上八点就醒了。
艾米丽看到詹姆斯从早上 8 点到 9 点在商场买衣服。
丽莎看到詹姆斯从上午 9 点到下午 4 点在电子商店买手机。
史蒂文看到詹姆斯从下午 5 点到 6 点开车去水上公园。
物理教室下午六点后就关门了。
詹姆斯什么时候可以去物理教室？
选项：
(A) 上午 8 点至上午 9 点
(B) 上午 9 点至下午 4 点
(C) 下午 5 点至下午 6 点
(D) 下午 4 点至 5 点",(D)
"今天，安东尼去了面包店。他们可能在什么时间之间离开？
我们知道：
安东尼早上六点就醒了。
约翰看到安东尼从早上 6 点到 10 点在健身房锻炼。
早上 10 点到中午 12 点，詹妮弗看到安东尼走向自由女神像。
中午 12 点到下午 1 点，莎拉看到安东尼在熟食店买午餐。
下午 3 点到 5 点，安德鲁看到安东尼在自行车店买了一辆自行车。
面包店下午5点后就关门了。
安东尼什么时候可以去面包店？
选项：
(A) 下午 1 点至 3 点
(B) 上午 10 点至中午 12 点
(C) 中午 12 点至下午 1 点
(D) 下午 3 点至 5 点",(A)
"今天，托马斯去了足球场。他们可能在什么时间之间离开？
我们知道：
托马斯早上八点就醒了。
大卫看到托马斯从早上 8 点到 10 点在电子商店修理电脑。
早上 10 点到中午 12 点，詹妮弗看到托马斯在熟食店买午餐。
中午 12 点到下午 2 点，丽莎看到托马斯走向自由女神像。
下午 2 点到 5 点，莎拉看到托马斯在电子商店买手机。
金伯利看到托马斯从下午 6 点到晚上 9 点在自行车店买了一辆自行车。
足球场晚上 9 点后关闭。
托马斯什么时候可以去足球场？
选项：
(A) 中午 12 点至下午 2 点
(B) 上午 8 点至上午 10 点
(C) 下午 2 点至 5 点
(D) 下午 5 点至 6 点",(D)
"今天，詹妮弗去了篮球场。他们可能在什么时间之间离开？
我们知道：
詹妮弗早上六点就醒了。
早上 6 点到 9 点，托马斯看到詹妮弗在自行车店买了一辆自行车。
萨曼莎看到詹妮弗从早上 9 点到 10 点开车去水上公园。
史蒂文看到詹妮弗从上午 10 点到下午 1 点在电子商店修理电脑。
下午 3 点到 5 点，马克看到詹妮弗在瑜伽馆里伸展身体。
下午5点后篮球场关闭。
詹妮弗什么时候可以去篮球场？
选项：
(A) 上午 9 点至上午 10 点
(B) 上午 6 点至上午 9 点
(C) 下午 3 点至 5 点
(D) 下午 1 点至 3 点",(D)
"今天，莎拉去看艺术展。他们可能在什么时间之间离开？
我们知道：
莎拉上午11点就醒了。
丽莎看到莎拉从上午 11 点到下午 2 点在办公室工作。
汉娜看到莎拉从下午 2 点到 4 点在图书馆读书。
下午 4 点到 7 点，伊丽莎白看到莎拉在电子商店修理电脑。
艺术展晚上九点后结束。
莎拉什么时间可以去看艺术展？
选项：
(A) 上午 11 点至下午 2 点
(B) 晚上 7 点至晚上 9 点
(C) 下午 2 点至 4 点
(D) 下午 4 点至晚上 7 点",(B)
"今天，苏珊去了艺术工作室。他们可能在什么时间之间离开？
我们知道：
苏珊早上五点就醒了。
金伯利（Kimberly）看到苏珊（Susan）从早上五点到六点在火车站等车。
丽莎看到苏珊从早上 6 点到 11 点在健身房锻炼。
贝蒂看到苏珊从上午 11 点到中午 12 点在图书馆读书。
艺术工作室下午1点后就关门了。
苏珊什么时候可以去艺术工作室？
选项：
(A) 中午 12 点至下午 1 点
(B) 上午 11 点至中午 12 点
(C) 上午 6 点至上午 11 点
(D) 早上 5 点至早上 6 点",(A)
"今天，威廉去了艺术工作室。他们可能在什么时间之间离开？
我们知道：
威廉早上六点就醒了。
安东尼看到威廉从早上 6 点到 7 点在咖啡馆喝咖啡。
约翰看到威廉从早上 8 点到 10 点在剧院看电影。
汉娜看到威廉从上午 10 点到中午 12 点在火车站等候。
中午 12 点到下午 1 点，马克看到威廉走向自由女神像。
威廉看到威廉从下午1点到6点在健身房锻炼。
艺术工作室下午六点后就关门了。
威廉什么时候可以去艺术工作室？
选项：
(A) 上午 8 点至上午 10 点
(B) 上午 7 点至上午 8 点
(C) 下午 1 点至下午 6 点
(D) 中午 12 点至下午 1 点",(B)
"今天，杰西卡去了书店。他们可能在什么时间之间离开？
我们知道：
杰西卡早上六点就醒了。
史蒂文看到杰西卡从早上 7 点到下午 2 点在健身房锻炼。
下午2点到3点杰森看到杰西卡在比萨斜塔附近拍照。
下午 3 点到 9 点，Emily 看到杰西卡在埃菲尔铁塔附近拍照。
晚上九点后书店就关门了。
杰西卡什么时候可以去书店？
选项：
(A) 下午 2 点至 3 点
(B) 早上 6 点至早上 7 点
(C) 上午 7 点至下午 2 点
(D) 下午 3 点至晚上 9 点",(B)
"今天，金伯利去了足球场。他们可能在什么时间之间离开？
我们知道：
金伯利早上六点就醒了。
早上 6 点到 8 点，威廉看到金伯利在电子产品商店买手机。
杰森看到金伯利从早上八点到九点在火车站等着。
蒂芙尼从上午 9 点到下午 1 点看到金伯利走向自由女神像。
琳达（Linda）看到金伯利（Kimberly）从下午 3 点到晚上 8 点在瑜伽馆做伸展运动。
肖恩看到金伯利从晚上八点到九点开车去水上乐园。
足球场晚上 9 点后关闭。
金伯利什么时候可以去足球场？
选项：
(A) 上午 8 点至上午 9 点
(B) 上午 9 点至下午 1 点
(C) 下午 1 点至 3 点
(D) 晚上 8 点至晚上 9 点",(C)
"今天，伊丽莎白去了公园。他们可能在什么时间之间离开？
我们知道：
伊丽莎白早上十点就醒了。
上午 10 点到 11 点，艾米丽看到伊丽莎白在自行车店买了一辆自行车。
莱斯利看到伊丽莎白从上午 11 点到下午 2 点在熟食店买午餐。
下午 4 点到 8 点，莎拉看到伊丽莎白在网球场打网球。
公园晚上八点后就关门了。
伊丽莎白什么时间可以去公园？
选项：
(A) 上午 10 点至上午 11 点
(B) 上午 11 点至下午 2 点
(C) 下午 4 点至晚上 8 点
(D) 下午 2 点至 4 点",(D)
"今天，詹姆斯去了游泳池。他们可能在什么时间之间离开？
我们知道：
詹姆斯早上 10 点就醒了。
上午 10 点到 11 点，理查德看到詹姆斯在埃菲尔铁塔附近拍照。
中午 12 点到下午 2 点，莱斯利看到詹姆斯在机场等候。
下午 2 点到 5 点，阿什利看到詹姆斯坐在屋顶上。
下午 5 点到 6 点，托马斯看到詹姆斯在网球场打网球。
下午 6 点到 7 点，詹妮弗看到詹姆斯走向自由女神像。
晚上7点后游泳池关闭。
詹姆斯什么时候可以去游泳池？
选项：
(A) 上午 10 点至上午 11 点
(B) 中午 12 点至下午 2 点
(C) 上午 11 点至中午 12 点
(D) 下午 2 点至 5 点",(C)
"今天，迈克尔去了服装店。他们可能在什么时间之间离开？
我们知道：
迈克尔早上 5 点就醒了。
安德鲁看到迈克尔从早上 6 点到下午 1 点在火车站等着。
下午 1 点到 3 点，莎拉看到迈克尔走向自由女神像。
下午 3 点到 6 点，玛丽看到迈克尔在花园里散步。
下午 6 点到 9 点，丽莎看到迈克尔在埃菲尔铁塔附近拍照。
晚上 9 点到 10 点，伊丽莎白看到迈克尔在电子商店修理电脑。
服装店晚上10点后就关门了。
迈克尔可能在什么时间去服装店？
选项：
(A) 下午 1 点至 3 点
(B) 晚上 9 点至晚上 10 点
(C) 上午 6 点至下午 1 点
(D) 早上 5 点至早上 6 点",(D)
"今天，莎拉去了游乐园。他们可能在什么时间之间离开？
我们知道：
莎拉早上10点就醒了。
安东尼看到莎拉从上午 11 点到中午 12 点在咖啡馆喝咖啡。
中午 12 点到下午 2 点，安德鲁看到莎拉在电子商店购买手机。
金伯利看到莎拉从下午 2 点到 7 点开车去水上公园。
莎拉看到莎拉从晚上 7 点到 8 点在学校上课。
晚上 8 点到 10 点，詹妮弗看到莎拉在剧院看电影。
游乐园晚上10点后就关门了。
莎拉什么时候可以去游乐园？
选项：
(A) 下午 2 点至晚上 7 点
(B) 中午 12 点至下午 2 点
(C) 上午 10 点至上午 11 点
(D) 晚上 7 点至晚上 8 点",(C)
"今天，马克去看艺术展。他们可能在什么时间之间离开？
我们知道：
马克早上 10 点就醒了。
上午 10 点到 11 点，贝蒂看到马克在自行车店买了一辆自行车。
下午 1 点到 2 点，阿什利看到马克在剧院看电影。
琳达看到马克从下午 2 点到 4 点在健身房锻炼。
下午 4 点到晚上 9 点，莱斯利看到马克在电子商店买手机。
晚上 9 点到 10 点，迈克尔看到马克在机场等候。
艺术展晚上10点后结束。
马克可以在什么时间去看艺术展？
选项：
(A) 上午 11 点至下午 1 点
(B) 下午 4 点至晚上 9 点
(C) 上午 10 点至上午 11 点
(D) 下午 2 点至 4 点",(A)
"今天，肖恩去了游泳池。他们可能在什么时间之间离开？
我们知道：
肖恩早上六点就醒了。
安东尼看到肖恩从早上 7 点到 8 点在一家面包店买饼干。
马克看到肖恩从早上 8 点到下午 3 点在健身房锻炼。
下午3点到5点，Leslie看到Sean在比萨斜塔附近拍照。
下午 5 点到 6 点，艾米丽看到肖恩在花园里散步。
下午 6 点到 7 点，威廉看到肖恩在电子商店修理电脑。
晚上7点后游泳池关闭。
肖恩什么时间可以去游泳池？
选项：
(A) 早上 6 点至早上 7 点
(B) 下午 3 点至 5 点
(C) 上午 7 点至上午 8 点
(D) 下午 6 点至晚上 7 点",(A)
"今天，詹姆斯去了游泳池。他们可能在什么时间之间离开？
我们知道：
詹姆斯早上 5 点就醒了。
早上 7 点到 9 点，阿什利看到詹姆斯坐在屋顶上。
上午 9 点到晚上 7 点，汉娜看到詹姆斯在埃菲尔铁塔附近拍照。
威廉看到詹姆斯从晚上 7 点到 8 点在一家面包店买饼干。
晚上 8 点到 10 点，琳达看到詹姆斯在火车站等着。
晚上10点后游泳池关闭。
詹姆斯什么时候可以去游泳池？
选项：
(A) 晚上 7 点至晚上 8 点
(B) 晚上 8 点至晚上 10 点
(C) 早上 5 点至早上 7 点
(D) 上午 7 点至上午 9 点",(C)
"今天，杰西卡去了游泳池。他们可能在什么时间之间离开？
我们知道：
杰西卡早上九点就醒了。
上午9点到11点，理查德看到杰西卡在比萨斜塔附近拍照。
玛丽看到杰西卡从上午 11 点到下午 3 点在图书馆读书。
下午 3 点到 4 点，金伯利看到杰西卡坐在屋顶上。
晚上7点后游泳池关闭。
杰西卡什么时间可以去游泳池？
选项：
(A) 上午 9 点至上午 11 点
(B) 下午 3 点至 4 点
(C) 上午 11 点至下午 3 点
(D) 下午 4 点至晚上 7 点",(D)
"今天，蒂芙尼去了图书馆。他们可能在什么时间之间离开？
我们知道：
蒂芙尼早上 5 点就醒了。
安东尼从早上六点到八点看到蒂芙尼在花园里散步。
艾米丽看到蒂芙尼从早上 8 点到下午 5 点在健身房锻炼。
Kimberly 看到 Tiffany 从下午 5 点到 7 点在办公室工作。
晚上 7 点到 8 点，托马斯看到蒂芙尼在网球场打网球。
图书馆晚上八点后关门。
蒂芙尼什么时候可以去图书馆？
选项：
(A) 上午 8 点至下午 5 点
(B) 早上 5 点至早上 6 点
(C) 晚上 7 点至晚上 8 点
(D) 早上 6 点至早上 8 点",(B)
