输入,目标
问题：埃拉诺说的是实话。克里斯塔说埃兰诺撒谎。维尔内尔说克里斯塔撒谎了。莎朗达说维尔内尔撒谎。特蕾莎说莎隆达撒谎。特蕾莎说的是实话吗？,Yes
问：约兰说的是实话。格温说约兰德说的是实话。米凯拉说格温撒谎。杰米说米凯拉说的是实话。安伯莉说杰米撒谎。安伯莉说的是实话吗？,Yes
问题：格温说的是实话。米利森特说格温撒谎。安特万说米利森特说的是实话。特蕾莎说安特万撒谎。申娜说特蕾莎撒谎。沉娜说的是实话吗？,No
问：海伦说的是实话。勒达说海伦撒谎。安特万说勒达说的是实话。安德烈说安万撒谎。尚达说安德烈撒谎。尚达说的是实话吗？,No
问：雪莉说的是实话。坎迪说雪莉说的是实话。 Conception说Kandi说的是实话。迈克尔说《Conception》说的是实话。克里斯蒂说迈克尔说的是实话。克里斯蒂说的是实话吗？,Yes
问：德尔伯特说的是实话。格温说德尔伯特撒谎。奥德里说格温撒谎。克里斯蒂说奥黛丽撒谎。亚历克西斯说克里斯蒂撒谎。亚历克西斯说的是实话吗？,Yes
问：安万说的是实话。杰米说安特万说的是实话。梅贝尔说杰米说的是实话。亚历克西斯说梅贝尔撒谎了。米利森特说亚历克西斯撒谎。米利森特说的是实话吗？,Yes
问：德尔菲娜说的是实话。菲德尔说德尔菲娜说的是实话。海伦说菲德尔撒谎。克里斯塔说海伦撒谎。卡说克里斯塔撒谎。卡说的是实话吗？,No
问题：吉姆撒谎了。约兰说吉姆撒谎了。威廉说约兰德说的是实话。德尔伯特说威廉撒谎。莎朗达说德尔伯特说的是实话。莎朗达说的是实话吗？,No
问题：埃拉诺撒谎了。米利森特说埃拉诺说的是实话。米莉说米莉森撒谎。米凯拉说米莉说的是实话。坎迪说米凯拉撒谎。康迪说的是实话吗？,No
问题：杰瑞说的是实话。约兰德说杰瑞撒谎。塔米卡说约兰德说的是实话。亚历克西斯说塔米卡说的是实话。瑞安说亚历克西斯说的是实话。瑞安说的是实话吗？,No
问：司马说的是实话。杰瑞说司马说的是实话。萨尔说杰瑞撒谎。英加说萨尔撒谎。威廉说英加撒谎。威廉说的是实话吗？,No
问：威廉说的是实话。莎隆达说威廉说的是实话。海伦说莎朗达说的是实话。米利森特说海伦撒谎。安德烈说米利森特撒谎。安德烈说的是实话吗？,Yes
问：Ryan说的是实话。安伯莉说瑞安说的是实话。克里斯蒂安说安伯莉撒谎。伯尼塔说克里斯蒂安撒谎。亚历杭德罗说伯尼塔说的是实话。亚历杭德罗说的是实话吗？,Yes
问：维尔内尔说的是实话。拉希达说维尔内尔撒谎。克里斯蒂说拉什达说的是实话。雪莉说克里斯蒂说的是实话。吉姆说雪莉撒谎。吉姆说的是实话吗？,Yes
问题：尚达撒谎了。埃拉诺说尚达撒谎。菲德尔说埃拉诺说的是实话。洛琳说菲德尔说的是实话。雷蒙德说洛琳撒谎。雷蒙德说的是实话吗？,No
问题：格温说的是实话。洛琳说格温撒谎。安特万说洛琳说的是实话。埃拉诺说安特万说的是实话。德尔菲娜说埃拉诺说的是实话。德尔菲娜说的是实话吗？,No
问：申娜说的是实话。安特万说申娜撒谎。塔米卡说安特万撒谎。埃拉诺说塔米卡撒谎。拉什达说埃拉诺说的是实话。拉什达说的是实话吗？,No
问题：安德烈撒谎了。拉什达说安德烈说的是实话。安伯莉说拉希达撒谎。塔米卡说安伯莉撒谎。勒达说塔米卡撒谎。勒达说的是实话吗？,Yes
问题：瑞安撒谎了。杰米说瑞安撒谎。迈克尔说杰米说的是实话。卡说迈克尔撒谎。米利森特说卡说的是实话。米利森特说的是实话吗？,No
问题：亚历杭德罗撒谎了。伯尼塔说亚历杭德罗撒谎。安德烈说伯尼塔说的是实话。司马说安德烈说的是实话。英加说西玛说的是实话。英加说的是实话吗？,Yes
问题：申娜撒谎了。克里斯塔说申娜撒谎。安德烈说克里斯塔说的是实话。雪莉说安德烈撒谎。卡说雪莉撒谎。卡说的是实话吗？,Yes
问题：安万撒谎。杰瑞说安特万说的是实话。德尔菲娜说杰瑞撒谎。康塞申说德尔菲娜撒谎了。伯尼塔说《受孕》说的是实话。伯尼塔说的是实话吗？,No
问题：奥黛丽撒谎了。杰瑞说奥黛丽说的是实话。亚历杭德罗说杰瑞撒谎。杰米说亚历杭德罗撒谎。洛琳说杰米说的是实话。洛琳说的是实话吗？,No
问题：威廉撒谎了。菲德尔说威廉说的是实话。克里斯塔说菲德尔说的是实话。英加说克里斯塔说的是实话。达拉斯说英加撒谎。达拉斯说的是真的吗？,Yes
问题：雪莉撒谎了。格温说雪莉撒谎。司马说格温撒谎。塔米卡说司马说的是实话。米利森特说塔米卡说的是实话。米利森特说的是实话吗？,No
问：维尔内尔说的是实话。菲德尔说维尔内尔说的是实话。安伯莉说菲德尔撒谎。洛琳说安伯莉撒谎。埃拉诺说洛琳撒谎。埃拉诺说的是实话吗？,No
问题：弥足珍贵的谎言。洛琳说米利森特撒谎。拉希达说洛琳撒谎。司马说拉希达撒谎。菲比说司马说的是实话。菲比说的是实话吗？,Yes
问：维娜说的是实话。亚历杭德罗说维娜撒谎。梅贝尔说亚历杭德罗说的是实话。米利森特说梅贝尔撒谎了。埃拉诺说米利森特说的是实话。埃拉诺说的是实话吗？,Yes
问：尚达说的是实话。康塞申说尚达撒谎。 Shenna说Conception撒谎。德尔伯特说申娜撒谎。杰瑞说德尔伯特说的是实话。杰瑞说的是实话吗？,No
问题：杰瑞说的是实话。杰米说杰瑞说的是实话。埃拉诺说杰米说的是实话。海伦说埃兰诺说的是实话。雪莉说海伦说的是实话。雪莉说的是实话吗？,Yes
问：米利森特说的是实话。卡说米利森特说的是实话。构想说卡撒谎了。萨尔说受孕是谎言。塔米卡说萨尔撒谎。塔米卡说的是实话吗？,No
问题：尚达撒谎了。弗莱彻说尚达撒谎。杰米说弗莱彻撒谎。米莉说杰米撒谎。格温说米莉说的是实话。格温说的是实话吗？,Yes
问题：克里斯蒂撒谎了。安伯莉说克里斯蒂说的是实话。伯尼塔说安伯莉说的是实话。克里斯蒂安说伯尼塔撒谎。德尔菲娜说克里斯蒂安撒谎。德尔菲娜说的是实话吗？,No
问题：勒达撒谎了。菲德尔说勒达撒谎。克里斯塔说菲德尔说的是实话。卡说克里斯塔撒谎。吉姆说卡说的是实话。吉姆说的是实话吗？,No
问题：勒达撒谎了。米利森特说勒达说的是实话。拉什达说米利森特撒谎。梅贝尔说拉什达说的是实话。尚达说梅贝尔撒谎了。尚达说的是实话吗？,No
问题：拉什达撒谎了。奥斯瓦尔多说拉希达说的是实话。雪莉说奥斯瓦尔多说的是实话。格温说雪莉说的是实话。杰瑞说格温撒谎。杰瑞说的是实话吗？,Yes
问：伯尼塔说的是实话。奥德里说伯尼塔撒谎。米莉说奥黛丽说的是实话。坎迪说米莉撒谎。弗莱彻说坎迪说的是实话。弗莱彻说的是实话吗？,Yes
问：拉什达说的是实话。吉姆说拉希达撒谎。塔米卡说吉姆说的是实话。洛琳说塔米卡说的是实话。维娜说洛琳说的是实话。维娜说的是实话吗？,No
问题：德尔伯特撒谎了。莎朗达说德尔伯特说的是实话。塔米卡说莎隆达撒谎。萨尔说塔米卡撒谎。海伦说萨尔撒谎。海伦说的是实话吗？,Yes
问题：菲比撒谎了。洛琳说菲比说的是实话。达拉斯说洛琳撒谎。亚历克西斯说达拉斯撒谎。吉姆说亚历克西斯说的是实话。吉姆说的是实话吗？,No
问题：奥黛丽撒谎了。拉什达说奥黛丽说的是实话。梅贝尔说拉希达撒谎。卡说梅贝尔撒谎了。尚达说卡说的是实话。尚达说的是实话吗？,No
问题：奥斯瓦尔多撒谎了。弗莱彻说奥斯瓦尔多说的是实话。迈克尔说弗莱彻说的是实话。达拉斯说迈克尔说的是实话。特蕾莎说达拉斯说的是实话。特蕾莎说的是实话吗？,No
问题：亚历克西斯说的是实话。雷蒙德说亚历克西斯说的是实话。米凯拉说雷蒙德说的是实话。莎朗达说米凯拉说的是实话。安伯莉说莎朗达说的是实话。安伯莉说的是实话吗？,Yes
问题：雷蒙德撒谎了。弗莱彻说雷蒙德撒谎。安伯莉说弗莱彻撒谎。申娜说安伯莉说的是实话。达拉斯说申娜说的是实话。达拉斯说的是真的吗？,No
问：莎朗达说的是实话。萨尔说莎隆达说的是实话。海伦说萨尔说的是实话。坎迪说海伦撒谎。洛琳说坎迪说的是实话。洛琳说的是实话吗？,No
问：萨尔说的是实话。亚历杭德罗说萨尔说的是实话。雷蒙德说亚历杭德罗撒谎。概念说雷蒙德撒谎。埃拉诺说《受孕》是谎言。埃拉诺说的是实话吗？,No
问：尚达说的是实话。菲德尔说尚达说的是实话。德尔伯特说菲德尔说的是实话。伯尼塔说德尔伯特说的是实话。洛琳说伯尼塔撒谎。洛琳说的是实话吗？,No
问题：弗莱彻撒谎了。杰瑞说弗莱彻撒谎。雷蒙德说杰瑞撒谎。概念说雷蒙德撒谎。安伯莉说《受孕》说的是实话。安伯莉说的是实话吗？,Yes
问题：克里斯蒂安撒谎。米莉说克里斯蒂安撒谎。安伯莉说米莉撒谎。奥斯瓦尔多说安伯莉说的是实话。坎迪说奥斯瓦尔多说的是实话。康迪说的是实话吗？,No
问题：威廉撒谎了。雷蒙德说威廉说的是实话。拉什达说雷蒙德撒谎。格温说拉希达撒谎。卡说格温撒谎。卡说的是实话吗？,Yes
问：杰米说的是实话。迈克尔说杰米撒谎。雪莉说迈克尔撒谎。伯尼塔说雪莉撒谎。安伯莉说伯尼塔说的是实话。安伯莉说的是实话吗？,No
问：尚达说的是实话。吉姆说尚达撒谎。亚历克西斯说吉姆撒谎。菲比说亚历克西斯说的是实话。雪莉说菲比说的是实话。雪莉说的是实话吗？,Yes
问题：弥足珍贵的谎言。卡说米利森特撒谎。司马说卡说的是实话。达拉斯说司马说的是实话。杰米说达拉斯撒谎。杰米说的是实话吗？,No
问：克里斯蒂说的是实话。菲德尔说克里斯蒂撒谎。杰瑞说菲德尔说的是实话。梅贝尔说杰瑞撒谎。德尔菲娜说梅贝尔说的是实话。德尔菲娜说的是实话吗？,Yes
问：司马说谎。梅贝尔说司马说的是实话。奥黛丽说梅贝尔撒谎了。勒达说奥黛丽说的是实话。尚达说丽达撒谎。尚达说的是实话吗？,No
问题：维尔内尔撒谎了。康塞申说维尔内尔撒谎了。康迪说受孕是谎言。迈克尔说坎迪说的是实话。奥斯瓦尔多说迈克尔说的是实话。奥斯瓦尔多说的是实话吗？,No
问：尚达说的是实话。德尔伯特说珊达说的是实话。伯尼塔说德尔伯特撒谎。约兰说伯尼塔说的是实话。克里斯蒂说约兰德说的是实话。克里斯蒂说的是实话吗？,No
问：英加说的是实话。莎朗达说英加说的是实话。菲比说莎朗达说的是实话。克里斯塔说菲比撒谎。亚历杭德罗说克里斯塔撒谎。亚历杭德罗说的是实话吗？,Yes
问：菲德尔撒谎了。米利森特说菲德尔说的是实话。克里斯塔说米利森特撒了谎。勒达说克里斯塔撒谎。塔米卡说勒达说的是实话。塔米卡说的是实话吗？,No
问：安德烈说的是实话。克里斯蒂说安德烈说的是实话。菲德尔说克里斯蒂撒谎。安特万说菲德尔说的是实话。亚历杭德罗说安万撒谎。亚历杭德罗说的是实话吗？,Yes
问：弗莱彻说的是实话。威廉说弗莱彻说的是实话。杰米说威廉撒谎。勒达说杰米撒谎。杰米说丽达说的是实话。杰米说的是实话吗？,Yes
问题：塔米卡撒谎了。杰瑞说塔米卡说的是实话。德尔伯特说杰瑞说的是实话。勒达说德尔伯特说的是实话。威廉说勒达撒谎。威廉说的是实话吗？,Yes
问题：特蕾莎撒谎了。萨尔说特蕾莎说的是实话。德尔伯特说萨尔说的是实话。塔米卡说德尔伯特说的是实话。格温说塔米卡说的是实话。格温说的是实话吗？,No
问题：吉姆撒谎了。德尔菲娜说吉姆说的是实话。尚达说德尔菲娜撒谎。菲德尔说尚达撒谎。萨尔说菲德尔说的是实话。萨尔说的是实话吗？,No
问题：米莉撒谎了。迈克尔说米莉说的是实话。维娜说迈克尔撒谎。康塞申说维娜说的是实话。司马说受孕说的是实话。司马说的是实话吗？,Yes
问题：康迪撒谎了。米莉说坎迪说的是实话。洛琳说米莉说的是实话。米凯拉说洛琳说的是实话。安伯莉说米凯拉撒谎。安伯莉说的是实话吗？,Yes
问题：迈克尔撒谎了。杰瑞说迈克尔说的是实话。德尔伯特说杰瑞说的是实话。司马说德尔伯特撒谎。亚历克西斯说司马撒谎。亚历克西斯说的是实话吗？,No
问题：萨尔撒谎了。克里斯蒂安说萨尔撒谎。海伦说克里斯蒂安撒谎。英加说海伦说的是实话。迈克尔说英加说的是实话。迈克尔说的是实话吗？,No
问题：梅贝尔撒谎了。克里斯塔说梅贝尔说的是实话。伯尼塔说克里斯塔撒谎。坎迪说伯尼塔说的是实话。德尔伯特说坎迪说的是实话。德尔伯特说的是实话吗？,Yes
问题：Ka撒谎。拉什达说卡说的是实话。雪莉说拉希达说的是实话。塔米卡说雪莉说的是实话。埃拉诺说塔米卡说的是实话。埃拉诺说的是实话吗？,No
问：安万说的是实话。奥德里说安特万说的是实话。英加说奥黛丽撒谎。申娜说英加说的是实话。克里斯蒂说申娜撒谎。克里斯蒂说的是实话吗？,Yes
问题：特蕾莎撒谎了。迈克尔说特蕾莎说的是实话。菲德尔说迈克尔说的是实话。勒达说菲德尔撒谎。洛琳说丽达撒谎。洛琳说的是实话吗？,No
问：安万说的是实话。埃拉诺说安特万说的是实话。伯妮塔说埃拉诺说的是实话。奥斯瓦尔多说伯尼塔撒谎。克里斯蒂说奥斯瓦尔多说的是实话。克里斯蒂说的是实话吗？,No
问：英加说的是实话。埃拉诺说英加撒谎。米利森特说埃拉诺说的是实话。威廉说米利森特说的是实话。亚历杭德罗说威廉说的是实话。亚历杭德罗说的是实话吗？,No
问题：雪莉撒谎了。埃拉诺说雪莉说的是实话。迈克尔说埃拉诺说的是实话。司马说迈克尔说的是实话。尚达说西玛撒谎。尚达说的是实话吗？,Yes
问题：塔米卡撒谎了。 Conception说塔米卡说的是实话。克里斯蒂安说《受孕》是谎言。亚历杭德罗说克里斯蒂安说的是实话。尚达说亚历杭德罗撒谎。尚达说的是实话吗？,No
问题：海伦撒谎了。德尔菲娜说海伦撒谎。克里斯蒂说德尔菲娜说的是实话。杰瑞说克里斯蒂撒谎。塔米卡说杰瑞说的是实话。塔米卡说的是实话吗？,No
问： 受孕是谎言。 Shenna 说Conception 说的是实话。梅贝尔说申娜说的是实话。迈克尔说梅贝尔撒谎了。安伯莉说迈克尔撒谎。安伯莉说的是实话吗？,No
问：克里斯蒂安说的是实话。杰米说克里斯蒂安说的是实话。米利森特说杰米撒谎。菲德尔说米利森特撒谎。塔米卡说菲德尔撒谎。塔米卡说的是实话吗？,No
问题：杰米撒谎了。萨尔说杰米说的是实话。特蕾莎说萨尔撒谎。梅贝尔说特蕾莎说的是实话。卡说梅贝尔撒谎了。卡说的是实话吗？,No
问题：洛琳撒谎了。安伯莉说洛琳撒谎。弗莱彻说安伯莉撒谎。米莉说弗莱彻说的是实话。安特万说米莉撒谎。安特万说的是真的吗？,Yes
问题：亚历克西斯说的是实话。埃拉诺说亚历克西斯说的是实话。雪莉说埃兰诺撒谎。奥德里说雪莉说的是实话。英加说奥黛丽说的是实话。英加说的是实话吗？,No
问：菲德尔说的是实话。特蕾莎说菲德尔说的是实话。威廉说特蕾莎说的是实话。 Conception说威廉说的是实话。伯尼塔说《受孕》是谎言。伯尼塔说的是实话吗？,No
问题：杰瑞说的是实话。洛琳说杰瑞撒谎。申娜说洛琳撒谎。格温说申娜撒谎。尚达说格温撒谎。尚达说的是实话吗？,Yes
问题：英加撒谎了。奥德里说英加撒谎。拉什达说奥黛丽撒谎。威廉说拉什达说的是实话。安伯莉说威廉撒谎。安伯莉说的是实话吗？,Yes
问：卡说的是实话。英加说卡撒谎。伯尼塔说英加撒谎。奥斯瓦尔多说伯尼塔说的是实话。米凯拉说奥斯瓦尔多撒谎。米凯拉说的是实话吗？,No
问题：杰米撒谎了。杰米说杰米说的是实话。萨尔说杰米撒谎。安伯莉说萨尔撒谎。杰瑞说安伯莉说的是实话。杰瑞说的是实话吗？,No
问题：米莉撒谎了。安德烈说米莉撒谎。米凯拉说安德烈撒谎。勒达说米凯拉说的是实话。申娜说丽达撒谎。沉娜说的是实话吗？,Yes
问：尚达说的是实话。梅贝尔说珊达说的是实话。洛琳说梅贝尔撒谎了。米莉说洛琳说的是实话。维娜说米莉说的是实话。维娜说的是实话吗？,No
问题：弗莱彻撒谎了。塔米卡说弗莱彻说的是实话。卡说塔米卡撒谎。司马说卡说的是实话。瑞安说司马说的是实话。瑞安说的是实话吗？,Yes
问题：尚达撒谎了。安德烈说尚达说的是实话。杰米说安德烈撒谎。英加说杰米撒谎。米利森特说英加说的是实话。米利森特说的是实话吗？,No
问题：拉什达撒谎了。弗莱彻说拉希达撒谎。安特万说弗莱彻撒谎。威廉说安特万说的是实话。维娜说威廉说的是实话。维娜说的是实话吗？,No
问题：杰瑞撒谎了。坎迪说杰瑞撒谎。弗莱彻说坎迪撒谎。瑞安说弗莱彻撒谎。德尔菲娜说瑞安撒谎。德尔菲娜说的是实话吗？,No
问：尚达说的是实话。菲比说珊达说的是实话。瑞安说菲比说的是实话。克里斯蒂说瑞安说的是实话。维娜说克里斯蒂说的是实话。维娜说的是实话吗？,Yes
问题：亚历克西斯说的是实话。安伯莉说亚历克西斯说的是实话。安德烈说安伯莉说的是实话。维娜说安德烈说的是实话。海伦说维娜说的是实话。海伦说的是实话吗？,Yes
问题：格温撒谎了。梅贝尔说格温说的是实话。雷蒙德说梅贝尔说的是实话。杰米说雷蒙德说的是实话。安德烈说杰米撒谎。安德烈说的是实话吗？,Yes
问：康迪说的是实话。瑞安说坎迪撒谎。米凯拉说瑞安说的是实话。西玛说米凯拉撒谎。安德烈说司马说的是实话。安德烈说的是实话吗？,Yes
问：弗莱彻说的是实话。亚历克西斯说弗莱彻撒谎。杰瑞说亚历克西斯撒谎。埃兰诺说杰瑞说的是实话。吉姆说埃拉诺撒谎。吉姆说的是实话吗？,No
问：雪莉说的是实话。瑞安说雪莉撒谎。伯尼塔说瑞安说的是实话。塔米卡说伯尼塔撒谎。杰瑞说塔米卡撒谎。杰瑞说的是实话吗？,No
