输入,目标
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。最短的企鹅是哪只？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。哪只企鹅不到 7 岁？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。第一只企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
然后我们从表中删除名为 Bernard 的企鹅。
最后一只企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(E)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。表中有多少列？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。格温的身高是多少？
选项：
（一）50
（二）80
（三）60
（四）70
（五）90",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。名称为（1、2、3 或 4）的列号是多少？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。 9岁的企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(C)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。路易斯的体重是多少？
选项：
（一）11
（乙）13
（三）15
（四）12",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
最后一只企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(E)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。企鹅的累计年龄是多少？
选项：
（一）24
（乙）29
（三）36
（四）41
（英）48",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。权重（1、2、3 或 4）的列号是多少？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。 10岁以下的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
动物的累计年龄是多少？
选项：
（一）26
（乙）29
（三）41
（四）55
（英）67",(E)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。然后我们从表中删除名为 Bernard 的企鹅。
企鹅的平均身高是多少？
选项：
（一）60
（乙）65
（三）70
（四）75
(E)80",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。然后我们从表中删除名为 Bernard 的企鹅。
按字母顺序排列的第一只企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
按字母顺序排列的最后一只企鹅的名字是什么？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(C)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
然后我们从表中删除名为 Bernard 的企鹅。
8岁以下、体重小于12公斤的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。按字母顺序排列的倒数第二只企鹅的名字是什么？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
然后我们从表中删除名为 Bernard 的企鹅。
表中列出了多少种动物？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。哪只企鹅比文森特年轻，比路易斯年长？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。第二年轻的企鹅是哪只？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。哪种企鹅的名字最短？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
表中列出了多少种？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
表中列出了多少种动物？
选项：
（一）5
(二) 6
（三）7
（四）8
（五）9",(E)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。 8岁以下、体重小于12公斤的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
表中列出了多少种动物？
选项：
（一）5
(二) 6
（三）7
（四）8
（五）9",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。然后我们从表中删除名为 Bernard 的企鹅。
企鹅的累计年龄是多少？
选项：
（一）24
（乙）29
（三）36
（四）41
（英）48",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
然后我们从表中删除名为 Bernard 的企鹅。
5岁以上的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
最后一个动物叫什么名字？
选项：
（一）伯纳德
(B) 唐娜
(C) 格拉迪斯
(D) 格温
(E) 詹姆斯",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
然后我们从表中删除名为 Bernard 的企鹅。
按字母顺序排列的第一只企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
然后我们从表中删除名为 Bernard 的企鹅。
企鹅的累计重量是多少？
选项：
（一）37
（乙）49
（三）50
（四）62
（英）63",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。然后我们从表中删除名为 Bernard 的企鹅。
5岁以上、体重小于12公斤的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
企鹅和长颈鹿的累计年龄是多少？
选项：
（一）26
（乙）29
（三）41
（四）55
（英）67",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
然后我们从表中删除名为 Bernard 的企鹅。
身高60厘米的企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(C)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。最后一只企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。然后我们从表中删除名为 Bernard 的企鹅。
5岁以上的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(C)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
然后我们从表中删除名为 Bernard 的企鹅。
8岁以上的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
按字母顺序排列的最后一个动物的名字是什么？
选项：
（一）乔迪
(B) 路易斯
(C) 路易丝
(D) 玛丽安
(E) 文森特",(E)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。哪只企鹅比文森特小两岁？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
10岁以下的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。 8岁以下、体重超过12公斤的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。然后我们从表中删除名为 Bernard 的企鹅。
最后一只企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。然后我们从表中删除名为 Bernard 的企鹅。
按字母顺序排列的最后一只企鹅的名字是什么？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(C)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。桌子上有多少只企鹅？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(D)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
企鹅的累计年龄是多少？
选项：
（一）26
（乙）29
（三）41
（四）55
（英）67",(C)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。第二重的企鹅是哪种？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
最古老的企鹅是哪只？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(C)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。这只60厘米高的企鹅叫什么名字？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(C)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
5岁以上、体重小于12公斤的企鹅有多少只？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。现在我们在表中添加一只企鹅：
詹姆斯, 12, 90, 12
最矮的高度是多少？
选项：
（一）50
（二）80
（三）60
（四）70
（五）90",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。然后我们从表中删除名为 Bernard 的企鹅。
企鹅的累计重量是多少？
选项：
（一）37
（乙）49
（三）50
（四）62
（英）63",(A)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。最高的企鹅是哪只？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。这是一个类似的表，但列出了长颈鹿：
姓名、年龄、身高(cm)、体重(kg)
乔迪，5, 430, 620
格拉迪斯, 10, 420, 590
玛丽安, 2, 310, 410
唐娜，9、440、650
表中列出了多少种？
选项：
（一）1
(二)2
（三）3
（四）4
（五）5",(B)
"这是一个表格，其中第一行是标题，后续各行是一只企鹅：姓名、年龄、身高 (cm)、体重 (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15 例如：Louis 的年龄是 7，Gwen 的体重是 15 公斤，Bernard 的身高是 80 厘米。哪只企鹅与著名画家同名？
选项：
（一）路易斯
(B) 伯纳德
（三）文森特
(D) 格温
(E) 詹姆斯",(C)
