输入,目标
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个橙色的球，鲍勃有一个粉色的球，克莱尔有一个棕色的球，戴夫有一个绿色的球，伊芙有一个黄色的球，弗雷德有一个红色的球，格特鲁德有一个蓝色的球。
随着比赛的进行，两对球员交换球。首先，鲍勃和格特鲁德交换球。然后，戴夫和鲍勃交换球。然后，伊芙和格特鲁德交换球。然后，鲍勃和爱丽丝交换球。然后，伊芙和弗雷德交换球。然后，克莱尔和戴夫交换球。最后，格特鲁德和弗雷德交换了球。游戏结束时，鲍勃得到了
选项：
（一）橙色球
(B) 粉色球
(C) 棕色球
(D) 绿球
(E) 黄球
(F) 红球
(G) 蓝色球",(A)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个绿色的球，鲍勃有一个棕色的球，克莱尔有一个紫色的球，戴夫有一个粉红色的球，伊芙有一个白色的球，弗雷德有一个红色的球，格特鲁德有一个橙色的球。
随着比赛的进行，两对球员交换球。首先，伊芙和戴夫交换球。然后，克莱尔和伊芙交换球。然后，戴夫和克莱尔交换球。然后，鲍勃和弗雷德交换球。然后，弗雷德和戴夫交换球。然后，伊芙和爱丽丝交换球。最后，戴夫和格特鲁德交换了球。游戏结束时，伊芙拥有
选项：
（一）绿球
(B) 棕色球
(C) 紫色球
(D) 粉色球
(E) 白球
(F) 红球
(G) 橙色球",(A)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个黑球，鲍勃有一个蓝色球，克莱尔有一个红球，戴夫有一个紫色球，伊芙有一个粉红色球，弗雷德有一个棕色球，格特鲁德有一个白球。
随着比赛的进行，两对球员交换球。首先，弗雷德和格特鲁德交换球。然后，弗雷德和爱丽丝交换球。然后，爱丽丝和克莱尔交换球。然后，鲍勃和戴夫交换球。然后，弗雷德和伊芙交换球。然后，格特鲁德和弗雷德交换球。最后，格特鲁德和鲍勃交换了球。游戏结束时，爱丽丝得到了
选项：
（一）黑球
(B) 蓝球
(C) 红球
(D) 紫色球
(E) 粉色球
(F) 棕色球
(G) 白球",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德正在举行一场白象礼物交换活动。在活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有一个橙色的球，鲍勃有一个棕色的礼物，克莱尔有一个粉红色的球，戴夫有一个蓝色的礼物，伊芙有一个绿色的礼物，弗雷德有一个一份黄色礼物，格特鲁德一份白色礼物。
随着活动的进行，人们会交换礼物。首先，戴夫和格特鲁德交换礼物。然后，格特鲁德和爱丽丝交换了礼物。然后，克莱尔和鲍勃交换礼物。然后，伊芙和克莱尔交换了礼物。然后，弗雷德和爱丽丝交换了礼物。然后，格特鲁德和爱丽丝交换了礼物。最后，鲍勃和格特鲁德交换了礼物。活动结束时，鲍勃获得了
选项：
（一）橙色球
(B) 棕色礼物
(C) 粉色球
(D) 蓝色礼物
(E) 绿色礼物
(F) 黄色礼物
(G) 白色礼物",(F)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Karl 跳舞，Bob 与 Helga 跳舞，Claire 与 Sam 跳舞，Dave 与 Rodrigo 跳舞，Eve 与 Melissa 跳舞，Fred 与 Izzi 跳舞，以及格特鲁德正在和奥菲莉亚跳舞。
在整首歌中，舞者经常交换舞伴。首先，格特鲁德和弗雷德交换了合作伙伴。然后，格特鲁德和鲍勃交换了伙伴。然后，爱丽丝和鲍勃交换了伙伴。然后，伊芙和戴夫交换了伙伴。然后，鲍勃和格特鲁德交换了伙伴。然后，爱丽丝和克莱尔交换了伙伴。最后，戴夫和弗雷德交换了伙伴。舞蹈结束时，鲍勃与
选项：
（一）卡尔
(B) 赫尔加
(C) 萨姆
(D) 罗德里戈
（E）梅丽莎
(F) 伊兹
(G) 奥菲莉亚",(B)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与梅丽莎跳舞，鲍勃与山姆跳舞，克莱尔与杰米跳舞，戴夫与伊兹跳舞，伊芙与洛拉跳舞，弗雷德与罗德里戈跳舞，格特鲁德正在和奥菲莉亚跳舞。
在整首歌中，舞者经常交换舞伴。首先，格特鲁德和爱丽丝交换了伙伴。然后，戴夫和克莱尔交换了伙伴。然后，鲍勃和克莱尔交换了伙伴。然后，格特鲁德和伊芙交换了伴侣。然后，克莱尔和弗雷德交换了伙伴。然后，弗雷德和爱丽丝交换了伙伴。最后，格特鲁德和戴夫交换了伙伴。舞蹈结束时，鲍勃与
选项：
（一）梅丽莎
(B) 萨姆
(C) 杰米
(D) 伊兹
(E) 萝拉
(F) 罗德里戈
(G) 奥菲莉亚",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与洛拉跳舞，鲍勃与奥菲莉亚跳舞，克莱尔与山姆跳舞，戴夫与赫尔加跳舞，伊芙与帕特里克跳舞，弗雷德与杰米跳舞，格特鲁德正在和罗德里戈跳舞。
在整首歌中，舞者经常交换舞伴。首先，弗雷德和鲍勃交换伙伴。然后，伊芙和爱丽丝交换了伙伴。然后，弗雷德和伊芙交换了伙伴。然后，克莱尔和弗雷德交换了伙伴。然后，格特鲁德和爱丽丝交换了伙伴。然后，爱丽丝和鲍勃交换了伙伴。最后，戴夫和弗雷德交换了伙伴。舞蹈结束时，戴夫与
选项：
(A) 萝拉
(B) 奥菲莉亚
(C) 萨姆
(D) 赫尔加
(E) 帕特里克
(F) 杰米
(G) 罗德里戈",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Helga 跳舞，Bob 与 Izzi 跳舞，Claire 与 Ophelia 跳舞，Dave 与 Melissa 跳舞，Eve 与 Patrick 跳舞，Fred 与 Rodrigo 跳舞，格特鲁德正在和山姆跳舞。
在整首歌中，舞者经常交换舞伴。首先，爱丽丝和鲍勃交换伙伴。然后，伊芙和格特鲁德交换了伴侣。然后，爱丽丝和克莱尔交换了伙伴。然后，伊芙和戴夫交换了伙伴。然后，鲍勃和爱丽丝交换了伙伴。然后，鲍勃和弗雷德交换了伙伴。最后，鲍勃和伊芙交换了伙伴。舞蹈结束时，鲍勃与
选项：
(A) 赫尔加
(B) 伊兹
(C) 奥菲莉亚
(D) 梅丽莎
(E) 帕特里克
(F) 罗德里戈
(G) 萨姆",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢左中场，Bob 踢替补，Claire 踢右中场，Dave 踢啦啦队长，Eve 踢左边锋，Fred 踢守门员，Gertrude正在踢右边锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，弗雷德和克莱尔交换立场。然后，弗雷德和戴夫交换位置。然后，爱丽丝和鲍勃交易头寸。然后，格特鲁德和伊芙交换位置。然后，戴夫和鲍勃交换头寸。然后，戴夫和伊芙交换位置。最后，戴夫和爱丽丝交换头寸。比赛结束时，格特鲁德上场
选项：
(A) 左中场
(B) 替补队员
(C) 右中场
（四）啦啦队长
(E) 左边锋
(F) 守门员
(G) 右边锋",(E)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢左中场，Bob 踢中前卫，Claire 踢替补，Dave 踢啦啦队长，Eve 踢前锋，Fred 踢右前卫，Gertrude 踢球。正在踢右边锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，戴夫和格特鲁德交换立场。然后，戴夫和弗雷德交换位置。然后，爱丽丝和戴夫交换头寸。然后，爱丽丝和格特鲁德交换头寸。然后，鲍勃和伊芙交换头寸。然后，戴夫和爱丽丝交换头寸。最后，克莱尔和戴夫交换了立场。比赛结束时，格特鲁德上场
选项：
(A) 左中场
(B) 中场
(C) 替补队员
（四）啦啦队长
（五）前锋
(F) 右中场
(G) 右边锋",(F)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了尤利西斯，鲍勃买了奥德赛，克莱尔买了巴斯克维尔猎犬，戴夫买了白鲸，夏娃买了弗兰肯斯坦，弗雷德买了珍珠，格特鲁德买了洛丽塔。
随着学期的进行，他们开始围绕新书进行交易。首先，爱丽丝和格特鲁德交换书籍。然后，戴夫和弗雷德交换书。然后，爱丽丝和克莱尔交换书籍。然后，克莱尔和鲍勃交换书籍。然后，伊芙和克莱尔交换书籍。然后，弗雷德和爱丽丝交换书籍。最后，克莱尔和戴夫交换了书籍。学期结束时，爱丽丝
选项：
(A) 尤利西斯
(B) 奥德赛
(C) 巴斯克维尔猎犬
(D) 莫比迪克
(E) 弗兰肯斯坦
(F) 珍珠
(G) 洛丽塔",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Karl 跳舞，Bob 与 Izzi 跳舞，Claire 与 Melissa 跳舞，Dave 与 Lola 跳舞，Eve 与 Rodrigo 跳舞，Fred 与 Helga 跳舞，格特鲁德正在和帕特里克跳舞。
在整首歌中，舞者经常交换舞伴。首先，爱丽丝和鲍勃交换伙伴。然后，伊芙和格特鲁德交换了伴侣。然后，克莱尔和格特鲁德交换了伴侣。然后，格特鲁德和鲍勃交换了伙伴。然后，克莱尔和鲍勃交换了伙伴。然后，弗雷德和格特鲁德交换了伙伴。最后，克莱尔和戴夫交换了伙伴。舞蹈结束时，鲍勃与
选项：
（一）卡尔
(B) 伊兹
(C)梅丽莎
(D) 萝拉
(E) 罗德里戈
(F) 赫尔加
(G) 帕特里克",(E)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个绿色球，鲍勃有一个棕色球，克莱尔有一个橙色球，戴夫有一个红色球，伊芙有一个蓝色球，弗雷德有一个黑色球，格特鲁德有一个黄球。
随着比赛的进行，两对球员交换球。首先，伊芙和戴夫交换球。然后，格特鲁德和伊芙交换球。然后，鲍勃和弗雷德交换球。然后，克莱尔和弗雷德交换球。然后，爱丽丝和克莱尔交换球。然后，伊芙和弗雷德交换球。最后，伊芙和戴夫交换了球。游戏结束时，戴夫得到了
选项：
（一）绿球
(B) 棕色球
(C) 橙色球
(D) 红球
(E) 蓝色球
(F) 黑球
(G) 黄球",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与帕特里克跳舞，鲍勃与罗德里戈跳舞，克莱尔与洛拉跳舞，戴夫与伊兹跳舞，伊芙与山姆跳舞，弗雷德与卡尔跳舞，而格特鲁德正在和梅丽莎跳舞。
在整首歌中，舞者经常交换舞伴。首先，鲍勃和弗雷德交换伙伴。然后，克莱尔和爱丽丝交换了伙伴。然后，克莱尔和戴夫交换了伙伴。然后，格特鲁德和爱丽丝交换了伙伴。然后，克莱尔和鲍勃交换了伙伴。然后，戴夫和弗雷德交换了伙伴。最后，伊芙和爱丽丝交换了伙伴。舞蹈结束时，伊芙与
选项：
(A) 帕特里克
(B) 罗德里戈
(C) 萝拉
(D) 伊兹
(E) 萨姆
(F) 卡尔
(G) 梅丽莎",(G)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有绿色礼物，鲍勃有橙色球，克莱尔有黑色球，戴夫有蓝色礼物，伊芙有红色礼物，弗雷德有一个棕色的礼物，格特鲁德有一个粉红色的球。
随着活动的进行，人们会交换礼物。首先，弗雷德和伊芙交换礼物。然后，鲍勃和格特鲁德交换了礼物。然后，爱丽丝和克莱尔交换了礼物。然后，戴夫和弗雷德交换礼物。然后，爱丽丝和弗雷德交换了礼物。然后，戴夫和夏娃交换礼物。最后，爱丽丝和夏娃交换了礼物。活动结束后，伊芙获得了
选项：
（一）绿色礼物
(B) 橙色球
（三）黑球
(D) 蓝色礼物
(E) 红色礼物
(F) 棕色礼物
(G) 粉色球",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 打左边锋，Bob 打啦啦队长，Claire 打后卫，Dave 打右边锋，Eve 打前锋，Fred 打右中场，Gertrude踢中前卫。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，鲍勃和戴夫交换头寸。然后，伊芙和克莱尔交换位置。然后，格特鲁德和爱丽丝交换位置。然后，鲍勃和克莱尔交换头寸。然后，爱丽丝和鲍勃交易头寸。然后，伊芙和弗雷德交换位置。最后，爱丽丝和弗雷德交换位置。比赛结束时，弗雷德上场
选项：
(A) 左边锋
（二）啦啦队长
(C) 后卫
(D) 右翼
（五）前锋
(F) 右中场
(G) 中场",(E)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个紫色的球，鲍勃有一个棕色的球，克莱尔有一个蓝色的球，戴夫有一个粉红色的球，伊芙有一个黄色的球，弗雷德有一个白色的球，格特鲁德有一个黑球。
随着比赛的进行，两对球员交换球。首先，爱丽丝和夏娃交换球。然后，戴夫和弗雷德交换球。然后，爱丽丝和格特鲁德交换球。然后，弗雷德和克莱尔交换球。然后，鲍勃和弗雷德交换球。然后，格特鲁德和鲍勃交换球。最后，格特鲁德和克莱尔交换了球。比赛结束时，弗雷德
选项：
（一）紫色球
(B) 棕色球
(C) 蓝球
(D) 粉色球
(E) 黄球
(F) 白球
(G) 黑球",(B)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个紫色的球，鲍勃有一个蓝色的球，克莱尔有一个黄色的球，戴夫有一个棕色的球，伊芙有一个黑色的球，弗雷德有一个白色的球，格特鲁德有一个橙色的球。
随着比赛的进行，两对球员交换球。首先，戴夫和弗雷德交换球。然后，克莱尔和戴夫交换球。然后，伊芙和鲍勃交换球。然后，格特鲁德和克莱尔交换球。然后，爱丽丝和格特鲁德交换球。然后，鲍勃和克莱尔交换球。最后，鲍勃和爱丽丝交换了球。游戏结束时，伊芙拥有
选项：
（一）紫色球
(B) 蓝球
(C) 黄球
(D) 棕色球
(E) 黑球
(F) 白球
(G) 橙色球",(B)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢右边锋，Bob 踢右中场，Claire 踢啦啦队长，Dave 踢前锋，Eve 踢中场，Fred 踢替补，Gertrude踢左中场。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，伊芙和克莱尔交换立场。然后，格特鲁德和戴夫交换立场。然后，鲍勃和克莱尔交换头寸。然后，弗雷德和戴夫交换位置。然后，格特鲁德和弗雷德交换位置。然后，弗雷德和克莱尔交换立场。最后，克莱尔和爱丽丝交换了立场。比赛结束时，克莱尔上场
选项：
(A) 右翼
(B) 右中场
（三）啦啦队长
（四）前锋
(E) 中场
(F) 替补
(G) 左中场",(A)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢后卫，Bob 踢替补，Claire 踢拉拉队，Dave 踢左中场，Eve 踢右边锋，Fred 踢左边锋，Gertrude正在踢守门员。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，Eve 和 Bob 交易头寸。然后，格特鲁德和鲍勃交换头寸。然后，鲍勃和戴夫交换头寸。然后，格特鲁德和戴夫交换立场。然后，鲍勃和克莱尔交换头寸。然后，弗雷德和鲍勃交换头寸。最后，爱丽丝和夏娃交换了立场。比赛结束时，格特鲁德上场
选项：
(A) 后卫
(B) 替补队员
（三）啦啦队长
(D) 左中场
(E) 右边锋
(F) 左边锋
(G) 守门员",(G)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与奥菲莉亚跳舞，鲍勃与梅丽莎跳舞，克莱尔与杰米跳舞，戴夫与山姆跳舞，伊芙与帕特里克跳舞，弗雷德与罗德里戈跳舞，格特鲁德正在和卡尔跳舞。
在整首歌中，舞者经常交换舞伴。首先，戴夫和克莱尔交换了合作伙伴。然后，爱丽丝和伊芙交换了伙伴。然后，伊芙和鲍勃交换了伙伴。然后，克莱尔和鲍勃交换了伙伴。然后，弗雷德和伊芙交换了伙伴。然后，格特鲁德和戴夫交换了伙伴。最后，戴夫和爱丽丝交换了伙伴。舞蹈结束时，弗雷德与
选项：
(A) 奥菲莉亚
(B) 梅丽莎
(C) 杰米
(D) 萨姆
(E) 帕特里克
(F) 罗德里戈
(G)卡尔",(B)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与帕特里克跳舞，鲍勃与洛拉跳舞，克莱尔与伊兹跳舞，戴夫与罗德里戈跳舞，伊芙与赫尔加跳舞，弗雷德与山姆跳舞，而格特鲁德正在和梅丽莎跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和鲍勃交换了伙伴。然后，伊芙和戴夫交换了伙伴。然后，弗雷德和格特鲁德交换了伙伴。然后，格特鲁德和爱丽丝交换了伙伴。然后，爱丽丝和戴夫交换了伙伴。然后，克莱尔和爱丽丝交换了伙伴。最后，爱丽丝和戴夫交换了伙伴。舞蹈结束时，格特鲁德与
选项：
(A) 帕特里克
(B) 萝拉
(C) 伊兹
(D) 罗德里戈
(E)赫尔加
(F) 萨姆
(G) 梅丽莎",(A)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个蓝色球，鲍勃有一个紫色球，克莱尔有一个橙色球，戴夫有一个粉红色球，伊芙有一个红色球，弗雷德有一个绿色球，格特鲁德有一个棕色的球。
随着比赛的进行，两对球员交换球。首先，格特鲁德和伊芙交换球。然后，戴夫和弗雷德交换球。然后，克莱尔和弗雷德交换球。然后，伊芙和鲍勃交换球。然后，克莱尔和爱丽丝交换球。然后，格特鲁德和伊芙交换球。最后，克莱尔和爱丽丝交换了球。游戏结束时，伊芙拥有
选项：
（一）蓝球
(B) 紫色球
(C) 橙色球
(D) 粉色球
(E) 红球
(F) 绿球
(G) 棕色球",(E)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《第二十二条军规》，鲍勃买了《指环王》，克莱尔买了《洛丽塔》，戴夫买了《了不起的盖茨比》，夏娃买了《弗兰肯斯坦》，弗雷德买了《奥德赛》，格特鲁德买了《魔戒》。莫比·迪克.
随着学期的进行，他们开始围绕新书进行交易。首先，弗雷德和爱丽丝交换书籍。然后，弗雷德和伊芙交换书籍。然后，弗雷德和戴夫交换书籍。然后，克莱尔和弗雷德交换书籍。然后，格特鲁德和戴夫交换书籍。然后，弗雷德和爱丽丝交换书籍。最后，弗雷德和鲍勃交换了书。学期结束时，鲍勃
选项：
(A) 第 22 条军规
(B) 魔戒远征队
(C) 洛丽塔
(D) 了不起的盖茨比
(E) 弗兰肯斯坦
(F) 奥德赛
(G) 莫比迪克",(F)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个蓝色球，鲍勃有一个粉色球，克莱尔有一个棕色球，戴夫有一个黄色球，伊芙有一个黑色球，弗雷德有一个红色球，格特鲁德有一个紫色的球。
随着比赛的进行，两对球员交换球。首先，克莱尔和戴夫交换球。然后，伊芙和爱丽丝交换球。然后，格特鲁德和伊芙交换球。然后，克莱尔和爱丽丝交换球。然后，戴夫和伊芙交换球。然后，爱丽丝和格特鲁德交换球。最后，弗雷德和鲍勃交换球。游戏结束时，伊芙拥有
选项：
（一）蓝球
(B) 粉色球
(C) 棕色球
(D) 黄球
(E) 黑球
(F) 红球
(G) 紫色球",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与伊兹跳舞，鲍勃与杰米跳舞，克莱尔与奥菲莉亚跳舞，戴夫与罗德里戈跳舞，伊芙与帕特里克跳舞，弗雷德与山姆跳舞，而格特鲁德正在和洛拉跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和克莱尔交换了伴侣。然后，弗雷德和格特鲁德交换了伙伴。然后，伊芙和鲍勃交换了伙伴。然后，伊芙和爱丽丝交换了伙伴。然后，戴夫和鲍勃交换了伙伴。然后，戴夫和伊芙交换了伙伴。最后，爱丽丝和戴夫交换了伙伴。舞蹈结束时，格特鲁德与
选项：
(A) 伊兹
(B) 杰米
(C) 奥菲莉亚
(D) 罗德里戈
(E) 帕特里克
(F) 萨姆
(G) 萝拉",(F)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与帕特里克跳舞，鲍勃与奥菲莉亚跳舞，克莱尔与洛拉跳舞，戴夫与罗德里戈跳舞，伊芙与杰米跳舞，弗雷德与山姆跳舞，而格特鲁德正在和卡尔跳舞。
在整首歌中，舞者经常交换舞伴。首先，克莱尔和弗雷德交换了伙伴。然后，克莱尔和戴夫交换了伙伴。然后，爱丽丝和鲍勃交换了伙伴。然后，克莱尔和伊芙交换了伙伴。然后，戴夫和克莱尔交换了伙伴。然后，格特鲁德和伊芙交换了伴侣。最后，鲍勃和伊芙交换了伙伴。舞蹈结束时，伊芙与
选项：
(A) 帕特里克
(B) 奥菲莉亚
(C) 萝拉
(D) 罗德里戈
（E）杰米
(F) 萨姆
(G)卡尔",(A)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《珍珠》，鲍勃买了《指环王》，克莱尔买了《第二十二条军规》，戴夫买了《了不起的盖茨比》，伊芙买了《弗兰肯斯坦》，弗雷德买了《尤利西斯》，格特鲁德买了奥德赛。
随着学期的进行，他们开始围绕新书进行交易。首先，格特鲁德和鲍勃交换书籍。然后，爱丽丝和弗雷德交换书。然后，格特鲁德和克莱尔交换书籍。然后，弗雷德和伊芙交换书籍。然后，克莱尔和戴夫交换书籍。然后，伊芙和鲍勃交换书籍。最后，弗雷德和格特鲁德交换了书籍。学期结束时，弗雷德
选项：
(A) 珍珠
(B) 魔戒远征队
(C) 第 22 条军规
(D) 了不起的盖茨比
(E) 弗兰肯斯坦
(F) 尤利西斯
(G) 奥德赛",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《珍珠》，鲍勃买了《了不起的盖茨比》，克莱尔买了《洛丽塔》，戴夫买了《尤利西斯》，夏娃买了《弗兰肯斯坦》，弗雷德买了《白鲸》，格特鲁德买了《奥德赛》。
随着学期的进行，他们开始围绕新书进行交易。首先，格特鲁德和弗雷德交换书籍。然后，鲍勃和戴夫交换书籍。然后，伊芙和爱丽丝交换书籍。然后，鲍勃和弗雷德交换书。然后，戴夫和伊芙交换书籍。然后，克莱尔和格特鲁德交换书籍。最后，弗雷德和伊芙交换了书。学期结束时，戴夫
选项：
(A) 珍珠
(B) 了不起的盖茨比
(C) 洛丽塔
(D) 尤利西斯
(E) 弗兰肯斯坦
(F) 莫比迪克
(G) 奥德赛",(A)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢后卫，Bob 踢替补，Claire 踢右中场，Dave 踢前锋，Eve 踢左边锋，Fred 踢守门员，Gertrude 踢球。玩啦啦队长。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，Eve 和 Bob 交易头寸。然后，弗雷德和克莱尔交换立场。然后，鲍勃和弗雷德交换头寸。然后，鲍勃和克莱尔交换头寸。然后，伊芙和爱丽丝交换头寸。然后，戴夫和格特鲁德交换立场。最后，克莱尔和格特鲁德交换了立场。比赛结束时，戴夫正在上场
选项：
(A) 后卫
(B) 替补队员
(C) 右中场
（四）前锋
(E) 左边锋
(F) 守门员
(G)啦啦队长",(G)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《珍珠》，鲍勃买了《指环王》，克莱尔买了《第二十二条军规》，戴夫买了《了不起的盖茨比》，伊芙买了《弗兰肯斯坦》，弗雷德买了《尤利西斯》，格特鲁德买了奥德赛。
随着学期的进行，他们开始围绕新书进行交易。首先，格特鲁德和鲍勃交换书籍。然后，爱丽丝和弗雷德交换书。然后，格特鲁德和克莱尔交换书籍。然后，弗雷德和伊芙交换书籍。然后，克莱尔和戴夫交换书籍。然后，伊芙和鲍勃交换书籍。最后，弗雷德和格特鲁德交换了书籍。学期结束时，鲍勃
选项：
(A) 珍珠
(B) 魔戒远征队
(C) 第 22 条军规
(D) 了不起的盖茨比
(E) 弗兰肯斯坦
(F) 尤利西斯
(G) 奥德赛",(A)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《弗兰肯斯坦》，鲍勃买了《尤利西斯》，克莱尔买了《了不起的盖茨比》，戴夫买了《奥德赛》，伊芙买了《指环王》，弗雷德买了《第二十二条军规》，格特鲁德买了莫比·迪克.
随着学期的进行，他们开始围绕新书进行交易。首先，克莱尔和格特鲁德交换书籍。然后，弗雷德和戴夫交换书籍。然后，鲍勃和爱丽丝交换书籍。然后，伊芙和格特鲁德交换书籍。然后，戴夫和鲍勃交换书籍。然后，弗雷德和伊芙交换书籍。最后，鲍勃和弗雷德交换了书。学期结束时，爱丽丝
选项：
(A) 弗兰肯斯坦
(B) 尤利西斯
(C) 了不起的盖茨比
(D) 奥德赛
(E) 魔戒远征队
(F) 第 22 条军规
(G) 莫比迪克",(B)
