aporte,objetivo
"Jane nació el último día de febrero de 2001. Hoy es su cumpleaños de 16 años. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 28/02/2017
(B) 18/02/2017
(C) 18/03/2017
(D) 13/02/2017
(E) 25/02/2017
(F) 04/03/2017",(B)
"Ayer fue 30 de abril de 2021. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 10/05/2021
(B) 13/03/2021
(C) 10/04/2021
(D) 27/04/2021
(E) 09/05/2021
(F) 08/05/2021",(F)
"Jane nació el último día de febrero de 2001. Hoy es su cumpleaños de 16 años. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 08/03/2017
(B) 07/03/2058
(C) 07/03/2017
(D) 07/03/2018
(E) 07/03/1992
(F) 15/03/2017",(C)
"Jane pensó que hoy era el 11/03/2002, pero en realidad hoy es 12 de marzo, es decir, 1 día después. ¿Cuál es la fecha de mañana en MM/DD/AAAA?
Opciones:
(A) 14/03/2002
(B) 13/12/2001
(C) 10/03/2002
(D) 13/03/2002
(E) 13/08/2001
(F) 27/02/2002",(D)
"En Estados Unidos, el Día de Acción de Gracias es el cuarto jueves de noviembre. Hoy es el Día de Acción de Gracias de 2001 en Estados Unidos. ¿Cuál es la fecha de mañana en MM/DD/AAAA?
Opciones:
(A) 09/11/2002
(B) 07/12/2002
(C) 23/11/2002
(D) 23/06/2002
(E) 15/10/2002
(F) 29/08/2002",(C)
"Jane y John se casaron el 2 de enero de 1958. Hoy es su aniversario de bodas de oro. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 26/12/2007
(B) 26/12/1951
(C) 26/05/2007
(D) 05/12/2007
(E) 26/09/2008
(F) 26/12/2099",(A)
"Hoy es 10 de abril de 1985. La cita de Jane será 3 días después. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 13/04/1985
(B) 07/04/1985
(C) 13/05/1985
(D) 10/04/1986
(E) 10/03/1986
(F) 31/03/1985",(F)
"El 9 de mayo de 2017, Jane compró 40 huevos. Ella comía uno por día. Hoy se le acabaron los óvulos. ¿Cuál es la fecha de hace un año a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 18/06/2030
(B) 18/09/2016
(C) 18/06/2016
(D) 18/07/2015
(E) 22/06/2016
(F) 25/06/2016",(C)
"El primer día de 2019 es martes y hoy es el primer lunes de 2019. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 13/01/2019
(B) 11/02/2019
(C) 04/02/2019
(D) 14/01/2019
(E) 16/01/2019
(M) 31/12/2018",(D)
"Hoy es 9 de septiembre de 1909. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 16/09/1952
(B) 16/09/1909
(C) 16/09/1876
(D) 22/08/1909
(E) 16/12/1909
(F) 14/10/1909",(B)
"Hoy es 7/9. Jane está viendo NFL 2003. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 14/08/2003
(B) 10/08/2003
(C) 08/08/2003
(D) 01/06/2003
(E) 07/04/2003
(F) 07/08/2003",(F)
"La hora local actual son las 3:02 pm del 4/5/2004. ¿Cuál es la fecha de mañana en MM/DD/AAAA?
Opciones:
(A) 05/05/1915
(B) 06/05/2004
(C) 05/05/2004
(D) 05/01/2005
(E) 15/02/2004
(F) 04/05/2004",(C)
"Hoy es el día palíndromo de 2020, porque el formato MMDDAAAA de la fecha es el mismo hacia atrás que hacia adelante. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 22/01/2020
(B) 23/01/2020
(C) 23/03/2020
(D) 23/01/2078
(E) 23/01/2011",(B)
"Hoy es la víspera de Navidad de 1937. ¿Cuál es la fecha hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 17/08/1937
(B) 18/09/1937
(C) 18/12/1937
(D) 17/12/1937
(E) 16/12/1937",(D)
"La hora local actual son las 3:02 pm del 4/5/2004. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 05/05/2004
(B) 04/05/2005
(C) 28/04/2004
(D) 04/05/2004
(E) 03/05/2004
(M) 11/05/2004",(D)
"Fue el 1 de septiembre de 2021 hace una semana. ¿Cuál es la fecha de hace un año a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 07/09/2020
(B) 31/08/2020
(C) 08/07/2020
(D) 08/09/2049
(E) 18/08/2020
(F) 08/09/2020",(F)
"Ayer fue 30 de abril de 2021. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 01/04/2094
(B) 22/03/2021
(C) 18/03/2021
(D) 31/03/2021
(E) 01/04/2021
(F) 21/02/2021",(Y)
"Hoy es 3/5 y es la segunda vez en el año 1973 que Jane ve una lluvia de meteoritos. ¿Cuál es la fecha de mañana en MM/DD/AAAA?
Opciones:
(A) 08/03/1983
(B) 06/03/1973
(C) 02/03/1973
(D) 05/04/1973
(E) 05/03/2007
(F) 02/01/1973",(B)
"Jane reservó un vuelo para mañana, 29 de julio de 2002. ¿Cuál es la fecha de hace un año a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 24/07/2001
(B) 28/09/2001
(C) 28/07/2001
(D) 10/10/2001
(E) 28/01/2002
(F) 28/07/2095",(C)
"En Estados Unidos, el Día de Acción de Gracias es el cuarto jueves de noviembre. Hoy es el Día de Acción de Gracias de 2001 en Estados Unidos. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 12/09/2002
(B) 30/11/2002
(C) 21/11/2002
(D) 21/11/2076
(E) 07/11/2002
(F) 15/11/2002",(C)
"Jane consiguió su trabajo en 2016. Hoy es su tercer aniversario laboral. Todavía recuerda que el 2 de diciembre, su segundo día de trabajo, derramó café en su computadora portátil. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 29/02/2020
(B) 30/11/2065
(C) 18/02/2020
(D) 21/09/2019
(E) 29/11/2019
(M) 30/11/2019",(F)
"Hoy es 3/5 y es la segunda vez en el año 1973 que Jane ve una lluvia de meteoritos. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 05/04/1973
(B) 02/03/1973
(C) 22/01/2007
(D) 02/01/1973
(E) 05/03/1973
(F) 08/03/1983",(Y)
"La reunión de hoy se reprograma para mañana, 16/10/1924, a las 11 a.m. ¿Cuál es la fecha de mañana en MM/DD/AAAA?
Opciones:
(A) 16/10/1924
(B) 16/07/1925
(C) 17/10/1924
(D) 15/10/1924
(E) 16/10/1922
(F) 16/10/2010",(A)
"Jane visita la librería el día 16 de cada mes a partir de octubre de 2009. Hoy es su quinta visita a la librería. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 22/02/2010
(B) 23/02/2010
(C) 01/03/2010
(D) 26/01/2010
(E) 19/02/2010
(F) 24/02/2010",(B)
"Jane y John se casaron el 2 de enero de 1958. Hoy es su quinto aniversario. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 01/01/2003
(B) 01/11/1960
(C) 01/02/1961
(D) 01/01/1958
(E) 01/01/1961
(F) 09/04/1961",(Y)
"Jane nació el último día de febrero de 2001. Hoy es su cumpleaños de 16 años. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 03/03/2017
(B) 27/04/2017
(C) 21/03/2017
(D) 21/02/1961
(E) 21/02/2017",(Y)
"Hoy es el primer día de 2007. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 01/05/2007
(B) 01/01/2007
(C) 01/01/1951
(D) 01/01/2096
(E) 22/01/2007
(F) 18/12/2006",(B)
"Fue el 1 de septiembre de 2021 hace una semana. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 05/09/2021
(B) 08/08/2021
(C) 25/09/2021
(D) 09/08/2021
(E) 04/10/2021
(F) 25/07/2021",(B)
"Hoy es 10 de abril de 1985. La cita de Jane será 3 días después. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 10/03/1986
(B) 10/04/1985
(C) 09/04/1985
(D) 07/04/1985
(E) 11/04/1986
(F) 13/05/1985",(C)
"Hoy es el segundo día del tercer mes de 1966. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 01/02/1966
(B) 17/12/1965
(C) 02/02/1966
(D) 18/03/1966
(E) 03/02/1966",(C)
"Jane cree que hoy es el 18/06/2019, pero John cree que hoy es el 19/06/2019. Juan tiene razón. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 18/02/2019
(B) 18/06/2066
(C) 18/06/2019
(D) 18/06/1933
(E) 28/05/2019
(F) 18/11/2019",(C)
"La fecha límite es el 1 de junio de 2021, que es dentro de 2 días. ¿Cuál es la fecha 24 horas después en MM/DD/AAAA?
Opciones:
(A) 31/05/1966
(B) 02/06/2021
(C) 18/08/2021
(D) 31/05/1941
(E) 16/06/2021
(F) 31/05/2021",(F)
"Hoy, 3/8/1997, es un día que nunca olvidaremos. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 12/06/1997
(B) 03/07/1997
(C) 03/08/1996
(D) 02/07/1997
(E) 22/09/1997
(F) 12/07/1997",(B)
"Hoy es el segundo día del tercer mes de 1966. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 09/12/1965
(B) 02/03/1966
(C) 28/03/1966
(D) 26/03/1966
(E) 09/03/1966
(F) 22/02/1966",(Y)
"Jane cree que hoy es el 18/06/2019, pero John cree que hoy es el 19/06/2019. Juan tiene razón. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 12/06/2022
(B) 12/06/2019
(C) 11/06/2019
(D) 13/06/2019
(E) 25/08/2019
(F) 24/03/2019",(B)
"Anteayer fue el 23/11/1933. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 25/11/1933
(B) 02/12/1974
(C) 16/12/1933
(D) 11/11/1933
(E) 23/12/1933
(F) 02/12/1933",(F)
"Jane nació el último día de febrero de 2001. Hoy es su cumpleaños de 16 años. ¿Cuál es la fecha de hace un año a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 28/02/2015
(B) 31/03/2016
(C) 28/02/2016
(D) 28/02/1992
(E) 27/03/2016
(M) 06/03/2016",(C)
"Jane nació el último día de febrero de 2000. Hoy es su cumpleaños de 16 años. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 21/02/2016
(B) 28/02/2016
(C) 13/03/2016
(D) 28/04/2016
(E) 01/06/2016
(F) 28/11/2015",(B)
"Jane y John se casaron el 2 de enero de 1958. Hoy es su aniversario de bodas de oro. ¿Cuál es la fecha 24 horas después en MM/DD/AAAA?
Opciones:
(A) 06/01/2008
(B) 03/07/2007
(C) 02/01/2008
(D) 11/01/2008
(E) 17/01/2008
(F) 03/01/2008",(F)
"La reunión de hoy se reprograma para mañana, 16/10/1924, a las 11 a.m. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 15/10/1924
(B) 15/10/1835
(C) 14/10/1924
(D) 29/10/1924
(E) 17/09/1924",(A)
"2015 llegará en 36 horas. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 07/03/2015
(B) 28/11/2014
(C) 23/11/2014
(D) 20/12/2014
(E) 05/12/2014
(F) 29/11/2014",(F)
"La fecha límite es el 1 de junio de 2021, que es dentro de 2 días. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 09/05/2021
(B) 01/05/2021
(C) 03/08/2021
(D) 19/02/2021
(E) 30/04/2021
(F) 06/07/2021",(Y)
"Jane está celebrando el último día de enero de 2012. ¿Cuál es la fecha hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 06/02/2012
(B) 24/08/2011
(C) 22/01/2012
(D) 24/01/2012
(E) 24/01/1923
(F) 24/01/1947",(D)
"Jane está celebrando el último día de enero de 2012. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 31/01/2012
(B) 29/01/2012
(C) 10/02/2012
(D) 22/03/2012
(E) 30/01/2012
(F) 21/01/2012",(A)
"Fue el 1 de septiembre de 2021 hace una semana. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 15/10/2020
(B) 13/10/2021
(C) 05/09/2021
(D) 09/09/2021
(E) 15/09/2021
(F) 22/09/2021",(Y)
"Ayer fue 30 de abril de 2021. ¿Cuál es la fecha mañana en MM/DD/AAAA?
Opciones:
(A) 29/04/2021
(B) 02/05/2021
(C) 11/04/2021
(D) 01/05/2021
(E) 14/03/2021
(F) 02/05/1960",(B)
"Hoy es 19/04/1969. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 19/03/1969
(B) 08/04/1969
(C) 24/03/1969
(D) 04/04/1969
(E) 10/04/1969
(F) 09/04/1969",(F)
"Jane y John se casaron el 2 de enero de 1958. Hoy es su quinto aniversario. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 02/01/1894
(B) 02/01/1961
(C) 23/12/1960
(D) 02/01/1960
(E) 03/01/1961
(M) 02/01/1990",(B)
"2015 llegará en 36 horas. ¿Cuál es la fecha de mañana en MM/DD/AAAA?
Opciones:
(A) 30/01/2014
(B) 30/10/2015
(C) 30/12/1933
(D) 31/12/2014
(E) 30/12/2014
(F) 29/12/2014",(Y)
"Anteayer fue el 23/11/1933. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 25/10/1921
(B) 25/10/1989
(C) 26/10/1933
(D) 25/10/1933
(E) 22/11/1933",(D)
"Jane consiguió su trabajo en 2016. Hoy es su tercer aniversario laboral. Todavía recuerda que el 2 de diciembre, su segundo día de trabajo, derramó café en su computadora portátil. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 23/11/2019
(B) 24/06/2019
(C) 24/03/2019
(D) 24/11/2019
(E) 29/02/2020",(D)
"Este es el último día de 1899. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 11/12/1899
(B) 21/12/1887
(C) 24/12/1899
(D) 21/12/1899
(E) 22/03/1900",(D)
"Jane cree que hoy es el 18/06/2019, pero John cree que hoy es el 19/06/2019. Juan tiene razón. ¿Cuál es la fecha de hace un año a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 19/06/2018
(B) 22/05/2018
(C) 19/06/1934
(D) 19/06/1956
(E) 24/06/2018
(F) 18/06/2018",(A)
"Jane dejó su trabajo el 20 de marzo de 2020. Han pasado 176 días desde entonces. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 11/09/2094
(B) 11/09/2020
(C) 10/09/2020
(D) 14/08/2020
(E) 09/10/2020
(M) 17/09/2020",(B)
"Hoy es 7/9. Jane está viendo NFL 2003. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 06/09/2003
(B) 21/09/2003
(C) 05/09/2003
(D) 23/10/2003
(E) 06/09/2102",(A)
"Hoy es el último día del primer trimestre de 2008. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 29/02/2008
(B) 08/02/2008
(C) 26/12/2007
(D) 28/02/2008
(E) 01/02/2008
(F) 29/08/2008",(A)
"Jane programó 3 citas con 5 personas para mañana (martes 9/7/1972). ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 24/06/1972
(B) 16/07/1972
(C) 15/07/1972
(D) 18/06/1972
(E) 29/07/1972
(F) 15/07/2037",(C)
"Hoy es 10 de abril de 1985. La cita de Jane será 3 días después. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 12/04/1986
(B) 07/04/1985
(C) 10/03/1986
(D) 10/04/1985
(E) 13/04/1985
(F) 13/05/1985",(D)
"La hora local actual son las 3:02 pm del 4/5/2004. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 27/04/2004
(B) 18/05/2004
(C) 28/04/2004
(D) 27/05/2004
(E) 27/04/2003
(F) 24/04/2004",(A)
"En Estados Unidos, el Día de Acción de Gracias es el cuarto jueves de noviembre. Hoy es el Día de Acción de Gracias de 2001 en Estados Unidos. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 16/01/2003
(B) 21/11/2002
(C) 04/09/2002
(D) 22/11/2002
(E) 24/08/2002
(F) 23/11/2002",(D)
"Jane pensó que hoy era el 11/03/2002, pero en realidad hoy es 12 de marzo, es decir, 1 día después. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 12/05/2001
(B) 12/03/2002
(C) 31/01/2002
(D) 14/03/2002
(E) 02/04/2002
(F) 12/03/1908",(B)
"Ayer fue el 31/12/1929. Hoy no podría ser el 32/12/1929 porque diciembre tiene solo 31 días. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 22/12/1929
(B) 31/10/1929
(C) 19/11/1929
(D) 22/12/1973
(E) 22/09/1929",(A)
"Jane reservó un vuelo para mañana, 29 de julio de 2002. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 09/10/2002
(B) 18/08/2002
(C) 16/07/2002
(D) 28/07/2002
(E) 28/11/2002
(F) 11/09/2002",(D)
"Jane consiguió su trabajo en 2016. Hoy es su tercer aniversario laboral. Todavía recuerda que el 2 de diciembre, su segundo día de trabajo, derramó café en su computadora portátil. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 21/11/2019
(B) 20/11/2019
(C) 21/03/2020
(D) 21/11/2080
(E) 21/02/2020
(F) 22/11/2019",(A)
"Hoy es 10 de abril de 1985. La cita de Jane será 3 días después. ¿Cuál es la fecha 24 horas después en MM/DD/AAAA?
Opciones:
(A) 11/04/1985
(B) 13/04/1985
(C) 12/04/1987
(D) 07/04/1975
(E) 12/04/1986
(F) 10/04/1985",(A)
"2015 llegará en 36 horas. ¿Cuál es la fecha 24 horas después en MM/DD/AAAA?
Opciones:
(A) 09/01/2015
(B) 30/12/2059
(C) 30/12/2014
(D) 01/01/2015
(E) 04/01/2015
(F) 31/12/2014",(C)
"2015 llegará en 36 horas. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 02/01/2015
(B) 23/12/2014
(C) 19/12/2014
(D) 18/12/2014
(E) 21/11/2014
(F) 20/12/2014",(C)
"Ayer fue el 31/12/1929. Hoy no podría ser el 32/12/1929 porque diciembre tiene solo 31 días. ¿Cuál es la fecha 24 horas después en MM/DD/AAAA?
Opciones:
(A) 02/01/1930
(B) 02/08/1930
(C) 02/01/1884
(D) 06/11/1929
(E) 30/03/1930
(F) 02/01/1877",(A)
"Ayer fue el 31/12/1929. Hoy no podría ser el 32/12/1929 porque diciembre tiene solo 31 días. ¿Cuál es la fecha de hace un año a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 01/01/1898
(B) 01/01/1994
(C) 01/08/1929
(D) 08/01/1929
(E) 01/01/1891
(F) 01/01/1929",(F)
"Hoy es 7/9. Jane está viendo NFL 2003. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 05/09/2003
(B) 30/08/2003
(C) 31/08/2074
(D) 31/08/2003
(E) 30/06/2004",(D)
"Jane está celebrando el último día de enero de 2012. ¿Cuál es la fecha mañana en MM/DD/AAAA?
Opciones:
(A) 02/02/2012
(B) 15/02/2012
(C) 25/01/2012
(D) 22/04/2012
(E) 01/02/2012
(F) 11/02/2012",(Y)
"El 6 de mayo de 1992 es como ayer para Jane, pero en realidad fue hace diez años. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 29/04/2002
(B) 24/04/2002
(C) 19/04/2002
(D) 28/04/2002
(E) 13/02/2002
(F) 20/05/2002",(A)
"Jane pensó que hoy era el 11/03/2002, pero en realidad hoy es 12 de marzo, es decir, 1 día después. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 13/05/2002
(B) 20/03/2002
(C) 19/03/2002
(D) 19/11/2002
(E) 26/03/2002",(C)
"Hoy es el segundo día del tercer mes de 1966. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 01/03/1966
(B) 01/11/1966
(C) 04/03/1966
(D) 01/10/1966
(E) 02/03/1966
(F) 01/03/1871",(A)
"El 9 de mayo de 2017, Jane compró 40 huevos. Ella comía uno por día. Hoy se le acabaron los óvulos. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 17/06/2017
(B) 16/07/2017
(C) 18/06/2017
(D) 18/06/2016
(E) 18/06/2054
(F) 18/12/2016",(C)
"Jane visita la librería el día 16 de cada mes a partir de octubre de 2009. Hoy es su quinta visita a la librería. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 16/01/2010
(B) 19/12/2009
(C) 15/01/2010
(D) 11/02/2010
(E) 17/01/2010
(F) 09/10/2009",(A)
"Hoy es 9 de septiembre de 1909. ¿Cuál es la fecha 24 horas después en MM/DD/AAAA?
Opciones:
(A) 10/09/1909
(B) 24/09/1909
(C) 03/07/1909
(D) 10/12/1909
(E) 13/08/1909
(F) 10/09/1892",(A)
"Jane y John se casaron el 2 de enero de 1958. Hoy es su aniversario de bodas de oro. ¿Cuál es la fecha de hace un año a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 24/03/2007
(B) 02/01/2007
(C) 05/04/2007
(D) 02/01/2037
(E) 01/01/2007
(F) 02/01/1957",(B)
"La hora local actual son las 3:02 pm del 4/5/2004. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 10/05/2004
(B) 11/05/2004
(C) 12/04/2004
(D) 05/05/2004
(E) 21/05/2004
(F) 25/05/2004",(B)
"Hoy es 3/5 y es la segunda vez en el año 1973 que Jane ve una lluvia de meteoritos. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 23/02/1973
(B) 02/01/1973
(C) 24/02/1973
(D) 08/03/1983
(E) 05/04/1973
(F) 02/03/1973",(A)
"Hoy es 9 de septiembre de 1909. ¿Cuál es la fecha mañana en MM/DD/AAAA?
Opciones:
(A) 10/12/1908
(B) 14/12/1909
(C) 09/09/1909
(D) 03/07/1909
(E) 10/09/1909
(F) 11/09/1909",(Y)
"Hoy es el último día del primer trimestre de 2008. ¿Cuál es la fecha 24 horas después en MM/DD/AAAA?
Opciones:
(A) 01/04/2008
(B) 17/01/2008
(C) 31/03/2008
(D) 01/04/2007
(E) 01/04/2063
(F) 22/03/2008",(A)
"Jane y John se casaron el 2 de enero de 1958. Hoy es su quinto aniversario. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 02/12/2000
(B) 02/12/2055
(C) 01/12/1960
(D) 02/12/1960
(E) 02/05/1961
(F) 18/11/1960",(D)
"Jane está celebrando el último día de enero de 2012. ¿Cuál es la fecha de hace un año a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 31/10/2011
(B) 31/01/2011
(C) 30/06/2011
(D) 01/02/2011
(E) 08/02/2011
(F) 20/04/2011",(B)
"Hoy es la víspera de Navidad de 1937. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 23/09/1938
(B) 23/12/1896
(C) 24/12/1937
(D) 06/01/1938
(E) 31/12/1937
(F) 23/12/1937",(F)
"Hoy es 3/5 y es la segunda vez en el año 1973 que Jane ve una lluvia de meteoritos. ¿Cuál es la fecha dentro de una semana en MM/DD/AAAA?
Opciones:
(A) 05/04/1973
(B) 02/03/1973
(C) 05/03/1972
(D) 02/01/1973
(E) 08/03/1983
(F) 12/03/1973",(F)
"Jane y John se casaron el 2 de enero de 1958. Hoy es su quinto aniversario. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 09/01/1961
(B) 02/01/1961
(C) 01/10/1960
(D) 26/12/1960
(E) 26/07/1960
(F) 26/12/1936",(D)
"2015 llegará en 36 horas. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 13/02/2015
(B) 29/12/2014
(C) 26/10/2014
(D) 28/12/2014
(E) 07/11/2014
(F) 03/10/2014",(D)
"Jane nació el último día de febrero de 2001. Hoy es su cumpleaños de 16 años. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 12/11/2016
(B) 21/01/2017
(C) 14/01/2017
(D) 28/01/2017
(E) 03/02/2017",(D)
"Jane reservó un vuelo para mañana, 29 de julio de 2002. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 06/09/2002
(B) 18/10/2001
(C) 08/07/2002
(D) 08/08/2002
(E) 18/07/2002
(F) 08/10/2002",(Y)
"La fecha límite es el 1 de junio de 2021, que es dentro de 2 días. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 12/06/2021
(B) 05/06/2021
(C) 29/07/2021
(D) 22/05/2021
(E) 17/06/2021
(M) 29/05/2021",(F)
"El concierto estaba previsto para el 01/06/1943, pero se retrasó un día hasta hoy. ¿Cuál es la fecha de hace 10 días en MM/DD/AAAA?
Opciones:
(A) 21/05/1943
(B) 23/10/1942
(C) 01/07/1943
(D) 24/05/1943
(E) 23/05/1943",(Y)
"Mañana es 12/11/2019. ¿Cuál es la fecha de mañana en MM/DD/AAAA?
Opciones:
(A) 12/02/2020
(B) 12/11/2019
(C) 22/10/2019
(D) 14/11/2019
(E) 10/12/2019",(B)
"Jane visita la librería el día 16 de cada mes a partir de octubre de 2009. Hoy es su quinta visita a la librería. ¿Cuál es la fecha de mañana en MM/DD/AAAA?
Opciones:
(A) 14/02/2010
(B) 17/02/2096
(C) 17/02/2010
(D) 17/11/2009
(E) 16/02/2010
(F) 26/02/2010",(C)
"Ayer, 21 de enero de 2011, Jane comió 2 pizzas y 5 alitas. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 08/02/2011
(B) 22/12/2010
(C) 22/06/2010
(D) 01/12/2010
(E) 05/01/2011
(F) 21/12/2010",(B)
"Ayer fue 30 de abril de 2021. ¿Cuál es la fecha 24 horas después en MM/DD/AAAA?
Opciones:
(A) 02/05/2020
(B) 02/05/2000
(C) 02/05/2021
(D) 03/05/2021
(E) 02/05/2022
(F) 04/04/2021",(C)
"Jane pensó que hoy era el 11/03/2002, pero en realidad hoy es 12 de marzo, es decir, 1 día después. ¿Cuál es la fecha de hace un mes en MM/DD/AAAA?
Opciones:
(A) 12/04/2001
(B) 11/02/2002
(C) 12/02/2002
(D) 08/02/2002
(E) 22/05/2002
(F) 18/02/2002",(C)
"Ayer, 21 de enero de 2011, Jane comió 2 pizzas y 5 alitas. ¿Cuál es la fecha de hoy en MM/DD/AAAA?
Opciones:
(A) 12/01/2011
(B) 08/01/2011
(C) 22/01/1990
(D) 22/01/2011
(E) 22/01/2086
(F) 23/01/2011",(D)
"Hoy es el último día del primer trimestre de 2008. ¿Cuál es la fecha de hace una semana a partir de hoy en MM/DD/AAAA?
Opciones:
(A) 23/12/2007
(B) 05/05/2008
(C) 24/03/2047
(D) 14/04/2008
(E) 24/03/2043
(F) 24/03/2008",(F)
"Hoy es 3/5 y es la segunda vez en el año 1973 que Jane ve una lluvia de meteoritos. ¿Cuál es la fecha de ayer en MM/DD/AAAA?
Opciones:
(A) 05/04/1973
(B) 04/03/1973
(C) 02/01/1973
(D) 05/03/1973
(E) 04/03/2007
(F) 05/03/1983",(B)
