aporte,objetivo
"Tengo una trompeta, un tambor, un piano, una flauta y dos trombones. ¿Cuántos instrumentos musicales tengo?",6
"Tengo una cebolla, dos zanahorias, dos patatas, un tallo de apio, una cabeza de brócoli, una coliflor, una col, una lechuga, un ajo y un ñame. ¿Cuántas verduras tengo?",12
"Tengo un cerdo, un pez, un ratón, una rana, un perro, un conejo, un burro, una gallina y un pato. ¿Cuantos animales tengo?",9
"Tengo un ñame, un ajo, una lechuga, una patata, una lámpara, una zanahoria, dos cabezas de brócoli, un tallo de apio, una cebolla y tres coles. ¿Cuántas verduras tengo?",12
"Tengo una cabeza de brócoli, una cebolla, un ajo, dos zanahorias, una lechuga, dos coles, una coliflor, un tallo de apio, dos patatas y dos ñames. ¿Cuántas verduras tengo?",14
"Tengo un pato, una vaca, un burro, un ratón, un oso, una serpiente, un caracol y una cabra. ¿Cuantos animales tengo?",8
"Tengo tres sofás, una lámpara, una estufa, una mesa, una nevera y un microondas. ¿Cuantos objetos tengo?",8
"Tengo un tambor, un piano, un clarinete, cuatro violines, una flauta y dos trompetas. ¿Cuántos instrumentos musicales tengo?",10
"Tengo un piano, un acordeón, un trombón, dos clarinetes, dos violines, una trompeta, una flauta y un tambor. ¿Cuántos instrumentos musicales tengo?",10
"Tengo una cabra, una naranja, una nectarina, tres ciruelas y cuatro fresas. ¿Cuántas frutas tengo?",9
"Tengo una silla, una mesa, un sofá, una estufa, un auto, una lámpara y una heladera. ¿Cuantos objetos tengo?",7
"Tengo un pez, un caracol y dos conejos. ¿Cuantos animales tengo?",4
"Tengo un sofá, dos camas, una nevera, un horno, una lámpara y una mesa. ¿Cuantos objetos tengo?",7
"Tengo una cabeza de brócoli, cuatro ajos, un ñame, un tallo de apio, una col, dos patatas, una cebolla, cuatro cabezas de lechuga y una coliflor. ¿Cuántas verduras tengo?",16
